Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4
113.0631436,34.83991982,1.725,956,1078,1106,765
113.060275,34.8411799,1.75,1044,1194,1371,984
113.0684758,34.84650261,1.715,1039,1195,1385,997
113.0629679,34.84103809,1.7625,1017,1136,1322,1103
113.060123,34.84096216,1.69,1061,1199,1365,993
113.059738,34.8406281,1.7175,1044,1190,1379,988
113.066593,34.84892887,1.775,1106,1256,1428,983
113.0630479,34.8410078,2.0275,1012,1149,1325,1082
113.0654102,34.84326628,1.865,1044,1165,1365,1028
113.0738599,34.83801149,1.805,999,1158,1332,1025
113.07251,34.83810771,1.795,990,1145,1327,1021
113.060801,34.84164612,1.8125,1049,1169,1356,1026
113.068101,34.84493744,1.74,1028,1149,1347,1048
113.0623321,34.84364371,1.6975,1054,1214,1391,931
113.0603438,34.84123752,1.785,1044,1194,1371,984
113.0749672,34.83797302,1.845,1011,1154,1329,1035
113.0720907,34.84987728,1.865,1060,1198,1377,991
113.0642521,34.84215178,1.805,1023,1149,1336,1057
113.0720088,34.84990928,1.9675,1060,1198,1377,991
113.0725232,34.8376589,1.74,1046,1196,1392,1277
113.0629232,34.8410189,1.825,1017,1136,1322,1103
113.0732537,34.83796754,1.84,1010,1158,1343,1039
113.0632418,34.83981354,1.8075,990,1136,1192,845
113.0658707,34.83853309,1.69,1074,1192,1385,1290
113.0713967,34.85082106,1.925,1042,1151,1367,1061
113.0749727,34.83798777,1.7925,1011,1154,1329,1035
113.0666017,34.84890705,1.81,1106,1256,1428,983
113.0627081,34.83960259,1.815,828,892,813,669
113.0635392,34.8395138,1.7725,884,998,972,737
113.0603473,34.841232,1.835,1044,1194,1371,984
113.0699028,34.84635837,1.5125,1023,1141,1337,1082
113.0719033,34.84997878,1.69,1042,1176,1378,1010
113.0694145,34.8456476,1.685,1034,1158,1355,1050
113.0628667,34.83968368,1.815,845,914,842,691
113.0749549,34.83793908,1.9275,1016,1188,1329,1091
113.0636731,34.84034498,1.8625,1023,1153,1337,1050
113.0714707,34.85076628,2.0625,1053,1151,1360,1047
113.0623564,34.84062478,1.7075,985,1104,1233,950
113.0613133,34.84239031,1.765,1059,1179,1369,1025
113.0613139,34.84238976,1.785,1059,1179,1369,1025
113.0621878,34.83996226,1.91,840,919,861,777
113.0661292,34.84423533,1.865,1039,1165,1371,1036
113.0613143,34.84238915,1.79,1059,1179,1369,1025
113.0593909,34.84041258,2.12,1050,1182,1368,1002
113.0749698,34.8379804,1.8375,1011,1154,1329,1035
113.0599157,34.84076999,1.895,1039,1190,1372,993
113.0621283,34.83990814,1.875,840,919,861,777
113.0690071,34.84722699,1.8575,1049,1181,1355,1002
113.0681721,34.84581154,1.9,1061,1199,1382,993
113.0603473,34.84123104,1.835,1044,1194,1371,984
113.0633946,34.84139641,1.83,1012,1145,1340,1078
113.0635575,34.83951294,1.9225,917,1011,1044,793
113.0641189,34.84218585,1.895,1012,1157,1336,1080
113.068398,34.84663897,1.8325,1050,1182,1371,1016
113.0629067,34.83946035,1.8725,812,888,802,688
113.0621976,34.83995801,1.9375,840,919,861,777
113.0692652,34.83826718,2.13,1063,1292,1396,2185
113.0713016,34.85086896,1.94,1024,1170,1365,1072
113.0690328,34.84717109,1.84,1049,1181,1355,1002
113.0649391,34.83925846,1.8,1018,1146,1335,1145
113.0713352,34.84856327,1.88,1087,1214,1394,920
113.0725332,34.83850412,1.793333333,1043,1191,1336,1322
113.0738473,34.83784161,1.8675,1021,1158,1336,1039
113.0604165,34.84118602,1.8575,1044,1194,1371,984
113.0720123,34.84989072,1.9125,1060,1198,1377,991
113.0659671,34.84848952,1.845,1144,1314,1543,1145
113.0738529,34.83796045,1.845,999,1158,1332,1025
113.0711329,34.85051583,1.8975,1047,1138,1353,1066
113.0711828,34.85093141,1.9375,1024,1170,1365,1072
113.0662821,34.84837486,1.92,1094,1251,1417,982
113.071855,34.83808305,1.8825,1012,1162,1323,1007
113.0633643,34.83955274,1.89,856,981,921,709
113.0626168,34.83965673,1.9075,840,898,828,693
113.0702999,34.84941786,1.9125,1037,1193,1362,1046
113.0718634,34.83812202,1.9275,1010,1137,1329,1047
