Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,predicted_depth
113.0653116,34.84693096,2.2825,1067,1205,1410,1018,2.284208333333337
113.0667169,34.84877828,2.2925,1106,1252,1436,969,2.2513916666666605
113.0642469,34.84562861,2.2725,1058,1216,1399,1056,2.5458083333333223
113.0619475,34.83982125,2.3975,868,986,958,973,2.7696833333333415
113.0721991,34.84953907,2.39,1049,1194,1388,977,2.441783333333344
113.0647952,34.8427212,2.5125,1033,1144,1349,1044,2.9502583333333376
113.0705254,34.84873591,2.385,1048,1185,1387,976,2.301816666666667
113.0636202,34.84158134,2.3,1034,1132,1336,1101,3.0126749999999993
113.063261,34.84146967,2.2325,1001,1136,1325,1087,2.6568499999999995
113.0720833,34.84959467,2.38,1071,1211,1391,963,2.2513666666666667
113.0623284,34.84087563,2.615,1023,1132,1322,1079,3.0251416666666597
113.0639174,34.84523105,2.4175,1048,1202,1388,1010,3.2808111111100016
113.0650535,34.84295106,2.2775,1028,1153,1349,1053,2.8515722222233353
113.0719904,34.84971193,2.3475,1060,1186,1384,973,2.420041666666667
113.0687,34.83827494,2.6575,1184,1375,1521,2208,2.698116666666663
113.0607506,34.841441,2.285,1049,1198,1378,980,2.812016666666676
113.0706108,34.84879314,2.4275,1032,1185,1387,976,2.509591666666675
113.0686477,34.84688366,2.475,1049,1169,1373,1011,2.459491666666659
113.0641509,34.84224362,2.4825,1012,1157,1336,1080,2.256658333333325
113.0626043,34.84089964,2.33,1017,1132,1307,1089,2.219449999999996
113.0637451,34.84186651,2.255,1023,1136,1336,1080,2.595713888889997
113.0722045,34.8495292,2.3775,1049,1194,1388,977,2.439758333333344
113.0609771,34.84174286,2.335,1049,1206,1382,980,2.3479277777766705
113.0667386,34.84876127,2.365,1084,1256,1425,965,2.4368916666666682
113.0637402,34.83938796,2.4625,956,1068,1116,1061,2.431824999999999
113.0675438,34.84638227,2.55,1048,1163,1368,1031,2.8555250000000068
113.0679101,34.84651854,2.4975,1044,1170,1364,1044,3.0703250000000035
113.0639113,34.8417733,2.2075,1028,1170,1350,1080,2.62386666666666
113.0653159,34.84692171,2.3475,1067,1205,1410,1018,2.3115666666666708
113.0614226,34.84234652,2.36,1048,1188,1380,974,3.334316666663328
113.0732457,34.83760617,2.4,1079,1250,1428,1580,2.3145277777766764
113.0624661,34.84347459,2.295,1048,1201,1380,963,2.396416666666657
113.0721071,34.84955031,2.3425,1049,1194,1388,977,2.339266666666677
113.0637379,34.8393923,2.5075,956,1068,1116,1061,2.467100000000003
113.0682137,34.84658377,2.4875,1039,1174,1364,1025,2.641183333333344
113.070288,34.84856025,2.4875,1044,1165,1377,977,2.302783333333334
113.0724413,34.84948639,2.3375,1049,1161,1371,1026,2.090122222223335
113.0653889,34.84353231,2.4175,1028,1178,1357,1024,2.422866666666673
113.068438,34.84639874,2.3975,1050,1165,1389,997,2.343833333333332
113.0726095,34.84903248,2.525,1027,1153,1360,1040,2.0764916666666666
113.0620908,34.8398011,2.4025,840,919,861,777,2.3339833333333315
113.0640081,34.84220335,2.4525,1012,1157,1336,1080,2.4669999999999916
113.0701036,34.84839929,2.3875,1049,1186,1385,968,2.207099999999998
113.0732494,34.83755016,2.4975,1079,1250,1428,1580,2.358669444443344
113.0696391,34.84649706,2.355,1023,1125,1344,1073,2.4073499999999934
113.063228,34.84129715,2.4475,1023,1128,1325,1068,3.318150000000004
113.0725365,34.84932961,2.365,1010,1157,1364,1059,2.3019749999999988
113.0620427,34.83981078,2.41,840,919,861,777,2.3790416666666645
113.0691687,34.84880524,2.475,1059,1176,1371,1028,2.8851361111100005
113.0673238,34.83826248,2.39,1023,1141,1326,1333,2.7127249999999945
113.0732456,34.83759517,2.455,1079,1250,1428,1580,2.333269444443342
113.0683483,34.84638099,2.3875,1044,1170,1371,1007,2.353047222219997
113.0607061,34.84130428,2.2625,1049,1198,1378,980,2.373675000000007
113.0613855,34.84230893,2.3575,1042,1171,1366,992,2.1162583333333327
113.071804,34.84925336,2.4,1048,1185,1376,985,2.338858333333334
113.0608641,34.84153213,2.3625,1066,1177,1382,961,2.2652333333300048
113.0722553,34.84981766,2.5275,1060,1186,1384,973,2.3484638888999947
113.0692144,34.84769448,2.4525,1053,1176,1379,1010,2.696099999996668
113.068664,34.8469053,2.5225,1049,1169,1373,1011,2.4387361111099937
113.0617188,34.83911887,2.5225,857,911,872,934,2.760802777776679
113.067761,34.84596395,2.595,1044,1174,1385,1002,2.7886000000000055
113.0687541,34.84740679,2.5175,1038,1164,1377,1039,2.915969444443336
113.0721731,34.8494634,2.425,1055,1186,1378,1003,2.431794444446673
113.06,34.8406868,2.515,1039,1190,1372,993,2.4026166666666664
113.063829,34.8418462,2.78,1023,1136,1336,1080,2.654930555556664
113.0655875,34.8439182,2.375,1039,1165,1360,1018,2.6756333333333373
113.0702094,34.83840736,2.415,1035,1162,1363,1094,2.335624999999999
113.0726014,34.84903387,2.5575,1027,1153,1360,1040,2.1171999999999995
113.0623046,34.84085889,2.7375,1023,1132,1322,1079,3.379575
113.0712492,34.8486818,2.525,1060,1214,1394,934,2.2117361111100005
113.0623525,34.83759746,2.53,852,979,931,1697,2.959075000006672
113.0633098,34.83896848,3.04,840,955,870,1220,3.828602777783326
113.0708127,34.85084624,2.445,1047,1167,1353,1080,2.384666666666671
113.0669113,34.84468294,2.4225,1044,1173,1363,990,3.394016666666669
113.0587772,34.83942837,2.4125,1021,1135,1328,1078,3.2122583333333434
113.0707067,34.84967949,2.4525,1043,1172,1362,1046,2.4838250000000004
113.0706883,34.84966749,2.51,1043,1172,1362,1046,2.480433333333334
113.0695504,34.84904201,2.5525,1063,1166,1373,1021,2.680427777776668
113.0637183,34.83937965,2.6725,956,1068,1116,1061,2.434516666666667
113.067798,34.84593712,2.275,1044,1174,1385,1002,2.7159083333333385
113.0683899,34.84642475,2.435,1044,1170,1371,1007,2.413027777776662
113.0614633,34.84231323,2.4825,1048,1188,1380,974,3.4227555555533287
113.0719762,34.84980295,2.4975,1060,1186,1384,973,2.4999249999999904
113.0646555,34.8427879,2.505,1022,1132,1349,1058,2.7581500000000094
113.0706575,34.85116337,2.69,1035,1145,1347,1072,2.6912166666666573
113.0599823,34.84060569,2.6075,1056,1186,1368,1011,2.6145027777766607
113.0724964,34.84938711,2.465,1049,1161,1371,1026,2.0744888888900013
113.061406,34.84227764,2.4725,1042,1171,1366,992,2.478758333333331
113.0637325,34.83933965,2.515,956,1068,1116,1061,2.6747583333366594
113.0607594,34.84143136,2.4025,1049,1198,1378,980,2.844241666666673
113.0599852,34.84061767,2.5725,1056,1186,1368,1011,2.608377777776661
113.0679305,34.84652004,2.5375,1044,1170,1364,1044,2.966900000000004
113.063018,34.83929372,2.625,812,888,802,688,2.356441666666667
113.0600168,34.84071659,2.43,1039,1190,1372,993,2.4082666666666697
113.0699883,34.84829725,2.47,1060,1207,1392,968,1.9095583333333301
113.0722758,34.84981292,2.485,1049,1211,1391,963,2.2672722222333306
113.0618237,34.83943915,2.485,846,932,905,1060,2.737400000000003
113.0618536,34.83942357,2.575,846,932,905,1060,2.738800000000003
113.0643866,34.84574162,2.4075,1058,1204,1417,1046,2.270008333333336
113.0722387,34.84982079,2.6275,1060,1186,1384,973,2.3433472222333283
113.067963,34.83812114,3.3875,1023,1178,1347,1499,3.5000583333333255
113.0648658,34.83914033,2.735,1024,1134,1306,1122,2.763124999970004
113.0698622,34.84849718,2.4775,1059,1188,1386,991,2.1927499999999993
113.0600224,34.84071639,2.46,1039,1190,1372,993,2.392933333333336
113.0708031,34.83852933,2.5425,1020,1149,1324,1081,2.5281083333333303
113.0708017,34.83852157,2.5825,1020,1149,1324,1081,2.5281083333333303
113.0624176,34.83765116,2.06,846,962,895,1399,3.397441666666656
113.0619079,34.83940115,2.5975,846,932,905,1060,2.7291583333333236
113.0600381,34.84072134,2.4875,1039,1190,1372,993,2.389841666666668
113.0678531,34.84693154,2.7475,1047,1166,1366,1033,2.855141666666649
113.062982,34.83926735,2.6675,806,880,798,711,2.6839250000000114
113.062324,34.83759847,3.0075,852,979,931,1697,2.9582083333400053
113.0614142,34.84224722,2.5325,1042,1171,1366,992,2.5051499999999978
113.0614134,34.84222733,2.555,1042,1171,1366,992,2.5032416666666633
113.0696698,34.84646264,2.5625,1023,1125,1344,1073,2.405458333333326
113.0617307,34.83911956,2.57,857,911,872,934,2.7595944444433456
113.0606472,34.84138065,2.6725,1066,1198,1375,998,2.483155555449999
113.0688647,34.84723591,2.425,1049,1181,1355,1002,2.3244666666666642
113.0722332,34.84938883,2.51,1055,1186,1378,1003,2.4424305555566734
113.0732328,34.8375536,2.58,1079,1250,1428,1580,2.3615944444433437
113.0614137,34.84225173,2.5225,1042,1171,1366,992,2.517866666666666
113.0629741,34.83927182,2.6225,806,880,798,711,2.6660750000000117
113.0719285,34.84975418,2.67,1060,1186,1384,973,2.5170833333333404
113.0732454,34.83757083,2.5475,1079,1250,1428,1580,2.3595694444433435
113.0643036,34.84249348,2.5425,1017,1145,1343,1061,3.2882583333333444
113.061099,34.84176377,2.6225,1049,1185,1367,980,2.9215527777766686
113.0676507,34.84603705,2.6675,1048,1193,1368,1031,2.9727333333333337
113.0599773,34.84058467,2.67,1056,1186,1368,1011,2.6205027777766605
113.0706307,34.85118077,2.8425,1035,1145,1347,1072,2.7905083333333236
113.0707857,34.8383722,2.555,1032,1162,1324,1034,2.430047222220006
113.0637259,34.83934666,2.5925,956,1068,1116,1061,2.6816694444466607
113.0617511,34.83910346,2.6325,857,911,872,934,2.7538194444433453
113.0637985,34.83940928,2.505,956,1068,1116,1061,2.5953333333333224
113.0614136,34.84223213,2.585,1042,1171,1366,992,2.49788333333333
113.0619221,34.83939506,2.6025,846,932,905,1060,2.7187416666666544
113.06318,34.84424383,2.5525,1041,1169,1359,1001,3.9563583333333336
113.0688717,34.84725073,2.5125,1049,1181,1355,1002,2.3193583333333305
113.0618458,34.83906883,2.6975,857,911,872,934,2.7472027777766743
113.0708455,34.85082782,2.835,1047,1167,1353,1080,2.3737166666666707
113.0698493,34.84850212,2.565,1059,1188,1386,991,2.2615083333333317
113.0695865,34.84862369,2.495,1048,1180,1371,1010,2.6370944444433317
113.0680742,34.84662197,2.5575,1039,1174,1364,1025,2.781191666666676
113.0614589,34.84226024,2.615,1042,1171,1366,992,2.660500000000008
113.0643186,34.84252587,2.59,1017,1145,1343,1061,3.1876750000000116
113.0621606,34.84315594,2.6275,1048,1197,1373,945,2.716680555556671
113.0636655,34.83931064,2.935,884,980,968,833,3.222508333333314
113.0606413,34.8414379,2.4325,1066,1198,1375,998,2.4336361110866704
113.071939,34.84974748,2.6225,1060,1186,1384,973,2.51510833333334
113.0667743,34.84873852,2.5625,1084,1256,1425,965,2.520183333333335
113.0702077,34.83844544,2.695,1035,1162,1363,1094,2.352733333333332
113.0617636,34.84034835,2.8375,1018,1150,1291,1039,4.5350416666666495
113.0600306,34.84072939,2.465,1039,1190,1372,993,2.39106666666667
113.0614054,34.8421898,2.605,1042,1171,1366,992,2.1510416666666687
113.0642758,34.84243185,2.775,1028,1141,1343,1071,3.7012750000000034
113.0630127,34.8440511,2.64,1021,1163,1340,1024,4.261525000000001
113.0719297,34.84980187,2.6675,1060,1186,1384,973,2.5106250000000068
113.070872,34.85081053,2.86,1047,1167,1353,1080,2.366433333333337
113.0637874,34.8393725,3.0575,956,1068,1116,1061,2.8960333333333326
113.06365,34.84161261,2.6525,1034,1132,1336,1101,3.0023249999999995
113.073244,34.83756518,2.5775,1079,1250,1428,1580,2.3624944444433438
113.060269,34.84085587,2.485,1056,1182,1375,988,2.0897750000000084
113.0646302,34.84283163,2.5425,1022,1153,1349,1030,2.6507333333333336
113.0712134,34.85035666,2.5675,1047,1138,1353,1066,2.4575638888900024
113.064756,34.84266223,2.575,1033,1144,1349,1044,2.984433333333337
113.0632995,34.84445866,2.65,1046,1186,1369,1001,2.8083833333333414
113.0637901,34.83951995,2.9525,962,1082,1152,882,2.524850000000001
113.060081,34.84059049,2.635,1033,1169,1357,1016,3.205472222216673
113.0637986,34.83940905,2.505,956,1068,1116,1061,2.5924333333333225
113.061818,34.8390631,2.7075,857,911,872,934,2.740886111110012
113.0619308,34.83904124,2.74,829,898,829,771,2.7688750000000115
113.065639,34.84723145,2.6025,1074,1179,1379,1020,2.863158333333339
113.0637228,34.83935051,2.68,956,1068,1116,1061,2.6294777777799925
113.0671906,34.84555773,2.8325,1066,1194,1374,1032,2.953411111110001
113.062317,34.84088985,2.8775,1023,1132,1322,1079,3.198158333333331
113.0701403,34.83872872,2.79,1026,1149,1328,1211,2.5812944444400028
113.0649074,34.84629102,2.745,1072,1205,1392,972,3.371800000000001
113.069697,34.84990251,2.715,1056,1156,1345,1086,2.849066666666677
113.0696748,34.84992762,2.795,1056,1156,1345,1086,2.9122999999999983
113.0614074,34.84215655,2.6575,1042,1171,1366,992,2.251450000000002
113.06183,34.83981497,2.64,1035,1271,1360,1669,4.269561111110004
113.0709496,34.84982831,2.7225,1025,1159,1353,1052,2.5151250000000016
113.0679931,34.84667378,2.74,1044,1161,1367,1030,2.67795833333335
113.0651442,34.84312828,3.1075,1022,1161,1353,1030,2.6258416666666724
113.0630067,34.83924986,2.77,806,880,798,711,2.8152388888866784
113.071796,34.8498352,2.625,1036,1188,1382,977,2.576475000000003
113.0619867,34.84004235,3.55,879,978,951,917,2.7686333333333293
113.0702077,34.83842578,2.5425,1035,1162,1363,1094,2.336208333333332
113.0653229,34.8436723,2.7425,1033,1178,1367,1058,3.155041666666662
113.065299,34.84370991,2.765,1033,1178,1367,1058,3.2013666666666625
113.0606961,34.84124717,2.6025,1044,1194,1378,975,2.7078999999999973
113.0679806,34.84669938,2.6325,1044,1161,1367,1030,2.6772166666666837
113.0679898,34.84667845,2.7325,1044,1161,1367,1030,2.67795833333335
113.0653443,34.84687442,2.675,1067,1205,1410,1018,2.4383416666666733
113.0652773,34.84374839,2.8725,1033,1178,1367,1058,3.245266666666662
113.0722012,34.84982027,2.8375,1060,1186,1384,973,2.3275166666799953
113.0685606,34.85101524,2.6575,1112,1262,1524,1311,3.009724999999999
113.0646187,34.84282018,2.615,1022,1153,1349,1030,2.6557750000000016
113.0615217,34.84227087,2.74,1042,1171,1366,992,2.8118666666666705
113.069323,34.83857924,2.925,1017,1174,1326,1164,2.924297222220008
113.0722475,34.84942715,2.67,1055,1186,1378,1003,2.4457388888900073
113.0655135,34.84393813,2.76,1039,1153,1357,1027,2.8647166666666606
113.0681507,34.84657218,2.6225,1039,1174,1364,1025,2.681641666666677
113.0620424,34.83900251,2.7775,829,898,829,771,2.820724999999996
113.0631678,34.84158734,2.96,1028,1145,1343,1075,4.0971166666666665
113.0653473,34.84686998,2.725,1067,1205,1410,1018,2.43975833333334
113.0679573,34.83812924,3.6175,1023,1178,1347,1499,3.546374999999989
113.0636949,34.84190442,2.9925,1039,1132,1347,1085,3.1593583333333264
113.0648655,34.84290262,2.9,1033,1165,1357,1044,2.8486583333333297
113.064515,34.84294826,2.9225,1022,1157,1346,1053,2.9810472222233435
113.065353,34.84363402,2.8175,1033,1161,1375,1035,2.882633333333335
113.0611537,34.84176674,2.735,1049,1185,1367,980,3.0009277777766687
113.0693199,34.83847628,2.9025,1017,1174,1326,1164,2.849213888886673
113.0630063,34.83873398,3.0875,851,905,838,1136,3.837563888893342
113.0637137,34.83936133,2.8125,956,1068,1116,1061,2.4914249999999942
113.0637671,34.83938453,2.55,956,1068,1116,1061,2.561099999999996
113.0615316,34.84227439,2.79,1042,1171,1366,992,2.815375000000002
113.064245,34.84552306,2.71,1058,1216,1399,1056,2.6754499999999926
113.0630331,34.83924252,2.8475,806,880,798,711,2.8015972222200114
113.0722313,34.84947333,2.835,1055,1186,1378,1003,2.4371222222233406
113.0631256,34.839195,2.9325,823,892,816,781,3.259188888883326
113.0625606,34.84108405,2.85,1006,1120,1329,1093,2.8958333333333237
113.0615608,34.84227964,2.805,1061,1194,1375,964,3.125369444439992
113.059341,34.84042786,2.9075,1043,1159,1370,993,1.4946305555533268
113.0693205,34.83855455,2.955,1017,1174,1326,1164,2.9233222222200075
113.0738868,34.83758947,2.93,1141,1305,1507,1939,2.7126361111099957
113.0706147,34.8514155,2.9575,1057,1157,1361,1076,3.1244249999999907
113.0749269,34.83774182,2.8825,1049,1204,1365,1338,2.528827777776673
113.0636917,34.83939384,3.0275,884,980,968,833,3.4376249999999837
113.061949,34.83938479,2.7,846,932,905,1060,2.7495916666666536
113.072536,34.84904665,2.8925,1027,1157,1364,1054,2.568633333333327
113.0693218,34.83856496,2.92,1017,1174,1326,1164,2.9233222222200075
113.0718397,34.84980215,2.8825,1036,1188,1382,977,2.6210750000000047
113.0615768,34.84227605,2.845,1061,1194,1375,964,3.1318777777733255
113.0617818,34.83893354,2.8925,835,915,862,911,2.9138999999933395
113.0668395,34.84870207,2.865,1084,1256,1425,965,2.662508333333344
113.0738827,34.83759716,2.9825,1141,1305,1507,1939,2.685036111109995
113.0630998,34.83922772,2.9725,823,892,816,781,3.053619444443327
113.0633031,34.84141755,2.1225,1001,1136,1325,1087,2.4724999999999993
113.0589516,34.83949519,2.76,1038,1156,1338,1064,3.445866666666663
113.0718966,34.84977304,2.855,1036,1188,1382,977,2.6083500000000046
113.062074,34.83936058,2.8125,829,898,833,804,2.869316666666667
113.0738913,34.83758725,2.9475,1141,1305,1507,1939,2.7126361111099957
113.0620036,34.8377125,2.955,835,878,808,815,3.1164416666666743
113.0675561,34.84731034,3.08,1030,1183,1362,1047,3.216049999999989
113.0675621,34.84731969,3.1575,1030,1183,1362,1047,3.249899999999989
113.0653636,34.84684734,2.8475,1067,1205,1410,1018,2.44703333333334
113.0620143,34.83770822,2.93,835,878,808,815,3.109475000000008
113.0620428,34.83769596,2.9375,830,886,844,927,3.01975833333334
113.0631156,34.83917727,2.955,823,892,816,781,3.1666666666599923
113.0620521,34.83771812,2.9525,830,886,844,927,2.989525000000008
113.0629262,34.83871953,2.9775,851,905,838,1136,3.534630555563345
113.0618506,34.83886879,2.95,835,915,862,911,2.9741166666600054
113.0631676,34.83919588,2.9675,823,892,816,781,3.4031722222033256
113.0680996,34.83839873,2.6075,1017,1174,1326,1383,2.526833333333331
113.0614565,34.8421257,2.86,1044,1181,1371,980,3.259874999999995
113.0738819,34.8376022,2.955,1141,1305,1507,1939,2.670594444443329
113.061836,34.83888863,2.9625,835,915,862,911,2.96537499999334
113.06315,34.83918175,2.93,823,892,816,781,3.422149999979993
113.0620026,34.83774277,2.98,835,878,808,815,3.1082833333333446
113.0638653,34.83944943,3.2025,956,1068,1116,1061,3.283519444443341
113.062417,34.8376558,2.2825,846,962,895,1399,3.396291666666656
113.0698147,34.84851328,2.745,1048,1180,1386,996,2.362408333333327
113.0616335,34.84231171,2.8875,1055,1198,1389,964,3.0006444444433313
113.0724001,34.84915909,3.0275,1049,1157,1360,1040,2.8763749999999995
113.062702,34.8391513,3.0025,828,888,802,688,2.7883666666666604
113.0645031,34.84295416,3.05,1022,1157,1346,1053,3.00768888889001
113.0621145,34.83892244,2.8625,835,873,807,724,2.9589166666666573
113.0620567,34.83771622,2.9575,830,886,844,927,3.0003833333333416
113.0620275,34.83772932,2.9525,835,878,808,815,3.095050000000009
113.0620407,34.83776482,3.0075,830,886,844,927,2.993416666666678
113.0622163,34.8430723,2.91,1044,1165,1360,1011,3.0534027777833153
113.0627595,34.83874162,2.975,823,880,809,903,3.014616666666665
113.0725101,34.84905637,3.005,1027,1157,1364,1054,2.8417666666666577
113.0630864,34.83921651,2.9625,823,892,816,781,3.0771916666666614
113.0631816,34.84450791,2.6175,1069,1203,1402,1019,2.0051249999999907
113.0663317,34.84797443,2.9175,1091,1217,1411,987,2.8515583333333288
113.0621288,34.83766315,3.0,830,886,844,927,3.096841666666673
113.062103,34.83779325,3.04,824,886,833,861,3.120533333333344
113.0680168,34.84665073,2.7475,1044,1170,1364,1044,2.873991666666675
113.0671186,34.8459031,2.95,1026,1163,1372,1054,2.9770833333333435
113.0620379,34.83913665,2.8825,824,881,825,785,2.936908333333332
113.0616969,34.84232572,2.985,1055,1198,1389,964,3.003624999999995
113.0693264,34.83860242,2.9675,1017,1174,1326,1164,2.8857972222200012
113.0677513,34.8470231,3.1575,1047,1174,1369,1038,3.240133333333333
113.0626287,34.8391737,3.0225,828,888,802,688,2.8122833333333257
113.0627466,34.83874602,2.99,823,880,809,903,3.0136166666666644
113.0632002,34.83912315,3.7175,823,897,820,865,3.543924999976657
113.0599333,34.84049949,2.8475,1056,1186,1368,1011,2.5466222222200017
113.0679705,34.84673843,2.905,1044,1161,1367,1030,2.814425000000015
113.0676321,34.84740942,3.0775,1052,1162,1355,1019,3.2860416666666685
113.0606983,34.84110172,2.93,1060,1185,1364,980,2.774836111100001
113.0616601,34.84225526,2.985,1061,1194,1375,964,3.1841222222199916
113.0622121,34.83930103,3.005,818,894,822,720,3.0797055555533244
113.0673177,34.83815163,2.9725,1023,1141,1326,1333,2.9639166666666745
113.0679745,34.8467684,2.87,1044,1161,1367,1030,2.8074166666666813
113.0637238,34.8393936,3.0375,956,1068,1116,1061,2.471508333333334
113.067635,34.84742148,3.14,1052,1162,1355,1019,3.2875499999999973
113.0671178,34.84591234,2.98,1026,1163,1372,1054,2.9815833333333432
113.0619974,34.83777762,3.0875,835,878,808,815,3.1594000000000064
113.0621463,34.83774199,3.085,830,886,844,927,3.053091666666681
113.062119,34.84000046,2.8775,879,978,951,917,2.3983444444433286
113.06211,34.840007,2.94,879,978,951,917,2.421002777776661
113.0631213,34.83917306,3.0025,823,892,816,781,3.173199999993326
113.0738833,34.83763715,2.93,1046,1145,1348,1090,2.264319444443336
113.0705938,34.85103886,2.965,1035,1145,1347,1072,2.723616666666663
113.0648317,34.84330466,3.1225,1028,1136,1346,1049,3.1623916666666707
113.0607522,34.84146914,2.9675,1049,1198,1378,980,2.656780555556674
113.062159,34.83767562,3.045,830,886,844,927,3.0765666666666758
113.0642761,34.84556539,2.9025,1058,1216,1399,1056,2.7637166666666646
113.0614287,34.83793372,3.1175,824,878,794,722,3.1177750000000044
113.0686752,34.83827673,3.1325,1184,1375,1521,2208,2.7354583333333298
113.072141,34.84961318,2.75,1049,1194,1388,977,2.5757333333333374
113.0718727,34.84978608,2.9825,1036,1188,1382,977,2.614891666666671
113.0637885,34.83939683,2.61,956,1068,1116,1061,2.729474999999995
113.067153,34.84565607,3.03,1066,1194,1374,1032,2.983977777776668
113.0674004,34.84636472,2.94,1048,1163,1368,1031,2.8602916666666727
113.0620901,34.83933684,2.9725,829,898,833,804,2.923733333333336
113.0652554,34.8437848,3.07,1033,1178,1367,1058,3.289733333333328
113.0623789,34.83924775,3.105,818,869,807,696,2.9788499999999973
113.0670017,34.84587215,3.1625,1031,1172,1372,1050,3.2243583333333343
113.0634136,34.83903211,3.3925,890,1022,950,1957,2.481783333333336
113.0599425,34.84048958,2.9325,1056,1186,1368,1011,2.577388888886667
113.0619845,34.83778204,3.105,835,878,808,815,3.1633416666666725
113.0615006,34.83789724,3.075,824,878,794,722,3.143158333333323
113.0615741,34.83810008,3.135,808,874,794,731,3.148183333333333
113.062791,34.83912188,3.05,806,867,802,744,3.2496000000000143
113.0615134,34.83791955,3.0825,824,878,794,722,3.1075833333333174
113.0666006,34.84825203,3.07,1095,1218,1421,988,2.9744250000000054
113.0582716,34.82912165,3.15,806,857,808,789,3.196233333333345
113.0622864,34.83927711,3.115,818,890,804,720,3.137616666666663
113.0623593,34.83925423,3.1375,818,890,804,720,3.143766666666679
113.0723682,34.84921996,3.1475,1038,1182,1367,1035,2.816402777776668
113.0706179,34.8514308,2.9275,1057,1157,1361,1076,3.1216166666666574
113.0640521,34.84205975,3.07,1017,1136,1332,1071,2.819291666666663
113.0652497,34.84379466,3.1125,1033,1178,1367,1058,3.298824999999995
113.0696168,34.84995046,3.1275,1056,1156,1345,1086,2.9362749999999957
113.0676248,34.84739158,3.13,1052,1162,1355,1019,3.300700000000004
113.0723632,34.84922543,3.11,1038,1182,1367,1035,2.8171444444433353
113.062125,34.83891651,2.99,835,873,807,724,2.9637333333333244
113.0637155,34.83939628,3.14,956,1068,1116,1061,2.488241666666667
113.0623663,34.83925197,3.1275,818,890,804,720,3.152150000000009
113.0625289,34.83882323,3.1275,818,869,793,724,3.2116250000000073
113.0614491,34.83793086,3.115,824,878,794,722,3.1119083333333326
113.0622132,34.83891999,3.1675,835,873,807,724,3.0976749999999886
113.0599457,34.84048688,2.9325,1056,1186,1368,1011,2.5725805555533334
113.0625653,34.84333744,3.0125,1048,1159,1362,982,3.3881416666666797
113.0587668,34.83933536,3.0825,1021,1135,1328,1078,3.1499000000000086
113.0619575,34.84275887,2.925,1055,1182,1360,1011,3.415866666669991
113.0587694,34.83934426,3.085,1021,1135,1328,1078,3.168308333333343
113.0672955,34.84617331,3.1,1042,1159,1361,1026,3.2879000000000005
113.0644897,34.84296203,3.1925,1022,1157,1346,1053,3.037280555556676
113.0596483,34.84015202,3.13,1028,1148,1350,1035,2.338183333333335
113.0616871,34.83804062,3.1475,808,874,794,731,3.182933333333335
113.0680872,34.84691995,3.055,1043,1160,1366,1034,2.9673416666666803
113.0619553,34.83779312,3.1775,824,865,801,764,3.234191666666666
113.0622177,34.83887302,3.195,835,873,807,724,3.1616083333333287
113.0618006,34.83841667,3.22,819,878,804,750,3.231350000000001
113.0616607,34.83791934,3.275,824,878,794,722,3.2127083333333206
113.0613868,34.83793832,3.1575,824,878,794,722,3.1426500000000086
113.062161,34.83889724,3.16,835,873,807,724,3.142108333333329
113.0622115,34.83887539,3.2125,835,873,807,724,3.160874999999996
113.0673483,34.83802679,3.3725,1017,1178,1398,1888,3.466175000000004
113.0629601,34.84118841,2.94,1023,1124,1333,1079,2.9751666666666723
113.0621754,34.83764524,3.1525,830,886,844,927,3.1572333333333384
113.0628431,34.83872107,3.185,823,880,809,903,3.1440361111100144
113.0622614,34.83885709,3.2075,835,873,807,724,3.163516666666659
113.0613377,34.83796265,3.19,819,874,819,801,3.206749999999999
113.061324,34.83826571,3.21,830,886,848,861,3.252333333333343
113.0638717,34.8394905,3.63,962,1082,1152,882,2.9136583333333372
113.0619221,34.83861599,3.08,819,882,808,745,3.0586055555566647
113.0676313,34.84744847,3.21,1052,1162,1355,1019,3.2923249999999964
113.0617752,34.83839979,3.22,819,878,804,750,3.2222416666666684
113.0615416,34.83788491,3.155,824,878,794,722,3.144733333333323
113.062835,34.83872235,3.1875,823,880,809,903,3.1416944444433477
113.0616216,34.83789677,3.22,824,878,794,722,3.210116666666662
113.0613086,34.83797734,3.21,819,874,819,801,3.2290583333333367
113.0613638,34.83809986,3.3175,819,874,819,801,3.2582166666666716
113.0620263,34.84000693,3.0775,879,978,951,917,2.5828666666666606
113.0623019,34.84088398,3.2575,1023,1132,1322,1079,3.409708333333334
113.0684762,34.8481509,3.1775,1048,1209,1368,1019,3.0960250000000116
113.0617677,34.83839902,3.1775,819,878,804,750,3.2221666666666673
113.0669304,34.84866306,3.2225,1073,1218,1399,979,3.307641666666682
113.0633827,34.83902806,3.89,890,1022,950,1957,3.1335916666666774
113.0633285,34.84168157,3.2575,1023,1141,1340,1073,3.495608333333336
113.064856,34.84325193,2.9825,1028,1136,1346,1049,3.038058333333343
113.062297,34.83884551,3.215,835,873,807,724,3.16246666666666
113.0611287,34.83815675,3.1975,908,991,1025,1151,3.9512916666666613
113.061839,34.8384582,3.19,824,903,837,866,3.1554305555533535
113.0623817,34.83882139,3.2575,818,869,793,724,3.2482166666666776
113.0675514,34.84720872,3.355,1030,1183,1362,1047,3.2294083333333234
113.0673338,34.84621085,3.015,1042,1159,1361,1026,3.286908333333334
113.0624539,34.83879854,3.215,818,869,793,724,3.2333916666666744
