Longitude,Latitude,Band_1,Band_2,Band_3,Band_4
113.07171826352503,34.84446079190982,1017,1220,1204,1997
113.07188518411954,34.84446079190982,1039,1220,1237,2165
113.07205210471405,34.84446079190982,1051,1212,1276,2230
113.07221902530856,34.84446079190982,1039,1208,1247,2076
113.07238594590306,34.84446079190982,1051,1237,1316,2160
113.07255286649757,34.84446079190982,1115,1285,1417,2117
113.07271978709208,34.84446079190982,1215,1407,1587,2098
113.07288670768659,34.84446079190982,1215,1407,1587,2098
113.07305362828112,34.84446079190982,1204,1382,1576,2024
113.07322054887563,34.84446079190982,1182,1348,1609,2000
113.07338746947013,34.84446079190982,1176,1340,1605,1982
113.07355439006464,34.84446079190982,1237,1424,1677,2024
113.07372131065915,34.84446079190982,1237,1424,1677,2024
113.07388823125366,34.84446079190982,1287,1474,1750,2061
113.07405515184817,34.84446079190982,1232,1428,1713,1991
113.07422207244268,34.84446079190982,1264,1460,1733,1998
113.07438899303719,34.84446079190982,1264,1460,1733,1998
113.0745559136317,34.84446079190982,1269,1485,1766,1989
113.07472283422621,34.84446079190982,1281,1481,1766,2003
113.07488975482072,34.84446079190982,1192,1380,1639,1742
113.07505667541523,34.84446079190982,1186,1363,1618,1723
113.07522359600974,34.84446079190982,1186,1363,1618,1723
113.07539051660424,34.84446079190982,1192,1355,1654,1732
113.07555743719875,34.84446079190982,1208,1397,1693,1690
113.07572435779326,34.84446079190982,1089,1233,1499,1173
113.07589127838777,34.84446079190982,1089,1233,1499,1173
113.07605819898228,34.84446079190982,1101,1246,1485,1171
113.07622511957679,34.84446079190982,1095,1204,1474,1199
113.0763920401713,34.84446079190982,1095,1242,1456,1260
113.07655896076581,34.84446079190982,1084,1229,1467,1381
113.07672588136032,34.84446079190982,1039,1166,1398,1110
113.07689280195483,34.84446079190982,1056,1196,1413,1204
113.07705972254934,34.84446079190982,1067,1183,1420,1358
113.07722664314385,34.84446079190982,1089,1242,1423,1577
113.07739356373835,34.84446079190982,1089,1242,1423,1577
113.07756048433286,34.84446079190982,1034,1187,1351,1367
113.07772740492737,34.84446079190982,1029,1175,1323,1449
113.07789432552188,34.84446079190982,1001,1163,1287,1509
113.07806124611639,34.84446079190982,968,1121,1233,1514
113.0782281667109,34.84446079190982,968,1121,1233,1514
113.07839508730541,34.84446079190982,1001,1133,1280,1173
113.07856200789992,34.84446079190982,1034,1146,1320,1122
113.07872892849443,34.84446079190982,1034,1167,1352,1103
113.07889584908894,34.84446079190982,1034,1167,1352,1103
113.07906276968345,34.84446079190982,1034,1167,1349,1070
113.07922969027797,34.84446079190982,1023,1163,1352,1056
113.07939661087248,34.84446079190982,1030,1172,1346,1019
113.07956353146699,34.84446079190982,1019,1180,1342,1014
113.0797304520615,34.84446079190982,1019,1180,1342,1014
113.079897372656,34.84446079190982,1030,1155,1350,1019
113.08006429325052,34.84446079190982,1019,1155,1346,1019
113.08023121384502,34.84446079190982,1035,1155,1353,1010
113.08039813443953,34.84446079190982,1035,1155,1353,1010
113.08056505503404,34.84446079190982,1019,1138,1339,1019
113.08073197562855,34.84446079190982,1030,1125,1335,1033
113.08089889622306,34.84446079190982,1013,1138,1346,1033
113.08106581681757,34.84446079190982,1025,1138,1350,1032
113.08123273741208,34.84446079190982,1014,1151,1354,1032
113.08139965800659,34.84446079190982,1014,1130,1347,1032
113.0815665786011,34.84446079190982,1019,1155,1343,1032
113.08173349919561,34.84446079190982,1025,1130,1339,1042
113.08190041979012,34.84446079190982,1025,1130,1339,1042
113.08206734038463,34.84446079190982,1025,1155,1347,1028
113.08223426097913,34.84446079190982,1019,1155,1332,1032
113.08240118157364,34.84446079190982,1014,1155,1343,1032
113.08256810216815,34.84446079190982,1008,1134,1354,1032
113.08273502276266,34.84446079190982,1008,1134,1354,1032
113.08290194335717,34.84446079190982,1019,1159,1343,1006
113.08306886395168,34.84446079190982,1030,1176,1357,983
113.08323578454619,34.84446079190982,1030,1155,1361,978
113.0834027051407,34.84446079190982,1036,1172,1368,946
113.08356962573521,34.84446079190982,1036,1172,1368,946
113.08373654632972,34.84446079190982,1041,1184,1372,936
113.08390346692423,34.84446079190982,1025,1172,1372,969
113.08407038751874,34.84446079190982,1025,1155,1368,978
113.08423730811325,34.84446079190982,1025,1155,1368,978
113.08440422870775,34.84446079190982,1019,1201,1354,955
113.08457114930226,34.84446079190982,1036,1172,1368,954
113.08473806989677,34.84446079190982,1008,1167,1361,996
113.08490499049128,34.84446079190982,1019,1180,1354,1014
113.08507191108579,34.84446079190982,1019,1180,1354,1014
113.04885014207723,34.84429387131531,32767,32767,32767,32767
113.04901706267174,34.84429387131531,32767,32767,32767,32767
113.04918398326625,34.84429387131531,1407,1747,2315,2954
113.04935090386076,34.84429387131531,1412,1705,2322,2931
113.04951782445526,34.84429387131531,1390,1684,2275,2870
113.04968474504977,34.84429387131531,1401,1714,2311,2917
113.04985166564428,34.84429387131531,1362,1672,2243,2880
113.05001858623879,34.84429387131531,1337,1637,2209,2835
113.0501855068333,34.84429387131531,1332,1629,2199,2802
113.05035242742781,34.84429387131531,1332,1629,2199,2802
113.05051934802232,34.84429387131531,1321,1583,2173,2811
113.05068626861683,34.84429387131531,1326,1633,2163,2793
113.05085318921134,34.84429387131531,1326,1599,2130,2765
113.05102010980585,34.84429387131531,1310,1604,2119,2811
113.05118703040036,34.84429387131531,1310,1604,2119,2811
113.05135395099487,34.84429387131531,1332,1646,2173,2844
113.05152087158937,34.84429387131531,1293,1578,2134,2839
113.05168779218388,34.84429387131531,1267,1555,2043,2819
113.0518547127784,34.84429387131531,1267,1555,2043,2819
113.0520216333729,34.84429387131531,1273,1560,2075,2828
113.05218855396741,34.84429387131531,1278,1564,2079,2842
113.05235547456192,34.84429387131531,1312,1602,2158,2898
113.05252239515643,34.84429387131531,1339,1631,2216,2916
113.05268931575094,34.84429387131531,1339,1631,2216,2916
113.05285623634545,34.84429387131531,1339,1660,2241,2912
113.05302315693996,34.84429387131531,1334,1652,2227,2912
113.05319007753447,34.84429387131531,1356,1694,2255,2916
113.05335699812898,34.84429387131531,1345,1681,2180,2949
113.05352391872349,34.84429387131531,1347,1651,2128,2858
113.053690839318,34.84429387131531,1336,1626,2016,2714
113.0538577599125,34.84429387131531,1303,1597,1936,2644
113.05402468050701,34.84429387131531,1297,1555,1878,2476
113.05419160110152,34.84429387131531,1147,1341,1550,2047
113.05435852169603,34.84429387131531,1169,1295,1460,1758
113.05452544229054,34.84429387131531,1086,1198,1348,1707
113.05469236288505,34.84429387131531,1086,1266,1406,1889
113.05485928347957,34.84429387131531,1086,1266,1406,1889
113.05502620407408,34.84429387131531,1046,1191,1280,1742
113.05519312466859,34.84429387131531,1071,1236,1335,1835
113.0553600452631,34.84429387131531,1054,1232,1277,1788
113.05552696585761,34.84429387131531,1004,1182,1201,1667
113.05569388645212,34.84429387131531,1004,1182,1201,1667
113.05586080704663,34.84429387131531,965,1136,1122,1429
113.05602772764114,34.84429387131531,887,1018,984,935
113.05619464823565,34.84429387131531,899,1006,974,860
113.05636156883016,34.84429387131531,899,1006,974,860
113.05652848942466,34.84429387131531,943,1027,1006,809
113.05669541001917,34.84429387131531,960,1081,1031,776
113.05686233061368,34.84429387131531,944,1057,1012,818
113.05702925120819,34.84429387131531,939,1066,1012,818
113.0571961718027,34.84429387131531,939,1066,1012,818
113.05736309239721,34.84429387131531,922,1062,1001,818
113.05753001299172,34.84429387131531,933,1045,997,808
113.05769693358623,34.84429387131531,933,1053,997,804
113.05786385418074,34.84429387131531,894,1016,969,822
113.05803077477525,34.84429387131531,872,1045,976,799
113.05819769536976,34.84429387131531,933,1070,1026,790
113.05836461596427,34.84429387131531,961,1099,1059,780
113.05853153655877,34.84429387131531,995,1125,1074,780
113.05869845715328,34.84429387131531,972,1121,1074,832
113.0588653777478,34.84429387131531,989,1125,1099,818
113.0590322983423,34.84429387131531,1000,1163,1128,808
113.05919921893681,34.84429387131531,1017,1171,1150,799
113.05936613953132,34.84429387131531,1017,1171,1150,799
113.05953306012583,34.84429387131531,1011,1142,1172,911
113.05969998072034,34.84429387131531,1011,1163,1183,948
113.05986690131485,34.84429387131531,1045,1167,1215,972
113.06003382190936,34.84429387131531,1050,1188,1222,990
113.06020074250387,34.84429387131531,1050,1188,1222,990
113.06036766309838,34.84429387131531,1024,1169,1223,986
113.06053458369288,34.84429387131531,1046,1203,1263,1444
113.0607015042874,34.84429387131531,1024,1178,1252,1304
113.0608684248819,34.84429387131531,1024,1178,1252,1304
113.06103534547643,34.84429387131531,1030,1157,1248,1145
113.06120226607094,34.84429387131531,1052,1186,1313,1075
113.06136918666544,34.84429387131531,1069,1236,1360,1220
113.06153610725995,34.84429387131531,1069,1236,1360,1220
113.06170302785446,34.84429387131531,1080,1224,1393,1126
113.06186994844897,34.84429387131531,1063,1199,1411,1103
113.06203686904348,34.84429387131531,1065,1201,1380,1066
113.06220378963799,34.84429387131531,1057,1177,1398,1057
113.0623707102325,34.84429387131531,1057,1177,1398,1057
113.06253763082701,34.84429387131531,1057,1207,1402,1001
113.06270455142152,34.84429387131531,1057,1207,1402,1001
113.06287147201603,34.84429387131531,1052,1198,1384,977
113.06303839261054,34.84429387131531,1041,1169,1359,1001
113.06320531320505,34.84429387131531,1041,1169,1359,1001
113.06337223379956,34.84429387131531,1046,1165,1355,1010
113.06353915439406,34.84429387131531,1035,1169,1366,996
113.06370607498857,34.84429387131531,1024,1182,1377,963
113.06387299558308,34.84429387131531,1054,1193,1380,946
113.06403991617759,34.84429387131531,1054,1193,1380,946
113.0642068367721,34.84429387131531,1049,1193,1369,951
113.06437375736661,34.84429387131531,1043,1193,1373,965
113.06454067796112,34.84429387131531,1032,1155,1355,1030
113.06470759855563,34.84429387131531,1032,1155,1355,1030
113.06487451915014,34.84429387131531,1021,1147,1333,1058
113.06504143974465,34.84429387131531,1015,1155,1348,1072
113.06520836033916,34.84429387131531,1026,1147,1344,1063
113.06537528093367,34.84429387131531,1032,1151,1340,1067
113.06554220152817,34.84429387131531,1032,1151,1340,1067
113.06570912212268,34.84429387131531,1050,1157,1371,1046
113.06587604271719,34.84429387131531,1055,1186,1371,1036
113.0660429633117,34.84429387131531,1039,1165,1371,1036
113.06620988390621,34.84429387131531,1039,1165,1371,1036
113.06637680450072,34.84429387131531,1033,1165,1360,1004
113.06654372509523,34.84429387131531,1050,1190,1357,1008
113.06671064568974,34.84429387131531,1044,1169,1357,1013
113.06687756628425,34.84429387131531,1039,1194,1371,1004
113.06704448687877,34.84429387131531,1039,1194,1371,1004
113.06721140747328,34.84429387131531,1039,1186,1368,976
113.06737832806779,34.84429387131531,1056,1220,1374,909
113.0675452486623,34.84429387131531,1078,1228,1366,872
113.06771216925681,34.84429387131531,1078,1228,1366,872
113.06787908985132,34.84429387131531,1084,1228,1374,881
113.06804601044583,34.84429387131531,1062,1208,1356,858
113.06821293104034,34.84429387131531,1073,1220,1338,830
113.06837985163484,34.84429387131531,1078,1237,1327,811
113.06854677222935,34.84429387131531,1078,1237,1327,811
113.06871369282386,34.84429387131531,1067,1241,1341,816
113.06888061341837,34.84429387131531,1056,1220,1283,862
113.06904753401288,34.84429387131531,1023,1161,1219,952
113.06921445460739,34.84429387131531,1023,1161,1219,952
113.0693813752019,34.84429387131531,990,1149,1169,1167
113.06954829579641,34.84429387131531,1001,1157,1165,1414
113.06971521639092,34.84429387131531,1007,1166,1176,1373
113.06988213698543,34.84429387131531,990,1137,1147,1387
113.07004905757994,34.84429387131531,990,1137,1147,1387
113.07021597817445,34.84429387131531,956,1074,1082,1242
113.07038289876895,34.84429387131531,929,1036,1053,1153
113.07054981936346,34.84429387131531,923,1041,1038,1097
113.07071673995797,34.84429387131531,923,1041,1038,1097
113.07088366055248,34.84429387131531,973,1082,1092,1348
113.07105058114699,34.84429387131531,1028,1183,1193,1703
113.0712175017415,34.84429387131531,1051,1254,1233,1978
113.07138442233601,34.84429387131531,1017,1204,1226,2029
113.07155134293052,34.84429387131531,1017,1204,1226,2029
113.07171826352503,34.84429387131531,1023,1237,1251,2193
113.07188518411954,34.84429387131531,1067,1250,1313,2239
113.07205210471405,34.84429387131531,1112,1296,1392,2193
113.07221902530856,34.84429387131531,1128,1271,1457,2095
113.07238594590306,34.84429387131531,1106,1275,1403,2169
113.07255286649757,34.84429387131531,1148,1302,1486,2089
113.07271978709208,34.84429387131531,1221,1390,1612,2117
113.07288670768659,34.84429387131531,1293,1495,1713,2145
113.07305362828112,34.84429387131531,1293,1495,1713,2145
113.07322054887563,34.84429387131531,1237,1411,1688,2056
113.07338746947013,34.84429387131531,1204,1386,1634,2019
113.07355439006464,34.84429387131531,1237,1407,1652,2033
113.07372131065915,34.84429387131531,1298,1482,1750,2080
113.07388823125366,34.84429387131531,1298,1482,1750,2080
113.07405515184817,34.84429387131531,1265,1457,1764,2066
113.07422207244268,34.84429387131531,1275,1447,1744,2064
113.07438899303719,34.84429387131531,1275,1456,1766,2068
113.0745559136317,34.84429387131531,1275,1456,1766,2068
113.07472283422621,34.84429387131531,1264,1452,1740,2059
113.07488975482072,34.84429387131531,1258,1443,1737,2082
113.07505667541523,34.84429387131531,1281,1456,1773,2026
113.07522359600974,34.84429387131531,1286,1477,1802,2059
113.07539051660424,34.84429387131531,1286,1477,1802,2059
113.07555743719875,34.84429387131531,1325,1548,1849,2050
113.07572435779326,34.84429387131531,1320,1519,1834,2040
113.07589127838777,34.84429387131531,1209,1436,1691,1675
113.07605819898228,34.84429387131531,1209,1436,1691,1675
113.07622511957679,34.84429387131531,1187,1398,1637,1685
113.0763920401713,34.84429387131531,1192,1364,1593,1722
113.07655896076581,34.84429387131531,1153,1327,1564,1792
113.07672588136032,34.84429387131531,1137,1289,1514,1853
113.07689280195483,34.84429387131531,1106,1275,1478,1544
113.07705972254934,34.84429387131531,1117,1263,1474,1703
113.07722664314385,34.84429387131531,1095,1258,1463,1834
113.07739356373835,34.84429387131531,1140,1271,1496,1923
113.07756048433286,34.84429387131531,1140,1271,1496,1923
113.07772740492737,34.84429387131531,1101,1301,1450,1831
113.07789432552188,34.84429387131531,1062,1238,1392,1822
113.07806124611639,34.84429387131531,1051,1209,1349,1817
113.0782281667109,34.84429387131531,1079,1242,1378,1785
113.07839508730541,34.84429387131531,1079,1242,1378,1785
113.07856200789992,34.84429387131531,1057,1188,1323,1444
113.07872892849443,34.84429387131531,1057,1204,1370,1420
113.07889584908894,34.84429387131531,1046,1196,1359,1318
113.07906276968345,34.84429387131531,1046,1196,1359,1318
113.07922969027797,34.84429387131531,1029,1192,1356,1215
113.07939661087248,34.84429387131531,1041,1193,1328,1140
113.07956353146699,34.84429387131531,1019,1146,1350,1052
113.0797304520615,34.84429387131531,1024,1155,1342,1042
113.079897372656,34.84429387131531,1024,1155,1342,1042
113.08006429325052,34.84429387131531,1019,1146,1335,1038
113.08023121384502,34.84429387131531,1008,1172,1332,1047
113.08039813443953,34.84429387131531,1019,1146,1328,1047
113.08056505503404,34.84429387131531,1019,1146,1328,1047
113.08073197562855,34.84429387131531,1019,1151,1335,1033
113.08089889622306,34.84429387131531,1019,1167,1346,1033
113.08106581681757,34.84429387131531,1030,1164,1332,1023
113.08123273741208,34.84429387131531,1025,1155,1339,1028
113.08139965800659,34.84429387131531,1019,1134,1343,1042
113.0815665786011,34.84429387131531,1019,1151,1336,1042
113.08173349919561,34.84429387131531,1008,1134,1350,1051
113.08190041979012,34.84429387131531,1019,1134,1339,1042
113.08206734038463,34.84429387131531,1019,1134,1339,1042
113.08223426097913,34.84429387131531,1019,1138,1343,1028
113.08240118157364,34.84429387131531,1036,1155,1354,1028
113.08256810216815,34.84429387131531,1019,1172,1347,1009
113.08273502276266,34.84429387131531,1025,1176,1375,959
113.08290194335717,34.84429387131531,1025,1176,1375,959
113.08306886395168,34.84429387131531,1036,1192,1368,964
113.08323578454619,34.84429387131531,1052,1184,1372,931
113.0834027051407,34.84429387131531,1041,1201,1375,917
113.08356962573521,34.84429387131531,1041,1201,1375,917
113.08373654632972,34.84429387131531,1058,1188,1379,889
113.08390346692423,34.84429387131531,1041,1213,1368,866
113.08407038751874,34.84429387131531,1036,1180,1376,918
113.08423730811325,34.84429387131531,1041,1201,1361,894
113.08440422870775,34.84429387131531,1041,1201,1361,894
113.08457114930226,34.84429387131531,1052,1209,1372,907
113.08473806989677,34.84429387131531,1052,1222,1358,968
113.08490499049128,34.84429387131531,1036,1209,1365,1019
113.08507191108579,34.84429387131531,1036,1209,1365,1019
113.04885014207723,34.84412695072079,32767,32767,32767,32767
113.04901706267174,34.84412695072079,32767,32767,32767,32767
113.04918398326625,34.84412695072079,1401,1743,2279,2903
113.04935090386076,34.84412695072079,1412,1693,2304,2880
113.04951782445526,34.84412695072079,1401,1663,2264,2856
113.04968474504977,34.84412695072079,1368,1647,2214,2801
113.04985166564428,34.84412695072079,1362,1634,2221,2842
113.05001858623879,34.84412695072079,1337,1646,2202,2793
113.0501855068333,34.84412695072079,1332,1646,2177,2756
113.05035242742781,34.84412695072079,1326,1620,2170,2770
113.05051934802232,34.84412695072079,1326,1620,2170,2770
113.05068626861683,34.84412695072079,1337,1629,2173,2765
113.05085318921134,34.84412695072079,1321,1595,2130,2756
113.05102010980585,34.84412695072079,1326,1616,2141,2793
113.05118703040036,34.84412695072079,1354,1641,2184,2807
113.05135395099487,34.84412695072079,1354,1641,2184,2807
113.05152087158937,34.84412695072079,1293,1574,2094,2774
113.05168779218388,34.84412695072079,1267,1539,2003,2800
113.0518547127784,34.84412695072079,1256,1514,2024,2800
113.0520216333729,34.84412695072079,1256,1514,2024,2800
113.05218855396741,34.84412695072079,1267,1543,2035,2823
113.05235547456192,34.84412695072079,1267,1555,2093,2819
113.05252239515643,34.84412695072079,1300,1585,2140,2851
113.05268931575094,34.84412695072079,1300,1581,2151,2833
113.05285623634545,34.84412695072079,1300,1581,2151,2833
113.05302315693996,34.84412695072079,1323,1610,2158,2846
113.05319007753447,34.84412695072079,1334,1660,2190,2860
113.05335699812898,34.84412695072079,1375,1714,2218,2877
113.05352391872349,34.84412695072079,1375,1714,2218,2877
113.053690839318,34.84412695072079,1353,1651,2146,2807
113.0538577599125,34.84412695072079,1342,1659,2099,2742
113.05402468050701,34.84412695072079,1336,1618,2073,2593
113.05419160110152,34.84412695072079,1336,1618,2073,2593
113.05435852169603,34.84412695072079,1253,1425,1712,2099
113.05452544229054,34.84412695072079,1225,1328,1536,2001
113.05469236288505,34.84412695072079,1269,1479,1658,2215
113.05485928347957,34.84412695072079,1258,1483,1712,2234
113.05502620407408,34.84412695072079,1258,1483,1712,2234
113.05519312466859,34.84412695072079,1156,1320,1489,1966
113.0553600452631,34.84412695072079,1117,1320,1424,1892
113.05552696585761,34.84412695072079,1056,1207,1315,1752
113.05569388645212,34.84412695072079,1056,1207,1315,1752
113.05586080704663,34.84412695072079,1006,1161,1229,1542
113.05602772764114,34.84412695072079,967,1073,1153,1379
113.05619464823565,34.84412695072079,915,1018,1006,1024
113.05636156883016,34.84412695072079,954,1060,1046,944
113.05652848942466,34.84412695072079,954,1060,1046,944
113.05669541001917,34.84412695072079,960,1081,1049,907
113.05686233061368,34.84412695072079,978,1062,1059,855
113.05702925120819,34.84412695072079,978,1112,1052,776
113.0571961718027,34.84412695072079,978,1112,1052,776
113.05736309239721,34.84412695072079,978,1116,1034,766
113.05753001299172,34.84412695072079,983,1112,1037,757
113.05769693358623,34.84412695072079,995,1120,1048,752
113.05786385418074,34.84412695072079,933,1074,1015,790
113.05803077477525,34.84412695072079,933,1074,1015,790
113.05819769536976,34.84412695072079,956,1091,1034,780
113.05836461596427,34.84412695072079,967,1099,1066,766
113.05853153655877,34.84412695072079,1000,1129,1074,771
113.05869845715328,34.84412695072079,1000,1129,1074,771
113.0588653777478,34.84412695072079,1017,1154,1110,780
113.0590322983423,34.84412695072079,1028,1192,1136,780
113.05919921893681,34.84412695072079,1061,1201,1175,766
113.05936613953132,34.84412695072079,1084,1213,1190,766
113.05953306012583,34.84412695072079,1084,1213,1190,766
113.05969998072034,34.84412695072079,1056,1180,1165,799
113.05986690131485,34.84412695072079,1056,1175,1193,808
113.06003382190936,34.84412695072079,1067,1192,1219,808
113.06020074250387,34.84412695072079,1067,1192,1219,808
113.06036766309838,34.84412695072079,1069,1207,1220,837
113.06053458369288,34.84412695072079,1052,1194,1248,856
113.0607015042874,34.84412695072079,1035,1169,1248,963
113.0608684248819,34.84412695072079,1052,1178,1274,958
113.06103534547643,34.84412695072079,1052,1178,1274,958
113.06120226607094,34.84412695072079,1080,1232,1346,963
113.06136918666544,34.84412695072079,1063,1220,1389,1014
113.06153610725995,34.84412695072079,1063,1207,1382,1075
113.06170302785446,34.84412695072079,1063,1207,1382,1075
113.06186994844897,34.84412695072079,1052,1186,1393,1070
113.06203686904348,34.84412695072079,1065,1218,1387,1033
113.06220378963799,34.84412695072079,1065,1205,1387,977
113.0623707102325,34.84412695072079,1071,1210,1402,982
113.06253763082701,34.84412695072079,1071,1210,1402,982
113.06270455142152,34.84412695072079,1071,1210,1402,982
113.06287147201603,34.84412695072079,1054,1176,1380,991
113.06303839261054,34.84412695072079,1021,1163,1340,1024
113.06320531320505,34.84412695072079,1026,1147,1362,1019
113.06337223379956,34.84412695072079,1026,1147,1362,1019
113.06353915439406,34.84412695072079,1041,1190,1362,977
113.06370607498857,34.84412695072079,1035,1203,1377,935
113.06387299558308,34.84412695072079,1054,1197,1380,951
113.06403991617759,34.84412695072079,1032,1172,1358,969
113.0642068367721,34.84412695072079,1032,1172,1358,969
113.06437375736661,34.84412695072079,1043,1185,1362,983
113.06454067796112,34.84412695072079,1026,1164,1348,1039
113.06470759855563,34.84412695072079,1026,1160,1344,1072
113.06487451915014,34.84412695072079,1026,1160,1344,1072
113.06504143974465,34.84412695072079,1032,1143,1348,1063
113.06520836033916,34.84412695072079,1038,1143,1355,1053
113.06537528093367,34.84412695072079,1038,1155,1344,1063
113.06554220152817,34.84412695072079,1050,1144,1360,1055
113.06570912212268,34.84412695072079,1050,1144,1360,1055
113.06587604271719,34.84412695072079,1055,1153,1364,1032
113.0660429633117,34.84412695072079,1044,1190,1371,1013
113.06620988390621,34.84412695072079,1033,1173,1360,1013
113.06637680450072,34.84412695072079,1033,1173,1360,1013
113.06654372509523,34.84412695072079,1039,1178,1357,1022
113.06671064568974,34.84412695072079,1050,1165,1357,1013
113.06687756628425,34.84412695072079,1067,1203,1368,971
113.06704448687877,34.84412695072079,1039,1194,1379,938
113.06721140747328,34.84412695072079,1039,1194,1379,938
113.06737832806779,34.84412695072079,1056,1199,1377,867
113.0675452486623,34.84412695072079,1073,1212,1359,867
113.06771216925681,34.84412695072079,1056,1191,1345,862
113.06787908985132,34.84412695072079,1056,1191,1345,862
113.06804601044583,34.84412695072079,1056,1212,1338,848
113.06821293104034,34.84412695072079,1078,1245,1305,816
113.06837985163484,34.84412695072079,1045,1199,1262,834
113.06854677222935,34.84412695072079,1023,1166,1193,890
113.06871369282386,34.84412695072079,1023,1166,1193,890
113.06888061341837,34.84412695072079,1028,1166,1207,914
113.06904753401288,34.84412695072079,995,1132,1165,1120
113.06921445460739,34.84412695072079,995,1161,1161,1405
113.0693813752019,34.84412695072079,995,1161,1161,1405
113.06954829579641,34.84412695072079,990,1182,1161,1554
113.06971521639092,34.84412695072079,990,1166,1169,1484
113.06988213698543,34.84412695072079,967,1132,1125,1368
113.07004905757994,34.84412695072079,917,1061,1064,1228
113.07021597817445,34.84412695072079,917,1061,1064,1228
113.07038289876895,34.84412695072079,945,1069,1093,1293
113.07054981936346,34.84412695072079,995,1149,1158,1629
113.07071673995797,34.84412695072079,1017,1174,1164,1703
113.07088366055248,34.84412695072079,1017,1174,1164,1703
113.07105058114699,34.84412695072079,1039,1250,1255,1969
113.0712175017415,34.84412695072079,1051,1267,1262,2155
113.07138442233601,34.84412695072079,1045,1250,1302,2258
113.07155134293052,34.84412695072079,1056,1258,1298,2253
113.07171826352503,34.84412695072079,1056,1258,1298,2253
113.07188518411954,34.84412695072079,1128,1313,1414,2216
113.07205210471405,34.84412695072079,1173,1350,1500,2109
113.07221902530856,34.84412695072079,1145,1308,1511,2034
113.07238594590306,34.84412695072079,1145,1308,1511,2034
113.07255286649757,34.84412695072079,1148,1302,1482,2033
113.07271978709208,34.84412695072079,1176,1302,1526,2033
113.07288670768659,34.84412695072079,1193,1335,1598,2052
113.07305362828112,34.84412695072079,1221,1407,1616,2075
113.07322054887563,34.84412695072079,1221,1407,1616,2075
113.07338746947013,34.84412695072079,1226,1424,1667,2094
113.07355439006464,34.84412695072079,1209,1356,1620,2052
113.07372131065915,34.84412695072079,1226,1373,1674,2047
113.07388823125366,34.84412695072079,1226,1373,1674,2047
113.07405515184817,34.84412695072079,1321,1520,1815,2103
113.07422207244268,34.84412695072079,1281,1477,1777,2082
113.07438899303719,34.84412695072079,1236,1410,1719,2054
113.0745559136317,34.84412695072079,1242,1443,1708,2073
113.07472283422621,34.84412695072079,1242,1443,1708,2073
113.07488975482072,34.84412695072079,1253,1426,1722,2073
113.07505667541523,34.84412695072079,1297,1489,1827,2110
113.07522359600974,34.84412695072079,1325,1544,1874,2124
113.07539051660424,34.84412695072079,1325,1544,1874,2124
113.07555743719875,34.84412695072079,1331,1544,1892,2124
113.07572435779326,34.84412695072079,1320,1502,1852,2129
113.07589127838777,34.84412695072079,1276,1473,1799,2095
113.07605819898228,34.84412695072079,1253,1444,1738,2025
113.07622511957679,34.84412695072079,1253,1444,1738,2025
113.0763920401713,34.84412695072079,1226,1406,1665,1993
113.07655896076581,34.84412695072079,1181,1373,1615,1983
113.07672588136032,34.84412695072079,1142,1310,1543,1979
113.07689280195483,34.84412695072079,1142,1310,1543,1979
113.07705972254934,34.84412695072079,1109,1276,1474,1899
113.07722664314385,34.84412695072079,1092,1234,1459,1918
113.07739356373835,34.84412695072079,1103,1243,1467,1960
113.07756048433286,34.84412695072079,1121,1248,1468,1935
113.07772740492737,34.84412695072079,1121,1248,1468,1935
113.07789432552188,34.84412695072079,1124,1238,1471,1897
113.07806124611639,34.84412695072079,1118,1259,1443,1897
113.0782281667109,34.84412695072079,1124,1242,1461,1897
113.07839508730541,34.84412695072079,1124,1242,1461,1897
113.07856200789992,34.84412695072079,1129,1267,1468,1911
113.07872892849443,34.84412695072079,1101,1238,1406,1817
113.07889584908894,34.84412695072079,1079,1242,1399,1743
113.07906276968345,34.84412695072079,1062,1238,1381,1626
113.07922969027797,34.84412695072079,1062,1238,1381,1626
113.07939661087248,34.84412695072079,1069,1239,1350,1514
113.07956353146699,34.84412695072079,1058,1218,1364,1355
113.0797304520615,34.84412695072079,1030,1159,1346,1056
113.079897372656,34.84412695072079,1024,1176,1350,1028
113.08006429325052,34.84412695072079,1024,1176,1350,1028
113.08023121384502,34.84412695072079,1030,1167,1339,1033
113.08039813443953,34.84412695072079,1030,1163,1328,1038
113.08056505503404,34.84412695072079,1024,1155,1332,1024
113.08073197562855,34.84412695072079,1024,1155,1332,1024
113.08089889622306,34.84412695072079,1019,1176,1346,1010
113.08106581681757,34.84412695072079,1036,1189,1332,995
113.08123273741208,34.84412695072079,1030,1176,1347,990
113.08139965800659,34.84412695072079,1030,1155,1347,1009
113.0815665786011,34.84412695072079,1008,1143,1332,1042
113.08173349919561,34.84412695072079,1014,1130,1347,1042
113.08190041979012,34.84412695072079,1019,1138,1339,1042
113.08206734038463,34.84412695072079,1030,1164,1350,1014
113.08223426097913,34.84412695072079,1030,1164,1350,1014
113.08240118157364,34.84412695072079,1019,1172,1365,1009
113.08256810216815,34.84412695072079,1030,1168,1358,967
113.08273502276266,34.84412695072079,1047,1184,1372,926
113.08290194335717,34.84412695072079,1047,1205,1375,884
113.08306886395168,34.84412695072079,1047,1205,1375,884
113.08323578454619,34.84412695072079,1064,1197,1375,898
