Longitude,Latitude,depth,stumpf,log-linear,random_forest,random_forest_depth
113.0631022,34.84425526,1.8175,3.1174113549458298,2.9816828945652145,2.575590817559213,3.943575
113.0725164,34.83814963,1.875,3.178600868794831,2.984207231532165,2.723567500000001,1.89915555555333
113.0665441,34.84909411,1.9175,3.112926167778369,2.9774900032133256,1.815335000000002,2.2085916666666683
113.0725479,34.84888944,1.89,3.171361325081662,2.982341716184193,2.119371825396824,1.954358333333333
113.0657734,34.84362235,1.9575,3.0561085614059493,2.981877007769708,3.126251488095239,2.5631749999999935
113.0666072,34.84889453,1.845,3.0656330371806035,2.9774857073429577,2.034417500000001,1.8877749999999962
113.0665472,34.84906396,1.875,3.112926167778369,2.9774900032133256,1.815335000000002,2.208241666666668
113.0702776,34.84940588,1.9,3.0004112090040707,2.980426109900175,2.059115178571427,2.1464416666666737
113.0662759,34.84837748,1.8925,3.031862477222944,2.977568327598552,2.464891805555555,2.014608333333335
113.0632322,34.83985193,1.8225,3.0107838863266068,2.9789475802806806,1.6556478968259538,1.6816916666666681
113.0603467,34.8412345,1.8275,3.02914005110182,2.9801443708498647,1.5591090138566932,1.814266666666661
113.0626075,34.83966334,1.9025,3.351630158048593,2.989495876683827,2.068652083333336,1.9606083333333408
113.0622219,34.83996177,1.9075,3.2375560060089583,2.991135747154566,2.1021932765151523,1.9450916666666682
113.068312,34.8467179,1.8975,3.144925956778664,2.981491004561279,2.432631666675553,2.3263416666666745
113.0690005,34.84723692,1.9,3.1053265694051646,2.980792205690793,2.1550273511904763,2.0193583333333294
113.0654042,34.84319851,1.8175,3.148048667919923,2.98223893550265,2.300167410714285,2.143925000000002
113.0718495,34.83805368,1.845,3.0086165728432093,2.98152027514503,1.716426309523807,1.893475000000002
113.0628545,34.83968713,1.84,3.293876377835033,2.9859120929969243,2.3614875000000017,1.953208333333337
113.0604289,34.84119687,1.8425,3.02914005110182,2.9801443708498647,1.5591090138566932,1.9164194444433305
113.073849,34.83777174,1.895,3.2413736148916,2.9836845408762045,2.314744166666667,2.196361111110001
113.0623899,34.83980064,1.8775,3.288482818747511,2.989377576200904,1.994264385822513,2.1646333333333305
113.0711329,34.85051583,1.8975,3.275831876452955,2.984185185831237,3.124584583333335,2.4957250000000033
113.0707557,34.83824865,1.9775,3.1233732795056284,2.9820031366800226,4.178731250000003,2.3133666666666692
113.0710806,34.85098272,2.0475,3.10858430360409,2.982008616155964,2.423745208333329,2.0689250000000063
113.0732497,34.83808765,1.8625,3.015638279140731,2.9824066437114016,2.459354583333336,1.8194388888866653
113.0633657,34.83953272,1.9175,3.010409088584055,2.9810170915708416,1.925931249999996,1.8419416666666601
113.0717864,34.8505155,1.9875,3.118834751761227,2.9823747044288043,2.1683840476190497,2.0925666666666545
113.0694252,34.84563585,1.76,3.1302723475361773,2.982676450735842,1.6543973014393567,1.877991666666664
113.0749603,34.83795384,1.88,3.037211136826372,2.982385399492637,1.730822797619048,1.8248250000000048
113.0705085,34.84770527,1.9,3.052414841504728,2.9804649842181297,2.078839816017315,2.184844444443334
113.0738525,34.83795291,1.8925,2.9621842452561538,2.9821170965761423,1.854437916666667,1.8319000000000103
113.0712275,34.85090763,1.9,3.0329556946427374,2.982163432064416,1.9516734821428576,1.9233083333333385
113.071805,34.85050358,1.955,3.118834751761227,2.9823747044288043,2.1683840476190497,2.092158333333321
113.0633825,34.83953371,1.9225,3.0851576962899543,2.9829699397910296,1.8791746428571432,1.747283333333327
113.0677978,34.8450638,1.9575,3.1885071370143123,2.9821486958097365,2.4488306547619034,2.9125666666666667
113.0654363,34.84331079,1.985,3.148048667919923,2.98223893550265,2.300167410714285,2.0175166666666655
113.0717039,34.850568,2.08,3.0501331092663264,2.981973526737801,2.172635168650795,2.105483333333322
113.0605724,34.84143759,1.7725,3.114560800809514,2.980035578831622,1.6604002183366915,1.7995638889566659
113.0653994,34.84327276,2.07,3.148048667919923,2.98223893550265,2.300167410714285,2.138516666666671
113.0677373,34.84512148,1.93,3.1885071370143123,2.9821486958097365,2.4488306547619034,2.962133333333334
113.067835,34.84502248,1.9475,3.1885071370143123,2.9821486958097365,2.4488306547619034,2.8404000000000007
113.0717925,34.85051315,1.975,3.118834751761227,2.9823747044288043,2.1683840476190497,2.0925666666666545
113.058366,34.84014448,1.73,3.0957962937989407,2.9822438015976287,1.2586210714285722,1.3526333333333331
113.0713353,34.85085157,1.97,3.197294567281503,2.9834652331274185,2.5669583012820545,1.998680555556668
113.0704987,34.8477125,1.915,3.052414841504728,2.9804649842181297,2.078839816017315,2.1940027777766673
113.062585,34.83968064,1.915,3.351630158048593,2.989495876683827,2.068652083333336,2.013391666666668
113.0700298,34.84813514,1.9125,3.1235124478998983,2.979215516813217,2.723994623015873,2.3932833333333314
113.062242,34.83993988,1.9625,3.2375560060089583,2.991135747154566,2.1021932765151523,1.9648583333333325
113.0628919,34.84088316,1.815,3.038627720045554,2.983571425110729,1.7505327976190472,1.1763750000000026
113.0688322,34.84737546,1.935,3.124083950569954,2.9826085162421307,2.935615555555556,2.8869944444433364
113.0713198,34.84857915,1.9575,3.145428110766403,2.978807769404452,2.117055009920635,2.0391749999999975
113.0721903,34.84985127,1.9125,3.087070633850118,2.980033919951247,1.8573008125901889,1.9263111111266673
113.0624141,34.83977838,1.9425,3.2943146608863145,2.998412410115295,2.3245093371212127,2.262733333333331
113.0613177,34.84237412,1.93,3.1597825786930827,2.981327205422044,1.874297797619048,1.8930999999999996
113.0714662,34.85076933,2.096666667,3.2485748471185047,2.983240293958554,2.120212598720724,2.0794166666666682
113.0653424,34.84327368,2.195,3.148048667919923,2.98223893550265,2.300167410714285,2.2705833333333376
113.0700076,34.84826277,1.88,3.0509314471269136,2.979596267259778,1.690898095238095,1.9049999999999985
113.0620631,34.84327227,1.8975,3.035651746540964,2.9797062093147324,2.911606942640696,2.6286555555566706
113.0732577,34.83824538,2.06,3.0852665907894163,2.9823987272596613,1.9619698863636368,1.9940749999999985
113.072022,34.84981339,1.96,3.1357372407898225,2.9808113866989534,2.284523000541125,2.201599999999999
113.0629471,34.8394082,2.035,3.23857699717864,2.9803683254166167,2.1482805158730165,2.1870333333333334
113.0634796,34.84144417,1.7375,3.079952204099968,2.983504628162379,2.253497261904764,2.282091666666667
113.058792,34.83958865,1.8775,3.168888716250521,2.982184491936229,2.056561964282381,1.9829500000000038
113.0601856,34.84088687,1.8875,3.08763224653687,2.979754621060892,1.8910180257936515,1.9286972222233412
113.063544,34.84150929,1.9375,3.2404529088343708,2.9845039901069024,3.270771249997332,3.0718833333333326
113.0624284,34.83976543,1.925,3.2943146608863145,2.998412410115295,2.3245093371212127,2.226458333333331
113.065394,34.84327495,2.13,3.148048667919923,2.98223893550265,2.300167410714285,2.143483333333337
113.0629522,34.83965705,1.975,3.265836887179006,2.982181816948792,1.5996988392857148,1.651433333333325
113.0622327,34.83994354,1.9625,3.2375560060089583,2.991135747154566,2.1021932765151523,1.9427583333333345
113.0665441,34.84912606,1.9775,3.112926167778369,2.9774900032133256,1.815335000000002,2.2164500000000014
113.071797,34.85051096,1.9975,3.118834751761227,2.9823747044288043,2.1683840476190497,2.0925666666666545
113.0713237,34.85049083,2.075,3.2206705636574924,2.983108758349039,2.86124434294872,2.2971166666666667
113.0679712,34.84585888,2.0025,3.23260656789067,2.982643763937964,3.680642976193809,2.8664500000000017
113.0638889,34.8452292,2.0025,3.0155329070363166,2.9801243743216284,2.401709722223332,3.2813111111100013
113.0709851,34.8510331,2.1225,3.228041074455533,2.984318341196404,3.7278923809523774,2.331116666666666
113.0732486,34.83816237,1.945,3.0852665907894163,2.9823987272596613,1.9619698863636368,1.927266666666659
113.0678279,34.84503014,1.9675,3.1885071370143123,2.9821486958097365,2.4488306547619034,2.844658333333334
113.0705332,34.84768643,1.9575,3.052414841504728,2.9804649842181297,2.078839816017315,2.1745194444433347
113.06971,34.84912612,2.05,3.163206385563868,2.9828610053420856,3.1701004166646687,2.892350000000002
113.0687131,34.84628113,1.925,3.179598046886966,2.9810166834256853,2.1451198875047623,1.9337499999266705
113.0623674,34.83760242,2.1625,2.9972708036245166,2.9891279796851515,3.035348769841274,2.9866583333400047
113.0604509,34.84121739,1.855,3.02914005110182,2.9801443708498647,1.5591090138566932,1.9204444444433306
113.0627283,34.84099532,2.0475,3.1579754227026484,2.985314371316433,2.761744166665835,2.4569499999999955
113.070565,34.84766083,2.06,3.10333277810723,2.982010732219105,2.752699186507935,2.1916222222233346
113.0713125,34.84858844,1.9975,3.145428110766403,2.978807769404452,2.117055009920635,2.0455749999999973
113.0666367,34.84884629,1.95,3.0656330371806035,2.9774857073429577,2.034417500000001,2.0018249999999975
113.05843,34.84003293,1.99,3.0957962937989407,2.982127272942761,1.5806783450577206,1.5795500000000013
113.0732593,34.83825344,2.0125,3.0852665907894163,2.9823987272596613,1.9619698863636368,1.9963166666666652
113.0689874,34.84725681,2.0175,3.1053265694051646,2.980792205690793,2.1550273511904763,2.0776166666666613
113.060448,34.84119604,1.955,3.02914005110182,2.9801443708498647,1.5591090138566932,1.9437277777766637
113.0651824,34.84306062,2.095,3.0607689678363528,2.9823242435705364,2.120714523809525,2.577858333333339
113.0598972,34.8406967,1.9175,3.0219539644327966,2.980485409681635,2.1360196708152954,2.00003333333333
113.0600374,34.84082628,2.0,3.08763224653687,2.979754621060892,1.8910180257936515,2.025813888890001
113.0626516,34.8395291,2.0,3.2561494354460763,2.9858396248888948,2.1337514583333337,2.0652166666666685
113.0732548,34.83822967,2.0125,3.0852665907894163,2.9823987272596613,1.9619698863636368,1.9877749999999985
113.0718336,34.85047069,2.1075,3.118834751761227,2.9823747044288043,2.1683840476190497,2.089608333333321
113.0718917,34.85045388,2.125,3.118834751761227,2.9823747044288043,2.1683840476190497,2.051122222223324
113.0674213,34.84536044,1.9625,3.2444400854429034,2.981015829280836,2.771345416666666,2.1882499999999965
113.070211,34.84945986,2.0275,3.0004112090040707,2.980426109900175,2.059115178571427,2.203725000000007
113.0716696,34.85060414,2.095,3.0501331092663264,2.981973526737801,2.172635168650795,2.1052999999999886
113.0700368,34.84810299,2.0,3.1235124478998983,2.979215516813217,2.723994623015873,2.398599999999999
113.0665912,34.84920584,2.0225,2.957571832460772,2.977325240026939,2.0929764285714265,2.1389416666666734
113.0627948,34.83939576,2.02,3.3133093915561744,2.953086413214053,2.060186845238098,2.1292999999999993
113.0626605,34.83946244,2.0575,3.2561494354460763,2.9858396248888948,2.1337514583333337,2.0806916666666697
113.0665831,34.84919918,2.0675,2.957571832460772,2.977325240026939,2.0929764285714265,2.1389416666666734
113.0732793,34.83832116,2.13,3.0709165676630192,2.982042831040041,1.9293463690476187,2.043816666663328
113.0718964,34.85045085,2.135,3.118834751761227,2.9823747044288043,2.1683840476190497,2.0485555555566575
113.0720663,34.84965717,2.0175,3.085212265240898,2.979286526216001,2.2395795833333327,2.2063
113.0718838,34.83823984,2.02,3.1042700737539377,2.983720314548473,1.7152824999999998,1.9681833333333316
113.0631459,34.83867279,1.92,3.210346162298152,2.985826990363176,3.622959444444444,3.480583333440012
113.0677138,34.84514115,2.0125,3.1885071370143123,2.9821486958097365,2.4488306547619034,3.0127333333333337
113.061311,34.84236139,1.955,3.1597825786930827,2.981327205422044,1.874297797619048,1.8996166666666674
113.0628119,34.83938691,2.0575,3.3133093915561744,2.953086413214053,2.060186845238098,2.124341666666666
113.0715962,34.8506474,2.0175,3.0501331092663264,2.981973526737801,2.172635168650795,2.105441666666655
113.0628079,34.83938908,2.0625,3.3133093915561744,2.953086413214053,2.060186845238098,2.124341666666666
113.0631496,34.83867605,1.895,3.210346162298152,2.985826990363176,3.622959444444444,3.5610416667566787
113.0722068,34.84984212,1.9825,3.1357372407898225,2.9808113866989534,2.284523000541125,2.1968138889033297
113.0624952,34.83970343,1.9925,3.2943146608863145,2.998412410115295,2.3245093371212127,2.210208333333333
113.0700454,34.8480726,2.055,3.1235124478998983,2.979215516813217,2.723994623015873,2.4177166666666663
113.0648279,34.84632947,2.0675,3.023387016449334,2.9787730506438863,3.1544662500000005,3.2846999999999973
113.0647225,34.83884854,2.2,2.9436313033174883,2.9824578771526,2.317500611471861,2.3103083333333347
113.0635658,34.83949511,2.0175,3.202451577454525,2.985986594632201,1.7861200991919075,2.207991666666671
113.0688251,34.84601504,1.796666667,3.146517546829344,2.983072240786695,3.113574861106114,2.391897222220002
113.0718779,34.83819782,2.0675,3.1042700737539377,2.983720314548473,1.7152824999999998,1.9644666666666646
113.0624838,34.83971545,2.01,3.2943146608863145,2.998412410115295,2.3245093371212127,2.212791666666666
113.0634342,34.83951146,2.0875,3.0851576962899543,2.9829699397910296,1.8791746428571432,1.8901833333333298
113.0631275,34.83865962,2.0075,3.210346162298152,2.985826990363176,3.622959444444444,3.4631694445566774
113.071413,34.85039577,2.0875,3.2206705636574924,2.983108758349039,2.86124434294872,2.2758944444466667
113.0718798,34.83821577,2.0175,3.1042700737539377,2.983720314548473,1.7152824999999998,1.9646666666666648
113.0720801,34.84964926,2.0575,3.085212265240898,2.979286526216001,2.2395795833333327,2.1531250000000015
113.064073,34.84217951,2.175,3.029474320431476,2.9825581855588914,2.20423824404762,2.0385416666666623
113.0627145,34.83942836,2.0625,3.3133093915561744,2.953086413214053,2.060186845238098,2.0726083333333327
113.0627909,34.83937913,2.0825,3.3133093915561744,2.953086413214053,2.060186845238098,2.137691666666666
113.0633765,34.8414384,2.2,3.079952204099968,2.983504628162379,2.253497261904764,2.2372500000000004
113.0718914,34.83829851,2.095,3.157209209337566,2.9841681687878445,3.8073755555555526,2.1004250000000004
113.0600204,34.84077019,2.1425,3.0219539644327966,2.980485409681635,2.1360196708152954,2.1771916666666615
113.0633686,34.84147243,1.8925,3.140663127416218,2.9851282627808,2.735660694439836,2.5915749999999917
113.068939,34.84731372,2.0325,3.1053265694051646,2.980792205690793,2.1550273511904763,2.3198083333333264
113.0625903,34.83960069,2.0625,3.2561494354460763,2.9858396248888948,2.1337514583333337,2.105641666666667
113.0725295,34.83839825,2.11,3.069183284098316,2.980771066725351,3.0858506844954765,2.0761249999533358
113.0626119,34.83948913,2.135,3.2561494354460763,2.9858396248888948,2.1337514583333337,2.1286083333333297
113.0588102,34.83956037,2.0025,3.168888716250521,2.982184491936229,2.056561964282381,2.103625000000005
113.0699281,34.8484648,2.0575,3.1547567889255674,2.9820084422546067,2.0896650000000005,2.052391666666673
113.0699919,34.84834139,2.05,3.0509314471269136,2.979596267259778,1.690898095238095,1.9094166666666652
113.0689655,34.84728601,2.0775,3.1053265694051646,2.980792205690793,2.1550273511904763,2.2456999999999927
113.0629657,34.83937767,2.1425,3.23857699717864,2.9803683254166167,2.1482805158730165,2.1863833333333345
113.071618,34.85062939,2.1675,3.0501331092663264,2.981973526737801,2.172635168650795,2.1046583333333215
113.0685822,34.84629384,2.0925,3.179598046886966,2.9810166834256853,2.1451198875047623,2.1506499999400037
113.0623407,34.83971843,2.07,3.2943146608863145,2.998412410115295,2.3245093371212127,2.160033333333336
113.0732689,34.83829381,2.18,3.0709165676630192,2.982042831040041,1.9293463690476187,2.086141666663328
113.0720276,34.84977215,2.13,3.1357372407898225,2.9808113866989534,2.284523000541125,2.424016666666665
113.0631331,34.83866321,2.0175,3.210346162298152,2.985826990363176,3.622959444444444,3.470747222333344
113.0639015,34.84522953,2.16,3.0155329070363166,2.9801243743216284,2.401709722223332,3.2813111111100013
113.0696717,34.84806609,2.3325,3.1047742956723425,2.9813459197882315,2.3597625000000035,2.334916666666664
113.0642674,34.8457212,1.935,3.0321817363870167,2.9793208830966043,2.1325189285714283,2.1542833333333333
113.0694909,34.84667023,1.9425,3.235831460891575,2.9838071809481934,1.7568501190476216,1.9450833333333355
113.070953,34.85087841,2.08,3.10858430360409,2.982008616155964,2.423745208333329,2.12124166666667
113.07172,34.85055533,2.1175,3.0501331092663264,2.981973526737801,2.172635168650795,2.1041083333333224
113.0603895,34.84112386,2.05,3.1010318209125245,2.980358444510839,2.239242900438568,2.1123527777800035
113.0700553,34.84805093,2.11,3.1235124478998983,2.979215516813217,2.723994623015873,2.4316666666666666
113.062843,34.83934536,2.1575,3.3133093915561744,2.953086413214053,2.060186845238098,2.2219833333333336
113.0647234,34.83885316,2.2575,2.9436313033174883,2.9824578771526,2.317500611471861,2.3103083333333347
113.0620885,34.84063009,2.1675,3.11676907410498,2.983798231543336,1.534190000000001,2.5720666666700036
113.0720127,34.84969427,2.1375,3.1357372407898225,2.9808113866989534,2.284523000541125,2.407858333333334
113.0634422,34.83950871,2.1325,3.0851576962899543,2.9829699397910296,1.8791746428571432,1.895399999999997
113.0637517,34.83936323,2.2675,3.139439294993039,2.984376289446572,3.2359294825403344,2.383591666666665
113.0623476,34.84361778,1.96,2.9954114414634603,2.9788781282977888,1.777782738095238,1.9213749999999894
113.0653835,34.84327575,2.255,3.148048667919923,2.98223893550265,2.300167410714285,2.1493333333333373
113.0603618,34.84110451,2.0425,3.1010318209125245,2.980358444510839,2.239242900438568,2.045677777776669
113.0709654,34.85074097,2.08,3.181619153781,2.9823692605859664,3.3947649801651205,2.192133333333336
113.0700611,34.84803888,2.1375,3.1235124478998983,2.979215516813217,2.723994623015873,2.4284
113.0726325,34.84902295,2.2525,3.118074699593293,2.9830852697376984,2.8451625000000025,2.0602166666666673
113.0628814,34.83934129,2.1325,3.23857699717864,2.9803683254166167,2.1482805158730165,2.22548333333333
113.0628528,34.83933893,2.1775,3.3133093915561744,2.953086413214053,2.060186845238098,2.2489666666666657
113.0625752,34.84102654,2.32,3.1579754227026484,2.985314371316433,2.761744166665835,2.5364499999999945
113.0624924,34.83956599,2.22,3.2342177522338744,2.988255449958709,2.502536249996662,2.2799083333333274
113.07192,34.83847057,2.1075,3.0054380689499,2.9814127968673043,2.485713869047619,2.120974999990006
113.0719083,34.83845126,2.16,3.157209209337566,2.9841681687878445,3.8073755555555526,2.164136111110002
113.0620333,34.84016433,2.1375,2.7152166988722257,2.9798953686641685,3.249223726851945,3.482058333333336
113.0625121,34.83955015,2.215,3.2342177522338744,2.988255449958709,2.502536249996662,2.2729833333333285
113.0623393,34.83977214,2.18,3.2943146608863145,2.998412410115295,2.3245093371212127,2.257158333333336
113.064864,34.84260689,2.075,3.0160500518353928,2.98181656578276,2.858891666663336,2.588074999999992
113.0696297,34.84803644,2.3525,3.1047742956723425,2.9813459197882315,2.3597625000000035,2.3349166666666634
113.0715225,34.85073831,2.145,3.2485748471185047,2.983240293958554,2.120212598720724,2.1304500000000064
113.0621073,34.83986264,2.105,3.2375560060089583,2.991135747154566,2.1021932765151523,2.1433666666666653
113.0663506,34.84834854,2.1275,3.031862477222944,2.977568327598552,2.464891805555555,2.125441666666673
113.0608502,34.84171564,2.1725,3.1547567889255674,2.9817698732356983,2.511409926941385,2.270574999999995
113.0583472,34.84018368,1.9725,3.131679413812748,2.983809025850444,1.2842601984126991,1.1326833333333355
113.0637492,34.83936072,2.27,3.139439294993039,2.984376289446572,3.2359294825403344,2.3542583333333327
113.062891,34.8393339,2.155,3.23857699717864,2.9803683254166167,2.1482805158730165,2.2332583333333287
113.0629037,34.83932496,2.1775,3.23857699717864,2.9803683254166167,2.1482805158730165,2.2291583333333267
113.0708803,34.84978517,2.2,3.1522758186227264,2.983151540638851,3.479039126984128,2.648716666666668
113.0673353,34.83835639,2.19,3.150058543929674,2.9822974094760006,2.622591865072142,2.6268249999966624
113.0637492,34.83936905,2.3025,3.139439294993039,2.984376289446572,3.2359294825403344,2.3691416666666685
113.0637503,34.83936005,2.285,3.139439294993039,2.984376289446572,3.2359294825403344,2.3515750000000013
113.063752,34.83935991,2.285,3.139439294993039,2.984376289446572,3.2359294825403344,2.345391666666665
113.0715522,34.85071811,2.1075,3.2485748471185047,2.983240293958554,2.120212598720724,2.1511500000000026
113.0697226,34.84854436,2.1725,3.1047742956723425,2.981219270292903,2.5573854166658347,2.636027777776665
113.065273,34.84333571,2.1275,3.0426896824832,2.9812873808914486,2.1854680456349214,2.289575000000002
113.0625064,34.83955469,2.2175,3.2342177522338744,2.988255449958709,2.502536249996662,2.2728916666666614
113.0684266,34.84633439,2.2225,3.1760105201565665,2.982492337909626,2.1422345982142845,2.2244250000000054
113.0608223,34.8415184,2.165,3.2001268128834965,2.981277156019745,2.2530653571428574,2.168836111110004
113.0708199,34.85114254,2.3075,3.1627024296275863,2.9829399850449194,2.8126696428571454,2.371024999999995
113.0686139,34.84626283,2.21,3.179598046886966,2.9810166834256853,2.1451198875047623,2.208244444406669
113.0624918,34.83976156,2.205,3.2943146608863145,2.998412410115295,2.3245093371212127,2.1981249999999983
113.0621557,34.83979193,2.2175,3.082092016748689,2.985318259282979,2.35883511904762,2.238186111109996
113.0650315,34.84316856,2.2575,3.1608180261018504,2.983413228652067,2.730625059523808,2.4115916666666735
113.0684166,34.8463284,2.23,3.122276418939208,2.9814489671185025,2.195153571428572,2.2390166666666667
113.0624576,34.83976387,2.23,3.2943146608863145,2.998412410115295,2.3245093371212127,2.2111833333333313
113.0637501,34.83936699,2.305,3.139439294993039,2.984376289446572,3.2359294825403344,2.3763833333333326
113.068926,34.84735533,2.2625,3.177953330440218,2.9819242320379264,2.6663362499999983,2.391930555553338
113.0637523,34.83935952,2.305,3.139439294993039,2.984376289446572,3.2359294825403344,2.3304083333333274
113.0682361,34.84659183,2.4,3.1058778190117664,2.981121703291305,2.052655833332002,2.4922694444366718
113.0653388,34.84333387,2.155,3.0426896824832,2.9812873808914486,2.1854680456349214,2.264408333333339
113.0649241,34.83923366,2.155,3.1045977103503617,2.9836444125281014,2.5308007440476183,2.1783944444433296
113.0608153,34.84150849,2.1875,3.2001268128834965,2.981277156019745,2.2530653571428574,2.182677777776666
113.0629177,34.8393013,2.2875,3.23857699717864,2.9803683254166167,2.1482805158730165,2.295916666666663
113.0637461,34.8393683,2.325,3.139439294993039,2.984376289446572,3.2359294825403344,2.401625000000001
113.0620522,34.84014242,2.1675,3.159701952872169,2.9889198111020043,3.402054771825396,2.7016916666666644
113.0708338,34.85113583,2.3675,3.1627024296275863,2.9829399850449194,2.8126696428571454,2.371024999999995
113.0587984,34.83951875,2.12,3.168888716250521,2.982184491936229,2.056561964282381,2.220991666666673
113.0629462,34.84113035,2.4125,3.142293577349065,2.983937411782545,1.9439577281746028,2.2700666666666747
113.069939,34.84825788,2.2425,3.0509314471269136,2.979596267259778,1.690898095238095,1.8950499999999957
113.06248,34.83957588,2.2525,3.2342177522338744,2.988255449958709,2.502536249996662,2.281108333333327
113.0658719,34.8385294,1.7925,3.175259807997889,2.981948623317842,2.0421466666666674,2.145749999999992
113.071572,34.84990172,2.21,3.0501331092663264,2.9824006383113564,2.5467137499999986,2.3297749999999984
113.0600552,34.84081887,2.06,3.08763224653687,2.979754621060892,1.8910180257936515,2.0297972222233316
113.0637487,34.83936844,2.3125,3.139439294993039,2.984376289446572,3.2359294825403344,2.379158333333335
113.0637506,34.83937066,2.335,3.139439294993039,2.984376289446572,3.2359294825403344,2.3694666666666695
113.0637523,34.83936016,2.33,3.139439294993039,2.984376289446572,3.2359294825403344,2.340041666666662
113.0637527,34.83936006,2.35,3.139439294993039,2.984376289446572,3.2359294825403344,2.3515416666666638
113.0637525,34.83935963,2.3725,3.139439294993039,2.984376289446572,3.2359294825403344,2.332533333333328
113.0646008,34.84288172,2.2275,3.0942451014485783,2.9828176172592107,2.443015357142861,2.590749999999995
113.0600426,34.84079891,2.1225,3.0219539644327966,2.980485409681635,2.1360196708152954,2.047749999999994
113.0629005,34.83931074,2.26,3.23857699717864,2.9803683254166167,2.1482805158730165,2.267508333333329
113.0629005,34.83931074,2.26,3.23857699717864,2.9803683254166167,2.1482805158730165,2.267508333333329
113.0623605,34.83977093,2.205,3.2943146608863145,2.998412410115295,2.3245093371212127,2.272066666666668
113.072096,34.84964112,2.23,3.052414841504728,2.980409981669869,2.439638227813852,2.331133333333341
113.0607835,34.84146954,2.23,3.0362654206810333,2.979990806984667,2.953402180111555,2.9027055555566634
113.0686788,34.83852503,2.1,3.134291716166885,2.9806544892372355,2.901054047619044,2.521886111109998
113.0660871,34.84426702,2.485,3.124624091667912,2.982406528123906,2.4818583333333333,3.059208333333334
113.05983,34.84057428,2.135,3.045345677635268,2.980578812051061,2.017201352450654,2.0136777777766586
113.062398,34.8396611,2.255,3.2943146608863145,2.998412410115295,2.3245093371212127,2.223924999999995
113.0708318,34.84975438,2.2475,3.1522758186227264,2.983151540638851,3.479039126984128,2.653150000000001
113.0637474,34.8393756,2.3425,3.139439294993039,2.984376289446572,3.2359294825403344,2.362066666666668
113.0677244,34.84598085,2.2625,3.1107905656447485,2.9818391179816564,2.7511955059514275,2.803508333333339
113.0607164,34.84136,2.2625,3.0362654206810333,2.979990806984667,2.953402180111555,2.3619916666666714
113.0697219,34.84810237,2.3225,3.1047742956723425,2.9813459197882315,2.3597625000000035,2.3499166666666653
113.0709176,34.84900257,2.3475,3.1542490475485323,2.982034275931023,2.453637916673834,2.2788166666666694
113.0687375,34.84701079,2.345,3.052414841504728,2.980084271328036,2.15722630952381,2.3426555555500004
113.0653482,34.84327367,2.3225,3.148048667919923,2.98223893550265,2.300167410714285,2.265133333333338
113.0709768,34.85085597,2.216666667,3.10858430360409,2.982008616155964,2.423745208333329,2.11701666666667
113.0708316,34.85099906,2.2275,3.172812847516724,2.983525889592192,2.956812745305801,2.2794249999999994
113.0685198,34.84634424,2.19,3.1760105201565665,2.982492337909626,2.1422345982142845,2.229511111110005
113.0722837,34.84974469,2.2475,2.9841983569914703,2.97931016829156,1.9706025000000005,2.2667138888999983
113.0702094,34.83839634,2.305,3.1182877605318566,2.982780301894433,2.6482087499999976,2.317691666666665
113.0648105,34.83896815,2.3725,3.0628748294326584,2.984310951354668,2.4783388771047234,2.8667249999999984
113.071739,34.85052892,2.2075,3.0501331092663264,2.981973526737801,2.172635168650795,2.1030916666666553
113.0707689,34.84749708,2.425,3.032853692642874,2.9801880459618264,1.9768087166322583,2.2615777777766737
113.0721128,34.84919687,2.3375,3.199190278058836,2.9822995716306333,2.3547723710317485,2.3397888888899927
113.06528,34.8432451,2.195,3.148048667919923,2.98223893550265,2.300167410714285,2.3240916666666607
113.0720494,34.84968856,2.25,3.1357372407898225,2.9808113866989534,2.284523000541125,2.3915500000000014
113.0624036,34.83965472,2.275,3.2943146608863145,2.998412410115295,2.3245093371212127,2.2287416666666617
113.0725223,34.84892537,2.2225,3.171361325081662,2.982341716184193,2.119371825396824,2.1927333333333308
113.0587934,34.83949936,2.1875,3.168888716250521,2.982184491936229,2.056561964282381,2.336000000000004
113.0631685,34.84452447,1.975,3.108121473973526,2.98035107989859,1.5168607440476196,1.9811666666666572
113.0609091,34.84173013,2.2675,3.004148932471025,2.979568188465402,2.5043516269841244,2.2857055555533337
113.071755,34.84925754,2.3275,3.0843276898153675,2.980822306695593,2.425173611112777,2.3342
113.06989,34.84848437,2.27,3.122988163976771,2.980842093688888,1.9011717509569,2.1753249999999995
113.0714274,34.84918423,2.395,3.031620376632389,2.980135814533876,2.7700867388178536,2.4657249999999995
113.071835,34.84924919,2.4275,3.0843276898153675,2.980822306695593,2.425173611112777,2.3390250000000004
113.0637749,34.8393748,2.4475,3.139439294993039,2.984376289446572,3.2359294825403344,2.7857499999999984
113.0715487,34.84991539,2.295,3.0501331092663264,2.9824006383113564,2.5467137499999986,2.3257999999999988
113.0598428,34.84056431,2.255,3.045345677635268,2.980578812051061,2.017201352450654,2.0196944444433247
113.0629403,34.83929925,2.3025,3.23857699717864,2.9803683254166167,2.1482805158730165,2.3205583333333304
113.0669538,34.84461511,2.2425,2.9929010249750405,2.979785795123896,1.850177192463094,2.8019638888900045
113.0609615,34.84174212,2.2825,3.004148932471025,2.979568188465402,2.5043516269841244,2.331402777776671
