经度,纬度,水深
113.0599017,34.84053833,-2.5825
113.0596106,34.84019819,-2.645
113.071413,34.8500309,-2.7525
113.0675603,34.84639359,-2.7175
113.0621661,34.84314289,-2.6425
113.0714037,34.85004384,-2.8125
113.070067,34.84959456,-2.68
113.0621702,34.84313411,-2.65
113.0713587,34.84995667,-2.7275
113.070872,34.85081053,-2.86
113.0621636,34.84314863,-2.6625
113.0625644,34.84107273,-2.7675
113.0679584,34.84680114,-2.7625
113.0637972,34.83940784,-2.4875
113.0706427,34.85117407,-2.9075
113.0648191,34.83902351,-2.815
113.0675855,34.84608286,-3.01
113.0706414,34.84912925,-3.07
113.0637874,34.8393725,-3.0575
113.0635875,34.83947944,-2.6875
113.0686816,34.83852267,-2.116666667
113.06365,34.84161261,-2.6525
113.0621665,34.84001978,-2.395
113.0738729,34.83767878,-2.47
113.073244,34.83756518,-2.5775
113.0620873,34.83951942,-2.5675
113.0693019,34.83835986,-2.6675
113.0707941,34.83843907,-2.6675
113.0673362,34.83833351,-2.415
113.0623485,34.83759756,-2.58
113.0648686,34.83914487,-2.775
113.0643684,34.84570778,-2.52
113.0617808,34.83908328,-2.6525
113.0707972,34.83850622,-2.64
113.0617702,34.83909021,-2.67
113.0617948,34.83908664,-2.6575
113.0618119,34.83906602,-2.705
113.0618191,34.83907799,-2.6875
113.0617966,34.83907372,-2.6725
113.0618726,34.83905973,-2.705
113.0618495,34.83904871,-2.7125
113.0643599,34.84569374,-2.565
113.0619151,34.83904607,-2.755
113.0630294,34.83928286,-2.735
113.0648973,34.84629719,-2.67
113.070146,34.83870598,-2.77
113.0576603,34.82921879,-2.34
113.0620781,34.84064564,-2.6525
113.0680382,34.84664028,-2.5775
113.0698379,34.84850724,-2.615
113.0708277,34.84893869,-2.5375
113.0717427,34.84983494,-2.62
113.060269,34.84085587,-2.485
113.0649061,34.83919956,-2.51
113.072322,34.84928419,-2.6175
113.0614103,34.84220677,-2.595
113.0645364,34.84293558,-2.7425
113.0656346,34.84724404,-2.5625
113.0682835,34.84648678,-2.5775
113.07192,34.84975938,-2.735
113.0646302,34.84283163,-2.5425
113.0614715,34.84226069,-2.6275
113.0712134,34.85035666,-2.5675
113.0614118,34.84221415,-2.6025
113.064756,34.84266223,-2.575
113.0679789,34.84670406,-2.625
113.0625168,34.84340029,-2.59
113.0625156,34.8434043,-2.595
113.0625193,34.84339498,-2.605
113.0680594,34.8466306,-2.5425
113.0700436,34.84961854,-2.68
113.0667944,34.84872687,-2.64
113.0632881,34.84446023,-2.615
113.0614095,34.84220192,-2.615
113.0637665,34.83934906,-2.64
113.0713953,34.85005335,-2.7375
113.0678116,34.84651139,-2.8525
113.0609306,34.84159217,-2.5175
113.0610846,34.84173357,-2.6325
113.0632995,34.84445866,-2.65
113.0668026,34.84872202,-2.6625
113.0707421,34.85122146,-2.5875
113.0614005,34.84216604,-2.6225
113.0614033,34.84216158,-2.6325
113.071215,34.84871526,-2.72
113.0633111,34.84445682,-2.67
113.0629917,34.83926222,-2.705
113.0629917,34.83926222,-2.705
113.0676438,34.84604314,-2.695
113.0617865,34.83907976,-2.6725
113.0618338,34.83905559,-2.6975
113.066512,34.84828719,-2.67
113.0618665,34.83906176,-2.7
113.0618651,34.83904154,-2.7125
113.061823,34.83906077,-2.7075
113.0618699,34.83903894,-2.7175
113.0692761,34.84892805,-3.1825
113.0645843,34.84278494,-2.71
113.0618786,34.83905775,-2.71
113.0618605,34.83904379,-2.7225
113.0620933,34.83897797,-2.745
113.0596157,34.84019059,-2.7225
113.061859,34.83906422,-2.7075
113.0620704,34.83894439,-2.7525
113.0618244,34.83981339,-2.615
113.0695009,34.84901849,-2.7825
113.0722266,34.84948555,-2.75
113.0600715,34.83886244,-3.34
113.0599732,34.84056323,-2.77
113.0637977,34.8394084,-2.5125
113.0679742,34.84675451,-2.8375
113.0706138,34.85119213,-2.965
113.0637049,34.83938817,-2.8475
113.0621084,34.84008461,-2.805
113.0639379,34.84523413,-2.6425
113.0700236,34.84928003,-2.75
113.068014,34.84653115,-2.8325
113.0637901,34.83951995,-2.9525
113.0628776,34.84110137,-2.5725
113.0723558,34.84924097,-2.4275
113.0680934,34.84659778,-2.6075
113.0702076,34.83843556,-2.6425
113.0721576,34.84948118,-2.455
113.0647844,34.84273764,-2.8375
113.0607031,34.84126542,-2.4825
113.0647796,34.84274438,-2.92
113.060702,34.84125965,-2.5275
113.0692944,34.83833744,-2.61
113.0678412,34.84687031,-2.695
113.0642572,34.84239829,-2.7675
113.0642881,34.84246,-2.69
113.0693153,34.83838986,-2.605
113.0615095,34.84229347,-2.67
113.0707992,34.83851395,-2.625
113.0599124,34.84053193,-2.6325
113.060081,34.84059049,-2.635
113.0673225,34.83824295,-2.5825
113.0701379,34.83874054,-2.7475
113.0621733,34.84312847,-2.7
113.0749248,34.83776644,-2.6975
113.0706422,34.85127305,-2.9225
113.058929,34.8395352,-2.81
113.0633337,34.84165006,-2.96
113.0589335,34.83952849,-2.775
113.0679744,34.84674932,-2.83
113.0637986,34.83940905,-2.505
113.0648759,34.84321528,-2.7875
113.0674838,34.846337,-2.8925
113.0576647,34.82921778,-2.44
113.0655553,34.84392728,-2.5875
113.0707966,34.85085646,-2.575
113.0618523,34.83981868,-2.6225
113.0610114,34.84178091,-2.5025
113.0708406,34.84892957,-2.5725
113.0725748,34.84904021,-2.7575
113.061764,34.840214,-2.445
113.0681838,34.84681323,-2.76
113.0627792,34.83970812,-2.57
113.0619336,34.83939022,-2.64
113.0707954,34.83848067,-2.655
113.0718074,34.84981592,-2.67
113.0719218,34.84980147,-2.6775
113.0653393,34.84688186,-2.6325
113.0707958,34.8384882,-2.68
113.0662476,34.84801405,-2.61
113.0719105,34.8498011,-2.6775
113.071389,34.8500617,-2.75
113.0700713,34.8495875,-2.68
113.0618543,34.83904655,-2.735
113.072221,34.84982178,-2.7425
113.0618253,34.83907616,-2.695
113.0618057,34.83906883,-2.705
113.0618118,34.83908038,-2.6975
113.061818,34.8390631,-2.7075
113.0618279,34.8390584,-2.71
113.0618386,34.83905353,-2.725
113.061926,34.83900679,-2.7375
113.0619308,34.83904124,-2.74
113.0701416,34.83872091,-2.79
113.0618912,34.83902522,-2.7475
113.062043,34.83895611,-2.7675
113.0620717,34.83898974,-2.735
113.0619088,34.83904807,-2.7525
113.0620195,34.83896561,-2.775
113.0690448,34.84871365,-2.7125
113.0630359,34.83927698,-2.735
113.0630258,34.83924589,-2.7625
113.0630258,34.83924589,-2.7625
113.0630545,34.83923298,-2.8575
113.0630545,34.83923298,-2.8575
113.0701503,34.83869689,-2.78
113.0635108,34.83948111,-2.67
113.0623198,34.8376085,-3.1525
113.0642968,34.8424779,-2.613333333
113.0648573,34.84259913,-2.035
113.0652635,34.84322289,-2.56
113.0722487,34.84936957,-2.5575
113.0587774,34.83940552,-2.51
113.066726,34.84483376,-2.61
113.0693091,34.83837435,-2.6025
113.0617558,34.84022088,-2.395
113.0693127,34.83838299,-2.56
113.0633587,34.84156045,-2.2725
113.0652517,34.84319864,-2.6875
113.0700948,34.8495632,-2.67
113.065639,34.84723145,-2.6025
113.0637228,34.83935051,-2.68
113.0714192,34.85002248,-2.7175
113.0647754,34.8427509,-2.9925
113.0677451,34.84597246,-2.4825
113.0721233,34.84962435,-2.55
113.0625182,34.8433973,-2.6125
113.0649688,34.84292423,-2.5525
113.0725671,34.8490409,-2.77
113.0673359,34.83832836,-2.5225
113.061402,34.84216356,-2.635
113.0681529,34.84653409,-2.6625
113.0637554,34.83935492,-2.4725
113.0614097,34.8421545,-2.675
113.061494,34.84226318,-2.6975
113.0611435,34.84175285,-2.7025
113.0700359,34.84962562,-2.695
113.0671906,34.84555773,-2.8325
113.067853,34.8468592,-2.6675
113.0722146,34.84982172,-2.7725
113.0621775,34.84312158,-2.7025
113.0705637,34.84958715,-2.71
113.062317,34.84088985,-2.8775
113.067959,34.84675091,-2.8875
113.0648179,34.83902955,-2.81
113.0673154,34.83817085,-2.8775
113.0599701,34.8405409,-2.8225
113.0692247,34.84898363,-3.14
113.0646919,34.8428683,-2.6325
113.0676584,34.84645135,-2.945
113.0679357,34.84677728,-2.84
113.0616872,34.84029868,-2.9625
113.0711152,34.85055602,-2.5525
113.0634184,34.83903198,-3.1775
113.060653,34.84144133,-2.5125
113.0638109,34.83947159,-2.74
113.070795,34.83847171,-2.665
113.0668091,34.84871833,-2.6725
113.0701394,34.83873401,-2.78
113.061801,34.83907127,-2.7
113.0621553,34.84003277,-2.605
113.061853,34.83906633,-2.7075
113.0618446,34.83905089,-2.7225
113.0618865,34.83905523,-2.73
113.0619009,34.83905066,-2.74
113.0619517,34.83903407,-2.7625
113.0701403,34.83872872,-2.79
113.0632353,34.84447384,-2.85
113.0643486,34.84567716,-2.59
113.061923,34.8390436,-2.7675
113.0619079,34.83901552,-2.75
113.0619018,34.83901884,-2.7425
113.0619356,34.83900236,-2.75
113.0620592,34.83894975,-2.8125
113.062085,34.83898275,-2.7375
113.0619201,34.83900963,-2.7625
113.0621081,34.83897009,-2.7775
113.0620049,34.83901639,-2.795
113.0621204,34.83896382,-2.8325
113.0649074,34.84629102,-2.745
113.0617789,34.84034045,-2.785
113.0621274,34.83896016,-2.89
113.0621334,34.83895721,-2.9225
113.0623435,34.83760398,-2.735
113.0679577,34.83812638,-3.5675
113.0635754,34.83949652,-2.4775
113.0723132,34.84929413,-2.6
113.0621151,34.84037272,-2.635
113.0679912,34.8467137,-2.78
113.065305,34.84369986,-2.7175
113.0680477,34.84663631,-2.51
113.0638143,34.83946993,-2.6875
113.0700186,34.84963701,-2.69
113.070008,34.84964378,-2.71
113.0713323,34.84995471,-2.6225
113.0700283,34.84963071,-2.745
113.0696819,34.84992164,-2.7825
113.0697825,34.8485241,-2.605
113.0642467,34.84555012,-2.5875
113.0610941,34.8417377,-2.6275
113.0700516,34.84960964,-2.6975
113.069697,34.84990251,-2.715
113.0696748,34.84992762,-2.795
113.0611013,34.84174045,-2.6525
113.0642449,34.84554334,-2.595
113.0614052,34.84215894,-2.6525
113.0614074,34.84215655,-2.6575
113.0696681,34.84993317,-2.83
113.0678284,34.84651379,-2.815
113.0611226,34.84174763,-2.6675
113.0637622,34.83938058,-2.7075
113.0611303,34.84176695,-2.6725
113.0613997,34.84216856,-2.6475
113.0649026,34.8391952,-2.6025
113.0718022,34.84982805,-2.6525
113.0645735,34.84277716,-2.7175
113.0712051,34.84872428,-2.7925
113.0606899,34.841317,-2.68
113.06183,34.83981497,-2.64
113.0679991,34.8466667,-2.745
113.0722923,34.84932097,-2.6075
113.0672461,34.8461249,-2.695
113.0722068,34.84982123,-2.79
113.0620643,34.83894736,-2.7475
113.0621819,34.84311511,-2.7225
113.0657324,34.84369544,-2.775
113.0637957,34.83940582,-2.5075
113.0619453,34.83903611,-2.7725
113.0619387,34.83903842,-2.765
113.0620258,34.8389629,-2.7875
113.0630001,34.83925435,-2.7475
113.0621136,34.83896722,-2.82
113.0620542,34.83895176,-2.785
113.0620382,34.83895803,-2.7925
113.0619828,34.83902393,-2.805
113.0619595,34.83903163,-2.7925
113.0619982,34.83897433,-2.8
113.0619691,34.83902835,-2.8125
113.0709496,34.84982831,-2.7225
113.0679931,34.84667378,-2.74
113.0620775,34.8389868,-2.77
113.0651442,34.84312828,-3.1075
113.0630067,34.83924986,-2.77
113.0630129,34.83924536,-2.7925
113.0675182,34.8461638,-2.99
113.0636613,34.83931501,-2.9925
113.0599718,34.84055072,-2.8275
113.0631753,34.84157525,-2.905
113.0679747,34.8467392,-2.87
113.0722961,34.84931535,-2.485
113.0721895,34.84944335,-2.55
113.0637193,34.83935448,-2.6725
113.0693239,34.83842077,-2.91
113.0646111,34.84281145,-2.6475
113.0637558,34.83935443,-2.4525
113.064238,34.84236556,-2.7
113.0625213,34.84339129,-2.6375
113.0611107,34.84174371,-2.665
113.0614812,34.84226142,-2.6775
113.0614001,34.84217099,-2.63
113.0637166,34.83935776,-2.715
113.0625232,34.8433882,-2.65
113.0589393,34.83951836,-2.6875
113.067844,34.84694155,-2.9475
113.0706067,34.85130799,-2.93
113.0682286,34.84652022,-2.5775
113.0678287,34.84688069,-2.7575
113.0642819,34.84244804,-2.7775
113.0615407,34.84228462,-2.78
113.0618747,34.83903608,-2.7275
113.0637962,34.8394066,-2.485
113.0618807,34.8390323,-2.74
113.0645956,34.84279473,-2.7375
113.0630415,34.83927174,-2.76
113.0706723,34.85126301,-2.775
113.0679929,34.84652758,-2.86
113.0678642,34.84691874,-2.86
113.0674073,34.84627458,-2.875
113.0693201,34.83851026,-2.9675
113.0643509,34.84258711,-2.9775
113.0714296,34.8500112,-2.675
113.0655441,34.84393015,-2.66
113.0655333,34.84393298,-2.7025
113.0655235,34.8439349,-2.72
113.0634534,34.8394661,-2.715
113.0696994,34.84989322,-2.7125
113.0696935,34.8499099,-2.7325
113.0709004,34.85079131,-2.8075
113.071796,34.8498352,-2.625
113.0656424,34.84722345,-2.645
113.0633207,34.84445534,-2.676666667
113.0700585,34.84960234,-2.73
113.0632315,34.84150481,-2.655
113.0621462,34.84004325,-2.6475
113.071903,34.84980098,-2.725
113.0610911,34.84169459,-2.685
113.0662687,34.84800498,-2.6775
113.0707949,34.83846287,-2.6925
113.0618866,34.83902821,-2.7525
113.0668155,34.84871483,-2.7225
113.0620648,34.83899299,-2.7525
113.0620319,34.83896039,-2.7575
113.0619463,34.83899765,-2.7675
113.0620764,34.83894147,-2.7675
113.0721205,34.84980739,-2.8175
113.06205,34.83899941,-2.7475
113.0621009,34.8389739,-2.765
113.0619139,34.83901246,-2.75
113.0620825,34.83893862,-2.7825
113.0620479,34.83895418,-2.785
113.0666306,34.84485315,-2.805
113.0721116,34.84980681,-2.8475
113.0643358,34.84565726,-2.63
113.0620146,34.83896772,-2.7925
113.0620127,34.8390136,-2.81
113.0630701,34.83924695,-2.7925
113.0620096,34.83896987,-2.8025
113.0690276,34.84870058,-2.7825
113.064553,34.84290597,-2.7225
113.0630823,34.8392386,-2.86
113.0619867,34.84004235,-3.55
113.0702077,34.83842578,-2.5425
113.0723026,34.8493067,-2.5675
113.0602741,34.84085349,-2.5575
113.0653133,34.84368528,-2.7275
113.0653229,34.8436723,-2.7425
113.065299,34.84370991,-2.765
113.0652897,34.84372308,-2.7625
113.0606961,34.84124717,-2.6025
113.0738747,34.83767343,-2.555
113.0679806,34.84669938,-2.6325
113.0708503,34.84892292,-2.64
113.0589438,34.83951037,-2.6825
113.0651285,34.84337808,-2.91
113.0599088,34.84053403,-2.6225
113.0625253,34.84338526,-2.665
113.063879,34.84190784,-2.75
113.0611351,34.84175106,-2.69
113.0653617,34.84362126,-2.795
113.0722985,34.84931219,-2.6625
113.0708863,34.8489016,-2.7575
113.0615066,34.84226622,-2.715
113.0718861,34.84980137,-2.7775
113.0718168,34.84981226,-2.73
113.0680113,34.84669023,-2.6275
113.0693202,34.83846855,-2.9375
113.0702073,34.83846703,-2.7975
113.0679898,34.84667845,-2.7325
113.0606596,34.84120321,-2.725
113.0596225,34.84018105,-2.8025
113.0589241,34.83954326,-2.885
113.063925,34.84222502,-2.9925
113.0698644,34.84920527,-2.8825
113.0647117,34.84270553,-2.86
113.0690104,34.84868689,-2.8225
113.0599682,34.84053138,-2.84
113.0623265,34.84090325,-3.2
113.0589182,34.83955085,-2.98
113.0675767,34.84608785,-2.99
113.0656578,34.84386707,-2.8925
113.0692495,34.84895943,-3.4375
113.0675011,34.84530774,-3.0675
113.06339,34.83902332,-2.806666667
113.06339,34.83902332,-2.806666667
113.0606621,34.84144433,-2.61
113.0619394,34.83938808,-2.6675
113.063807,34.83947453,-2.79
113.0653443,34.84687442,-2.675
113.0638036,34.83947802,-2.81
113.0648757,34.83915516,-2.835
113.0621497,34.84003931,-2.64
113.0629988,34.83925857,-2.7675
113.0629988,34.83925857,-2.7675
113.0619579,34.83899289,-2.7875
113.068101,34.8383933,-2.6725
113.0621416,34.84004852,-2.7075
113.0618982,34.83902091,-2.7575
113.061963,34.83899062,-2.795
113.0685427,34.85100156,-2.6175
113.0619414,34.83899973,-2.77
113.0619768,34.83902587,-2.8175
113.0630621,34.83925313,-2.79
113.0620035,34.83936747,-2.86
113.0620033,34.83897234,-2.795
113.0630556,34.83925859,-2.8075
113.0630492,34.83926448,-2.8175
113.0619909,34.83902116,-2.815
113.0619971,34.83901907,-2.8475
113.0685477,34.85100563,-2.6425
113.0619906,34.83897753,-2.8225
113.0619794,34.83898255,-2.8275
113.0617967,34.84032969,-2.8525
113.0644785,34.84280903,-2.91
113.0645199,34.84286202,-2.86
113.0621393,34.8389544,-2.9925
113.0692644,34.84887472,-2.6525
113.0680995,34.83837774,-2.8975
113.0623432,34.83759804,-2.74
113.062334,34.83760571,-2.83
113.0637531,34.83931723,-2.74
113.0680826,34.84661017,-2.68
113.068296,34.84643548,-2.5125
113.058778,34.83939843,-2.5575
113.0620214,34.84001139,-2.9775
113.0602814,34.84084952,-2.61
113.068268,34.84649628,-2.6075
113.0708588,34.84891753,-2.71
113.0618445,34.83981757,-2.6525
113.0725594,34.84904168,-2.8125
113.0719073,34.84976645,-2.8
113.0611523,34.84175554,-2.7
113.0637563,34.83935389,-2.4875
113.0614171,34.84215003,-2.705
113.0681863,34.8465126,-2.6825
113.0679866,34.84668402,-2.68
113.0660593,34.84429946,-2.885
113.060687,34.84123759,-2.67
113.0610758,34.84169903,-2.6675
113.0652773,34.84374839,-2.8725
113.0630077,34.83925413,-2.7775
113.0630077,34.83925413,-2.7775
113.0677615,34.84649688,-2.675
113.0585054,34.83917451,-2.6775
113.0633309,34.84445383,-2.7325
113.0614243,34.84214548,-2.7475
113.0722012,34.84982027,-2.8375
113.06653,34.84828039,-2.755
113.0674686,34.84626186,-2.8575
113.064816,34.83904351,-2.78
113.0685234,34.85098134,-2.63
113.0711971,34.84873164,-2.83
113.0718081,34.84982181,-2.7125
113.0679745,34.84675882,-2.815
113.0681711,34.84773745,-2.83
113.0650813,34.84340171,-2.9
113.0685383,34.85099768,-2.615
113.0621933,34.84310189,-2.755
113.0606576,34.84119403,-2.7175
113.0685606,34.85101524,-2.6575
113.0705449,34.84957426,-2.7325
113.0712274,34.85032693,-2.7575
113.068994,34.84867242,-2.835
113.0637988,34.8394089,-2.53
113.0686426,34.84833206,-3.035
113.0679727,34.8467748,-2.835
113.0619899,34.83937198,-2.85
113.0679751,34.84673353,-2.85
113.0694774,34.84900688,-2.8875
113.059893,34.84026853,-2.9
113.0680215,34.8466785,-2.75
113.0598899,34.84025771,-2.8825
113.059897,34.84028196,-2.895
113.0599651,34.84052,-2.8875
113.063701,34.83938998,-2.9175
113.0600782,34.83888788,-3.725
113.0638558,34.83948185,-3.28
113.0620774,34.83995955,-3.21
113.0638585,34.83943892,-3.225
113.0635204,34.8394767,-2.815
113.0678675,34.84684568,-2.9175
113.0635933,34.83947527,-2.835
113.0649501,34.84316995,-2.795
113.0693246,34.83842639,-2.96
113.0645246,34.84294274,-2.83
113.0693249,34.83843263,-2.9325
113.0646187,34.84282018,-2.615
113.0615217,34.84227087,-2.74
113.0614137,34.84215195,-2.69
113.0611613,34.84175782,-2.7275
113.0643432,34.84566853,-2.595
113.0738763,34.83766582,-2.6325
113.0642267,34.84234913,-2.6425
113.0611698,34.84176298,-2.7475
113.0620594,34.83899534,-2.7525
113.0648984,34.83918926,-2.69
113.0619308,34.83900452,-2.7675
113.061164,34.84176646,-2.735
113.0621866,34.84310902,-2.7575
113.0630451,34.83922356,-2.8
113.0643312,34.84564998,-2.635
113.0614203,34.84214797,-2.74
113.0648943,34.83918287,-2.79
113.0620873,34.83893639,-2.8
113.0648167,34.83903702,-2.815
113.0637966,34.83940708,-2.5225
113.074926,34.83775338,-2.79
113.0619693,34.83898754,-2.81
113.0637936,34.83940353,-2.5325
113.0629879,34.83872981,-2.8375
113.067315,34.83818618,-2.84
113.0673149,34.83817911,-2.8525
113.0630195,34.83924083,-2.8225
113.0637953,34.83940513,-2.5575
113.0599618,34.84050634,-2.865
113.069323,34.83857924,-2.925
113.0630762,34.83924257,-2.87
113.0693236,34.83858406,-2.9425
113.0629745,34.83872752,-2.8875
113.0630702,34.83865178,-2.786666667
113.063904,34.84177925,-2.3575
113.0576692,34.82921699,-2.55
113.0680399,34.84665779,-2.8225
113.0722475,34.84942715,-2.67
113.0705256,34.84956075,-2.555
113.062605,34.84360278,-2.555
113.0698288,34.8485096,-2.7025
113.0681785,34.84681657,-2.735
113.0655135,34.84393813,-2.76
113.0681507,34.84657218,-2.6225
113.06324,34.84149099,-2.6
113.061968,34.84280651,-2.535
113.0697939,34.84851995,-2.6625
113.0625269,34.84338301,-2.6875
113.0602916,34.84084263,-2.69
113.0674743,34.84624989,-2.795
113.0696995,34.84988703,-2.7625
113.0713714,34.85008133,-2.7625
113.0666175,34.84485485,-2.805
113.0599194,34.84052554,-2.6775
113.0599208,34.84052336,-2.6875
113.063757,34.83935317,-2.49
113.0625324,34.84337639,-2.6975
113.0606735,34.84144825,-2.6625
113.0718935,34.84980108,-2.745
113.0723043,34.84930324,-2.75
113.0647746,34.84275264,-3.0175
113.0706564,34.85126849,-2.8375
113.0668234,34.84871057,-2.7525
113.0620921,34.83893421,-2.775
113.0621344,34.84005668,-2.73
113.0619528,34.83899502,-2.7875
113.0620182,34.8393625,-2.8025
113.0686265,34.848315,-2.845
113.0662896,34.84799526,-2.745
113.0620424,34.83900251,-2.7775
113.0630475,34.83923617,-2.8075
113.0630475,34.83923617,-2.8075
113.0619745,34.83898512,-2.8325
113.0663062,34.8479872,-2.8025
113.0721937,34.84981845,-2.8625
113.0685289,34.85098833,-2.635
113.0621297,34.84006215,-2.7525
113.0630149,34.8392508,-2.7925
113.0630149,34.8392508,-2.7925
113.0630248,34.83923725,-2.81
113.0685341,34.85099378,-2.6425
113.060695,34.84131068,-2.7525
113.061996,34.83936996,-2.8425
113.0631678,34.84158734,-2.96
113.0620347,34.83900546,-2.8
113.0619695,34.83937852,-2.8125
113.0708571,34.85082053,-2.9275
113.0685546,34.85101097,-2.6625
113.062024,34.83936053,-2.85
113.0706788,34.85126041,-2.81
113.0629805,34.83872857,-2.8375
113.065874,34.83850092,-2.585
113.0679468,34.84652148,-2.7025
113.0679005,34.84681256,-3.13
113.061982,34.83937454,-2.9375
113.0636562,34.83932035,-3.0575
113.0668046,34.84570605,-2.9
113.0623386,34.83759849,-2.8275
113.067103,34.84598065,-2.99
113.0623324,34.83759869,-2.9325
113.0637485,34.83934714,-2.575
113.0639021,34.84522299,-2.42
113.0637657,34.84185401,-2.51
113.0707018,34.85113257,-2.755
113.0649363,34.84317231,-2.85
113.0679823,34.8466947,-2.6275
113.0712207,34.85034208,-2.67
113.0721322,34.84961845,-2.6325
113.0606801,34.84123072,-2.6625
113.0611672,34.84176048,-2.7425
113.0679841,34.84668934,-2.665
113.061527,34.84228822,-2.74
113.064244,34.84553748,-2.6425
113.0630274,34.84404428,-2.7425
113.0713802,34.85007162,-2.7525
113.0718772,34.84980206,-2.83
113.0699806,34.84965919,-2.8375
113.0696589,34.84993907,-2.88
113.061144,34.84176726,-2.7125
113.0705994,34.85132942,-2.8125
113.0599155,34.84052972,-2.695
113.0606594,34.84116244,-2.7275
113.0614344,34.84213981,-2.75
113.0606627,34.84115357,-2.745
113.0674648,34.84626958,-2.9075
113.0614298,34.84214238,-2.75
113.0606695,34.84121946,-2.6975
113.0600927,34.84058133,-2.77
113.0679696,34.84678083,-2.7975
113.0679143,34.84679966,-3.0025
113.0621986,34.84309585,-2.785
113.0637989,34.8394087,-2.525
113.0637991,34.83940847,-2.54
113.062246,34.84311249,-2.765
113.0718135,34.84981768,-2.7575
113.0673152,34.83819191,-2.855
113.06932,34.83852112,-2.935
113.067567,34.84609307,-2.926666667
113.0692659,34.84894045,-3.475
113.0638624,34.83944502,-3.165
113.0638491,34.83942477,-3.2825
113.0633568,34.84156854,-2.1375
113.0639016,34.84521585,-2.4575
113.0709306,34.84981669,-2.71
113.065492,34.84394727,-2.8675
113.0648799,34.83916059,-2.8475
113.0637537,34.83938346,-2.765
113.0617721,34.84020852,-2.595
113.0653473,34.84686998,-2.725
113.0620995,34.83893071,-2.785
113.0685181,34.85097275,-2.6725
113.0681957,34.84776822,-2.945
113.0643205,34.84563506,-2.6625
113.0643254,34.84564162,-2.67
113.0620283,34.83900793,-2.8025
113.0619844,34.8389803,-2.82
113.0632202,34.84448135,-2.915
113.0630573,34.83921572,-2.845
113.0693203,34.83851511,-2.9575
113.0679573,34.83812924,-3.6175
113.0633007,34.83897251,-3.6975
113.0679747,34.84674376,-2.87
113.0636949,34.84190442,-2.9925
113.0648655,34.84290262,-2.9
113.0706115,34.85129919,-2.875
113.0717323,34.8498384,-2.7
113.0675361,34.84612546,-2.72
113.0680875,34.84661454,-2.7075
113.0587765,34.83939349,-2.625
113.0606911,34.84124167,-2.635
113.0655062,34.84394073,-2.78
113.0654999,34.84394347,-2.81
113.0630067,34.84141565,-2.7275
113.0640759,34.84210428,-2.685
113.0699902,34.84965383,-2.8075
113.0680316,34.84666701,-2.84
113.064515,34.84294826,-2.9225
113.0708742,34.84890842,-2.765
113.065353,34.84363402,-2.8175
113.0602866,34.84084606,-2.6725
113.0708955,34.84889666,-2.78
113.0725532,34.84904334,-2.83
113.0656466,34.84721353,-2.71
113.066597,34.8448564,-2.8275
113.0637577,34.83935268,-2.505
113.0682549,34.84650414,-2.625
113.0678185,34.84688857,-2.7825
113.0699713,34.84966391,-2.85
113.0615577,34.84228517,-2.8025
113.0602952,34.84083959,-2.7475
113.0705526,34.85108685,-2.8025
113.0611537,34.84176674,-2.735
113.0679461,34.84676506,-2.83
113.0673921,34.84637332,-2.88
113.0681846,34.84775468,-2.8875
113.067316,34.83816526,-2.8425
113.0633468,34.84445183,-2.79
113.0632066,34.84424005,-2.7625
113.0611096,34.84168842,-2.76
113.062031,34.83935813,-2.8375
113.0606565,34.84118403,-2.725
113.0681581,34.84772017,-2.8525
113.0620365,34.83935621,-2.845
113.0620434,34.8393538,-2.86
113.0620094,34.83936556,-2.8725
113.0620504,34.83935125,-2.8575
113.0627096,34.84118363,-2.92
113.0673185,34.8382278,-2.7275
113.0721022,34.84980601,-2.925
113.0673209,34.83823684,-2.753333333
113.0721312,34.84980824,-2.82
113.0749264,34.83774821,-2.85
113.0706363,34.85127524,-2.9075
113.0619757,34.83937659,-2.84
113.0674465,34.84630013,-2.925
113.0694538,34.84899362,-2.975
113.0627554,34.84110953,-3.105
113.0599595,34.84049732,-2.935
113.0599575,34.84048814,-2.9625
113.0636969,34.83939174,-2.9725
113.0685085,34.84762643,-2.55
113.0620206,34.84009222,-2.54
113.0620767,34.84065073,-2.795
113.061768,34.84021123,-2.5275
113.0606742,34.84122472,-2.6825
113.062085,34.83947862,-2.6925
113.0693199,34.83847628,-2.9025
113.0600684,34.83885206,-3.1875
113.0606566,34.84117338,-2.7475
113.0673163,34.83820672,-2.82
113.0620221,34.83901023,-2.8075
113.0630302,34.83923361,-2.835
113.0738897,34.8375875,-2.9
113.0693332,34.83863111,-2.7775
113.0631938,34.83915584,-2.9075
113.0631938,34.83915584,-2.9075
113.0673156,34.83819927,-2.8325
113.0649153,34.84628554,-2.84
113.0673169,34.83815825,-2.8575
113.0638542,34.83943262,-3.23
113.062315,34.83759963,-3.2325
113.0630063,34.83873398,-3.0875
113.0652604,34.84321656,-2.64
113.0621308,34.83999262,-2.56
113.0680254,34.84664585,-2.66
113.066711,34.84483785,-2.7125
113.0700882,34.84957132,-2.6875
113.0637137,34.83936133,-2.8125
113.0645638,34.84276886,-2.735
113.0647758,34.842753,-2.985
113.0637671,34.83938453,-2.55
113.0599249,34.84051649,-2.73
113.0725453,34.84904551,-2.88
113.0646021,34.84280263,-2.7075
