Longitude,Latitude,Elevation,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10,Band_11,Band_12
104.265419006348,30.3144207000732,14.49,-5.041712952,-5.099966513,-5.570342041,-5.282561946,-5.170497181,-4.458289204,-5.028680636,-5.72487184,3.19067643124345,3.45406516605321,0.923745290795794
104.265731811523,30.3145122528076,15.54,-5.042865615,-5.332615576,-5.652416236,-5.42948652,-5.171215058,-4.664225423,-4.989051135,-5.725458981,3.01205185715571,3.42379870378089,0.879739762103861
104.261054992676,30.3144855499268,19.43,-5.093272521,-5.124491064,-5.610766831,-5.255171095,-5.218016258,-4.835171223,-4.951164951,-5.498216192,3.17139962457177,3.43896177848117,0.922196822429479
104.265731811523,30.3145122528076,15.6,-5.042865615,-5.332615576,-5.652416236,-5.42948652,-5.171215058,-4.664225423,-4.989051135,-5.725458981,3.01205185715571,3.42379870378089,0.879739762103861
104.265838623047,30.3145122528076,15.36,-5.042700147,-5.332615576,-5.612673419,-5.311139785,-5.125444582,-4.755118063,-4.969484943,-5.491049667,3.01205185715571,3.43825887093098,0.876039870825705
104.261573791504,30.314489364624,21.16,-5.245586615,-5.209559895,-5.848019655,-5.156622287,-4.976272297,-4.610619974,-4.81133669,-5.500548314,3.10533231509064,3.35784540804665,0.924799071347687
104.266357421875,30.3145160675049,16.82,-4.970739141,-5.132391536,-5.49810314,-5.06901223,-5.019735732,-4.520413478,-5.051451093,-5.206105587,3.16521131583002,3.48201430536716,0.909017321080839
104.265319824219,30.314510345459,14.67,-5.040078158,-5.100762286,-5.416406993,-5.254470144,-5.17035311,-4.457952664,-5.028221228,-5.401780036,3.19004935221742,3.5151264120127,0.90752052083124
104.261154174805,30.3144855499268,19.61,-5.093964511,-5.150817961,-5.793048165,-5.337842415,-5.147083064,-4.836860389,-4.931497572,-5.498681726,3.15081954939769,3.37552119153442,0.933432015565396
104.261367797852,30.3144874572754,20.1,-5.095350082,-5.502812528,-5.614804983,-5.339218916,-5.27388728,-4.755612057,-4.794763354,-5.499614812,2.88779280865888,3.43747402211981,0.84009152944174
104.265937805176,30.3145141601562,16.02,-4.969061944,-5.129757766,-5.496410714,-5.311139785,-5.125307014,-4.755575415,-4.878705601,-5.688452844,3.16727312657525,3.48268398382828,0.909434545678668
104.266357421875,30.3145160675049,18.07,-4.970739141,-5.132391536,-5.49810314,-5.06901223,-5.019735732,-4.520413478,-5.051451093,-5.206105587,3.16521131583002,3.48201430536716,0.909017321080839
104.266151428223,30.314603805542,17.17,-4.968762142,-5.21175567,-5.2938494,-4.983869126,-5.016415567,-4.756307873,-4.933344061,-5.299113987,3.10364375758828,3.56784470185401,0.869893175556517
104.266357421875,30.3146057128906,17.93,-4.969978521,-5.132391536,-5.390192035,-4.9443386,-5.104732205,-4.756216449,-5.138699491,-5.351684201,3.16521131583002,3.52609383482143,0.897653739265935
104.261154174805,30.3145771026611,19.56,-5.093964511,-5.234599135,-5.491613112,-5.337842415,-5.123055504,-4.869103774,-4.931288954,-5.498681726,3.08612808847608,3.48458607757092,0.885651270990383
104.266357421875,30.3146953582764,18,-4.945134935,-5.104927357,-5.390002158,-5.068881618,-5.104732205,-4.771849842,-5.13857001,-5.351583316,3.18676895409358,3.5261738831879,0.903746967580772
104.261672973633,30.3146705627441,23.48,-5.095698563,-5.209559895,-5.457494985,-5.111724307,-5.0148126,-4.518889548,-4.932537183,-5.471582289,3.10533231509064,3.49827205210641,0.88767604944299
104.265213012695,30.3146896362305,13.79,-4.986433209,-5.07399291,-5.383388402,-5.227910658,-5.075010814,-4.648620774,-4.947330678,-5.320718116,3.21120171881872,3.52896759859927,0.909955002163612
104.26146697998,30.3146686553955,23.21,-5.120721606,-5.209559895,-5.530209572,-5.17926713,-5.100125636,-4.693415595,-4.826601087,-5.307208554,3.10533231509064,3.46943950740854,0.895053021809315
104.261573791504,30.3146686553955,23.21,-5.095698563,-5.209559895,-5.458509767,-5.156622287,-5.015425053,-4.518889548,-4.91466062,-5.307592001,3.10533231509064,3.49786094855139,0.887780377998355
104.265525817871,30.3147811889648,15.92,-5.039100805,-5.265820248,-5.524518999,-5.308133494,-5.098038597,-4.648538489,-4.966567092,-5.347978682,3.06234076828599,3.47165038169872,0.882099414281329
104.265937805176,30.3147830963135,17.97,-4.942761218,-5.210151768,-5.385088734,-5.309469486,-5.078403865,-4.73857181,-4.968185678,-5.518695759,3.10487707832081,3.52824834252475,0.880005253853253
104.265419006348,30.3147811889648,16.12,-5.038446176,-5.150345955,-5.602280855,-5.333345599,-5.098172311,-4.648620774,-4.966567092,-5.399982238,3.15118747875088,3.4421006005667,0.91548384095226
104.266250610352,30.3147850036621,17.99,-4.943799479,-5.07742081,-5.322759712,-5.181657517,-5.035985839,-4.803008083,-5.115627104,-5.726041324,3.20848647370153,3.55507664728823,0.902508382245129
104.265525817871,30.3147811889648,15.92,-5.039100805,-5.265820248,-5.524518999,-5.308133494,-5.098038597,-4.648538489,-4.966567092,-5.347978682,3.06234076828599,3.47165038169872,0.882099414281329
104.265312194824,30.3147811889648,16.34,-5.037631075,-5.204281036,-5.521914644,-5.15124368,-5.098172311,-4.661979013,-4.966027722,-5.399982238,3.10939527295438,3.472664781,0.895391714860919
104.265731811523,30.3147830963135,17.48,-5.040407681,-5.178246189,-5.352525467,-5.281265474,-4.993017295,-4.678472206,-4.948811629,-5.518695759,3.12950530106264,3.54214574586605,0.883505514902939
104.262405395508,30.3147640228271,26.69,-5.072294937,-5.078520757,-5.500690376,-5.209344519,-5.081507831,-4.611959096,-5.073871356,-4.955568169,3.20761561450864,3.48099188207931,0.921465985319284
104.265830993652,30.3148727416992,17.99,-5.039429934,-5.236682508,-5.352525467,-5.307802019,-5.033984503,-4.707154637,-4.948811629,-5.762201434,3.08453527657009,3.54214574586605,0.870809813562861
104.261779785156,30.3148498535156,26.51,-5.094660476,-5.180281252,-5.233874554,-5.205734136,-5.01530287,-4.544079453,-4.950101399,-5.358576464,3.12792907847244,3.59499124240604,0.870079749173184
104.261985778809,30.3148517608643,27.26,-5.096047088,-5.154189048,-5.325884797,-5.157337711,-5.057708689,-4.695476821,-4.762418895,-5.308646109,3.14819289452795,3.55370880859989,0.885889380387441
104.262504577637,30.3148555755615,23.93,-5.072128537,-5.080548539,-5.498785056,-5.159627625,-5.040107104,-4.611091475,-4.993695051,-5.127685053,3.20601068506904,3.48174467072047,0.920805799468814
104.265625,30.3148727416992,16.54,-5.038935958,-5.150345955,-5.485918519,-5.364492291,-5.033984503,-4.662643834,-4.948387808,-5.347478475,3.15118747875088,3.48685095144123,0.903734493568874
104.265937805176,30.3148746490479,18.05,-4.942022032,-5.181013313,-5.319931346,-5.309302525,-5.077749745,-4.738121901,-4.968185678,-5.762047715,3.1273622505205,3.55631668578561,0.87938238543839
104.262092590332,30.3148517608643,27.08,-5.095876537,-5.129250923,-5.424500067,-5.135598671,-5.081639353,-4.724559018,-4.762418895,-5.259260362,3.16767003718308,3.51177429461147,0.902014130590228
104.265625,30.3148727416992,16.05,-5.038935958,-5.150345955,-5.485918519,-5.364492291,-5.033984503,-4.662643834,-4.948387808,-5.347478475,3.15118747875088,3.48685095144123,0.903734493568874
104.264999389648,30.314868927002,13.29,-4.984268553,-4.998317959,-5.284444045,-5.174209709,-5.051740116,-4.767023141,-4.926280101,-5.319258931,3.2716294321887,3.57204298949314,0.91589867249972
104.261566162109,30.3148498535156,25.95,-5.094142253,-5.099971324,-5.455874215,-5.063026726,-4.992779179,-4.568866454,-4.950101399,-5.306728889,3.19067263924446,3.49892916574325,0.911899752210816
104.266044616699,30.3148746490479,18,-4.941876217,-5.181013313,-5.261590778,-5.338320279,-5.077749745,-4.802143142,-4.968618244,-5.762047715,3.1273622505205,3.58233522828119,0.872995420928547
104.266143798828,30.3148746490479,16.97,-4.942465869,-5.101732512,-5.261590778,-5.338835807,-5.035985839,-4.802623768,-4.969159215,-5.762811506,3.18928494620489,3.58233522828119,0.890280987950731
104.262191772461,30.3149433135986,27.43,-5.070103286,-5.102367985,-5.573102767,-5.066668837,-5.080983264,-4.725002497,-4.827814422,-5.259260362,3.18878436459917,3.45302152721705,0.923476537711931
104.265205383301,30.3149604797363,16.16,-4.984888036,-5.045960981,-5.599231619,-5.15110324,-5.292409776,-4.72008852,-4.965058029,-5.399033357,3.23347804677454,3.44323256416233,0.9390820940848
104.265518188477,30.314962387085,16.15,-5.037470416,-5.178246189,-5.523219006,-5.455677063,-5.377784618,-4.662643834,-4.96591991,-5.399454306,3.12950530106264,3.47215652871497,0.901314579334605
104.261047363281,30.3149375915527,22.37,-5.116826876,-5.095359823,-5.646237038,-5.518992016,-4.970988807,-4.800625079,-4.946609663,-5.496002751,3.19430863416502,3.42602299325467,0.932366373621584
104.262191772461,30.3149433135986,27.25,-5.070103286,-5.102367985,-5.573102767,-5.066668837,-5.080983264,-4.725002497,-4.827814422,-5.259260362,3.18878436459917,3.45302152721705,0.923476537711931
104.265731811523,30.314962387085,17.4,-5.038774946,-5.178246189,-5.523219006,-5.454516032,-5.216167636,-4.707154637,-4.96689044,-5.684354693,3.12950530106264,3.47215652871497,0.901314579334605
104.261154174805,30.3149375915527,22.37,-5.117535754,-5.000517009,-5.646237038,-5.332022329,-4.878100709,-4.800529455,-4.947983979,-5.559135587,3.26986054870115,3.42602299325467,0.954418740078227
104.261154174805,30.3149375915527,22.6,-5.117535754,-5.000517009,-5.646237038,-5.332022329,-4.878100709,-4.800529455,-4.947983979,-5.559135587,3.26986054870115,3.42602299325467,0.954418740078227
104.26146697998,30.3149394989014,25.71,-5.118776158,-5.09790328,-5.352082731,-5.129605953,-4.972277202,-4.648944632,-4.950208045,-5.383576114,3.19230277536379,3.54233648623485,0.901185640542265
104.264793395996,30.3149585723877,12.64,-4.982260849,-5.384230493,-5.48029058,-5.079259353,-4.822816518,-4.688901611,-4.87104731,-5.245119371,2.97376860379312,3.48909695188043,0.852303230550937
104.264999389648,30.3149585723877,13.77,-4.983497508,-5.045960981,-5.599231619,-5.173192313,-5.14002847,-4.765264838,-4.945744817,-5.319258931,3.23347804677454,3.44323256416233,0.9390820940848
104.261878967285,30.31494141,26.36,-5.094490237,-5.124829493,-5.262059507,-5.229381274,-5.05719748,-4.544079453,-4.896294437,-5.358172371,3.17113432197905,3.5821228313641,0.885266773716816
104.265518188477,30.314962387085,16.12,-5.037470416,-5.178246189,-5.523219006,-5.455677063,-5.377784618,-4.662643834,-4.96591991,-5.399454306,3.12950530106264,3.47215652871497,0.901314579334605
104.266143798828,30.3149662017822,17.87,-4.941726902,-5.100455363,-5.383962298,-5.338835807,-5.035985839,-4.785748239,-4.969050327,-5.762811506,3.19029119902731,3.5287247561934,0.904091823378376
104.264793395996,30.3149585723877,12.57,-4.982260849,-5.384230493,-5.48029058,-5.079259353,-4.822816518,-4.688901611,-4.87104731,-5.245119371,2.97376860379312,3.48909695188043,0.852303230550937
104.266143798828,30.3149662017822,17.26,-4.941726902,-5.100455363,-5.383962298,-5.338835807,-5.035985839,-4.785748239,-4.969050327,-5.762811506,3.19029119902731,3.5287247561934,0.904091823378376
104.261985778809,30.3150329589844,26.71,-5.094319951,-5.003695303,-5.494351941,-5.17999911,-5.194591606,-4.543712159,-4.914147764,-5.358576464,3.26730532256333,3.48349954575753,0.937937634165191
104.261985778809,30.3150329589844,26.64,-5.094319951,-5.003695303,-5.494351941,-5.17999911,-5.194591606,-4.543712159,-4.914147764,-5.358576464,3.26730532256333,3.48349954575753,0.937937634165191
104.265518188477,30.3150520324707,16.04,-5.036656253,-5.233211841,-5.523219006,-5.251948612,-5.408737255,-4.782732029,-4.96591991,-5.427032502,3.087189156,3.47215652871497,0.889127299013664
104.266036987305,30.315055847168,18.05,-4.940396117,-4.980190572,-5.383207517,-5.179022181,-5.076444354,-4.75283314,-4.968077633,-5.722078728,3.28623970678031,3.52904415598203,0.931198239956804
104.261878967285,30.3150310516357,26.01,-5.093627639,-4.98023502,-5.494351941,-5.229381274,-5.056557593,-4.621717406,-4.931807063,-5.282150541,3.28620381988661,3.48349954575753,0.943362781226367
104.26634979248,30.3150577545166,17.45,-4.942174065,-5.0048155,-5.528441811,-5.131995768,-5.146594172,-4.693953862,-4.969265701,-5.459307412,3.26640510738794,3.47012548601239,0.941293080193895
104.261047363281,30.3151168823242,24.83,-5.115063119,-5.351774583,-5.381040462,-5.250918559,-5.117189712,-4.720492707,-4.9465034,-5.494839031,2.99778194986744,3.52996195898287,0.84923916594592
104.265830993652,30.3151435852051,16.45,-5.037959792,-5.206596424,-5.383207517,-5.488555371,-5.215415736,-4.833380881,-5.13228472,-5.683649338,3.10761258992239,3.52904415598203,0.880581951533455
104.265937805176,30.3150539398193,17.08,-4.940545233,-4.97976584,-5.383021192,-5.307802019,-5.077096799,-4.752741493,-5.068027431,-5.722078728,3.28658264611945,3.52912302455532,0.931274603705144
104.261566162109,30.3151206970215,25.96,-5.09138409,-5.000091022,-5.318815468,-5.129605953,-4.971573918,-4.529882609,-4.949147151,-5.329955795,3.27020314677098,3.55680646121175,0.91942116683427
104.262397766113,30.3151245117188,27.12,-5.068925921,-5.20921506,-5.23679162,-5.231075551,-5.102131616,-4.637056481,-4.702281602,-5.531697917,3.10559757213213,3.59365025,0.864190267852744
104.265625,30.3151435852051,15.84,-5.037305909,-5.233211841,-5.521055245,-5.454516032,-5.265605501,-4.902341424,-5.110612102,-5.515246297,3.087189156,3.47299987101739,0.888911393833318
104.261772155762,30.3151206970215,25.51,-5.092074623,-5.205833768,-5.609124608,-5.229381274,-4.972042159,-4.622036171,-4.968088544,-5.281309377,3.10819967560423,3.4395679001026,0.903659926443528
104.265724182129,30.3151435852051,16.98,-5.037959792,-5.57661474,-5.521055245,-5.455098421,-5.216167636,-4.884232183,-5.131774032,-5.683087053,2.83572668734386,3.47299987101739,0.816506418847966
104.262298583984,30.3151245117188,27,-5.068251332,-5.15537197,-5.422349081,-5.205885689,-4.881298995,-4.694015542,-4.778280595,-5.531094038,3.14727165948769,3.51266367356593,0.895978650951427
104.261047363281,30.3151168823242,25.37,-5.115063119,-5.351774583,-5.381040462,-5.250918559,-5.117189712,-4.720492707,-4.9465034,-5.494839031,2.99778194986744,3.52996195898287,0.84923916594592
104.264579772949,30.3151378631592,11.65,-4.980105738,-5.115728314,-5.514576884,-5.218281759,-4.907977854,-4.687620605,-4.738822201,-5.242601459,3.17827570517929,3.4755315241359,0.914471839230255
104.265724182129,30.3151435852051,17.47,-5.037959792,-5.57661474,-5.521055245,-5.455098421,-5.216167636,-4.884232183,-5.131774032,-5.683087053,2.83572668734386,3.47299987101739,0.816506418847966
104.264579772949,30.3151378631592,11.58,-4.980105738,-5.115728314,-5.514576884,-5.218281759,-4.907977854,-4.687620605,-4.738822201,-5.242601459,3.17827570517929,3.4755315241359,0.914471839230255
104.264793395996,30.3151378631592,13.58,-4.98149135,-5.226477869,-5.592000684,-5.122843342,-5.185458792,-4.688388526,-4.802652985,-5.423462837,3.09234452915991,3.44592557602424,0.897391560245976
104.262710571289,30.3151264190674,26.18,-5.070106547,-5.104770634,-5.462386725,-5.090009718,-4.919497241,-4.558108844,-4.688221233,-5.361711299,3.18689233637052,3.49629261823465,0.911506182219852
104.261672973633,30.3151206970215,25.3,-5.09138409,-5.149656464,-5.386311828,-5.130579858,-4.952992085,-4.529882609,-4.949994764,-5.166019618,3.15172500714299,3.52773139855157,0.893414109826229
104.262298583984,30.3151245117188,26.49,-5.068251332,-5.15537197,-5.422349081,-5.205885689,-4.881298995,-4.694015542,-4.778280595,-5.531094038,3.14727165948769,3.51266367356593,0.895978650951427
104.264999389648,30.3151397705078,13.91,-4.982726922,-5.25830534,-5.517810586,-5.300000074,-5.262603199,-4.764433559,-5.105873515,-5.423462837,3.06805018451089,3.47426658939059,0.883078516162184
104.264579772949,30.3151378631592,11.49,-4.980105738,-5.115728314,-5.514576884,-5.218281759,-4.907977854,-4.687620605,-4.738822201,-5.242601459,3.17827570517929,3.4755315241359,0.914471839230255
104.265830993652,30.3152351379395,16.7,-5.091259154,-5.461392012,-5.22584897,-5.455098421,-5.166195728,-4.833380881,-5.13228472,-5.515246297,2.91750463552246,3.59869155975938,0.810712612368905
104.261878967285,30.3152122497559,22.83,-5.064724007,-5.000383013,-5.56515439,-5.130579858,-4.952992085,-4.622036171,-4.968303511,-5.166019618,3.26996831128261,3.45603110638602,0.946162870247432
104.262504577637,30.3152160644531,27.06,-5.068760082,-5.052650919,-5.388774952,-5.258973034,-5.101461718,-4.636975719,-4.688221233,-5.2830834,3.22815007597837,3.52669146067699,0.915348028590709
104.261878967285,30.3152122497559,21.15,-5.064724007,-5.000383013,-5.56515439,-5.130579858,-4.952992085,-4.622036171,-4.968303511,-5.166019618,3.26996831128261,3.45603110638602,0.946162870247432
104.264579772949,30.3152275085449,12.16,-5.054568902,-5.223223101,-5.512431953,-5.29653424,-4.907977854,-4.747554926,-4.81788094,-5.242601459,3.09483921833119,3.47637193568834,0.890249741852894
104.262710571289,30.3152160644531,26.82,-5.069265164,-5.238463246,-5.496257226,-5.232155875,-4.882366937,-4.558108844,-4.672999359,-5.168676004,3.08317445940913,3.48274475156574,0.885271439436675
104.26634979248,30.3152370452881,17.49,-5.093159031,-5.00221751,-5.606059279,-5.254788859,-4.973556691,-4.722118944,-4.967643695,-5.401559549,3.26849321348259,3.44070095137466,0.949949809551664
104.262504577637,30.3152160644531,26.88,-5.068760082,-5.052650919,-5.388774952,-5.258973034,-5.101461718,-4.636975719,-4.688221233,-5.2830834,3.22815007597837,3.52669146067699,0.915348028590709
104.262397766113,30.3152160644531,25.89,-5.068085605,-5.20921506,-5.388774952,-5.255491372,-5.101461718,-4.637056481,-4.731769396,-5.44034445,3.10559757213213,3.52669146067699,0.880598035512858
104.264999389648,30.3152294158936,13.9,-5.20009672,-5.067500828,-5.516948448,-5.22148182,-5.262603199,-4.7494628,-5.104753981,-5.423462837,3.21634940151484,3.47460359055298,0.925673769019204
104.261047363281,30.3152084350586,26.33,-5.086402258,-5.351774583,-5.520222862,-5.197213613,-5.116510353,-4.765666659,-4.945975199,-5.494258132,2.99778194986744,3.47332459558293,0.863087185597266
104.262397766113,30.3152160644531,25.63,-5.068085605,-5.20921506,-5.388774952,-5.255491372,-5.101461718,-4.637056481,-4.731769396,-5.44034445,3.10559757213213,3.52669146067699,0.880598035512858
104.262504577637,30.3152160644531,26.89,-5.068760082,-5.052650919,-5.388774952,-5.258973034,-5.101461718,-4.636975719,-4.688221233,-5.2830834,3.22815007597837,3.52669146067699,0.915348028590709
104.262504577637,30.3152160644531,26.96,-5.068760082,-5.052650919,-5.388774952,-5.258973034,-5.101461718,-4.636975719,-4.688221233,-5.2830834,3.22815007597837,3.52669146067699,0.915348028590709
104.26634979248,30.3152370452881,17.5,-5.093159031,-5.00221751,-5.606059279,-5.254788859,-4.973556691,-4.722118944,-4.967643695,-5.401559549,3.26849321348259,3.44070095137466,0.949949809551664
104.265937805176,30.3152351379395,16.92,-5.091085254,-5.072920231,-5.200673821,-5.453938116,-5.216016833,-4.767670736,-5.13228472,-5.515127139,3.21205178689834,3.61040286464172,0.889665754023019
104.265411376953,30.3153228759766,16.31,-5.114771774,-5.146166367,-5.598536522,-5.173484254,-5.029496923,-4.781320818,-4.963442561,-5.716967532,3.15444714395979,3.44349090786833,0.916060831394074
104.266143798828,30.3152370452881,17.12,-5.091776035,-4.851533285,-5.416613063,-5.27996876,-5.054669948,-4.752741493,-4.966888835,-5.347374003,3.39136992217135,3.51504086160303,0.96481664245141
104.264579772949,30.3153171539307,12.81,-5.054736493,-5.223223101,-5.438348324,-5.29653424,-5.06670679,-4.747554926,-4.869190419,-5.242960118,3.09483921833119,3.50607522916814,0.882707590694077
104.265205383301,30.3153209686279,13.88,-5.20067871,-5.170512814,-5.517597186,-5.221025778,-4.987639913,-4.764617543,-5.022032268,-5.452832251,3.13550163618734,3.47434998917184,0.902471439538172
104.265830993652,30.3153247833252,16.86,-5.116717827,-5.231761465,-5.347075125,-5.451429128,-5.165623673,-4.8151064,-5.131774032,-5.515127139,3.08829884285698,3.54449722084687,0.871293910090615
104.261672973633,30.3153018951416,23.66,-5.062545411,-5.23169568,-5.450630365,-5.128496954,-4.971456371,-4.593509315,-4.948088168,-5.329955795,3.0883491842097,3.50105953517819,0.882118442482446
104.262916564941,30.3153076171875,24.1,-5.018082866,-5.079775794,-5.357939444,-5.259925737,-4.919941142,-4.597618041,-4.811976759,-4.920118614,3.20662220998588,3.53981717158017,0.90587226813029
104.264579772949,30.3153171539307,12.2,-5.054736493,-5.223223101,-5.438348324,-5.29653424,-5.06670679,-4.747554926,-4.869190419,-5.242960118,3.09483921833119,3.50607522916814,0.882707590694077
104.265830993652,30.3153247833252,16.45,-5.116717827,-5.231761465,-5.347075125,-5.451429128,-5.165623673,-4.8151064,-5.131774032,-5.515127139,3.08829884285698,3.54449722084687,0.871293910090615
104.266036987305,30.3153266906738,17.19,-5.091085254,-5.025035044,-5.198957883,-5.306636336,-5.349309701,-4.661811743,-5.0050673,-5.399344673,3.25019041324896,3.61120684876383,0.900028868288604
104.261878967285,30.3153018951416,18.68,-5.063887286,-5.122224051,-5.417079654,-5.177225381,-4.952876901,-4.621159482,-4.948934818,-5.165935828,3.17317729262796,3.514847193,0.90279238851362
104.262191772461,30.3153038024902,23.52,-5.065899532,-5.124998789,-5.292092102,-5.154913424,-4.792831686,-4.635923902,-4.949145574,-5.257706365,3.17100161359031,3.56862745007456,0.888577375462395
104.264892578125,30.3153190612793,13.84,-5.199330062,-5.08967066,-5.771731482,-5.122843342,-5.233050791,-4.644858042,-5.060517181,-5.423353706,3.19879920408635,3.38255384931866,0.945675766471736
104.261878967285,30.3153018951416,18.84,-5.063887286,-5.122224051,-5.417079654,-5.177225381,-4.952876901,-4.621159482,-4.948934818,-5.165935828,3.17317729262796,3.514847193,0.90279238851362
104.262084960938,30.3153038024902,22.14,-5.065226907,-4.935183375,-5.232427838,-5.107235883,-4.809827916,-4.621159482,-4.949675519,-5.103591239,3.32273424205607,3.59565709037474,0.924096530492505
104.265312194824,30.3153209686279,13.47,-5.114945656,-5.117033988,-5.598536522,-5.124361728,-5.028750177,-4.765079807,-4.944899031,-5.482402749,3.17725032818478,3.44349090786833,0.922682943905793
104.261253356934,30.3152980804443,25.7,-5.086916333,-5.143974476,-5.521952613,-5.018215146,-4.742218478,-4.766035879,-4.946291562,-5.526167775,3.15615780043348,3.47264997982598,0.908861480071088
104.264686584473,30.3153190612793,13.44,-5.197600426,-5.064268829,-5.589910396,-5.075966148,-5.113310081,-4.747464352,-4.83409634,-5.290024634,3.21891468568861,3.44670633826961,0.933910339255837
104.266036987305,30.3153266906738,17.44,-5.091085254,-5.025035044,-5.198957883,-5.306636336,-5.349309701,-4.661811743,-5.0050673,-5.399344673,3.25019041324896,3.61120684876383,0.900028868288604
104.26448059082,30.3154067993164,11.42,-5.053076278,-5.062736207,-5.589910396,-5.351516229,-5.06670679,-4.671063629,-4.921529462,-5.242510824,3.22013174748525,3.44670633826961,0.934263447898463
104.264686584473,30.3153190612793,13.53,-5.197600426,-5.064268829,-5.589910396,-5.075966148,-5.113310081,-4.747464352,-4.83409634,-5.290024634,3.21891468568861,3.44670633826961,0.933910339255837
104.262191772461,30.3153953552246,24,-5.06506168,-5.124998789,-5.32023269,-5.255491372,-4.809331422,-4.63551994,-4.949145574,-5.257250308,3.17100161359031,3.55618447377365,0.89168647942085
104.265930175781,30.3154163360596,16.62,-5.090395026,-5.202346933,-5.224889141,-5.42048028,-5.34844871,-4.767207108,-5.04476373,-5.427247342,3.11088512208927,3.59913517520769,0.864342396339632
104.261566162109,30.3153915405273,22.98,-5.061879228,-4.974474081,-5.450630365,-5.223096497,-5.010534989,-4.647634282,-4.94713656,-5.494718427,3.29085769719551,3.50105953517819,0.939960507420509
104.265724182129,30.3154144287109,15.38,-5.116009218,-5.259999546,-5.41175731,-5.388474756,-5.094974317,-4.814717236,-5.130368553,-5.644746252,3.06676211994674,3.51705948286125,0.871967657894665
104.266242980957,30.3154182434082,16.53,-5.091606211,-4.912932242,-5.318175342,-5.178001448,-4.95228411,-4.633982975,-4.966240643,-5.346874,3.34089049090036,3.55708756042167,0.939220762534255
104.265312194824,30.3154125213623,13.61,-5.114064697,-5.067195814,-5.593170655,-5.124361728,-5.028129226,-4.718149169,-4.961400857,-5.481828579,3.21659142297592,3.44548901577619,0.933566007103144
104.266242980957,30.3154182434082,16.87,-5.091606211,-4.912932242,-5.318175342,-5.178001448,-4.95228411,-4.633982975,-4.966240643,-5.346874,3.34089049090036,3.55708756042167,0.939220762534255
104.265411376953,30.3154125213623,13.91,-5.113886786,-5.145499015,-5.515232877,-5.101287049,-5.028874726,-4.718501356,-4.962259391,-5.643528599,3.15496789040723,3.47527471656051,0.90783266006945
104.262504577637,30.3153953552246,23.78,-5.067080358,-5.151172493,-5.42176601,-5.337504143,-4.974624139,-4.59536728,-4.809220757,-5.211939489,3.15054321590595,3.51290495246038,0.896848408522798
104.262603759766,30.3153972625732,26.26,-5.067750163,-5.267267823,-5.389344605,-5.108731431,-5.035591668,-4.595289907,-4.701951597,-5.282988928,3.06124216582433,3.52645116249961,0.868080124964629
104.26448059082,30.3154067993164,12.06,-5.053076278,-5.062736207,-5.589910396,-5.351516229,-5.06670679,-4.671063629,-4.921529462,-5.242510824,3.22013174748525,3.44670633826961,0.934263447898463
104.264892578125,30.3154106140137,13.62,-5.198370226,-5.08967066,-5.339486874,-5.144027592,-5.113310081,-4.644450262,-5.059923375,-5.423353706,3.19879920408635,3.54778320785157,0.901633221840363
104.265098571777,30.3154106140137,13.46,-5.199907132,-5.117033988,-5.593170655,-5.220566669,-4.987044578,-4.630760936,-4.961400857,-5.451606718,3.17725032818478,3.44548901577619,0.922147861634967
104.265724182129,30.3154144287109,15.04,-5.116009218,-5.259999546,-5.41175731,-5.388474756,-5.094974317,-4.814717236,-5.130368553,-5.644746252,3.06676211994674,3.51705948286125,0.871967657894665
104.261772155762,30.3153915405273,16.78,-5.062380699,-5.000383013,-5.417079654,-5.152066214,-4.971338973,-4.593818844,-4.947875929,-5.409423482,3.26996831128261,3.514847193,0.930330148575407
104.261978149414,30.315393447876,22.11,-5.063722206,-4.912607196,-5.230976943,-5.177225381,-4.861060381,-4.620761628,-4.948828242,-5.103201915,3.34115626865972,3.5963253838946,0.929047266863673
104.261459350586,30.3153896331787,20.26,-5.086578511,-5.092518853,-5.484092697,-5.223249322,-5.072762294,-4.690844263,-4.946185398,-5.46513371,3.19655039617365,3.48757876910998,0.91655288892282
104.261772155762,30.3154830932617,17.25,-5.061545936,-5.145647703,-5.257914838,-5.128496954,-4.971221521,-4.633501709,-4.947347003,-5.464906835,3.15485185968341,3.58400280665796,0.880259316154186
104.264373779297,30.3154964447021,11.16,-5.051589736,-5.061507359,-5.546750336,-5.215548679,-5.087293286,-4.573703364,-4.921529462,-5.289176639,3.22110785809001,3.46305678544922,0.930134288188455
104.26634979248,30.3155078887939,16.94,-5.091432327,-4.912932242,-5.145631315,-4.978141298,-4.99145925,-4.620831442,-4.966024449,-5.345773662,3.34089049090036,3.63655825998102,0.918695715029683
104.261047363281,30.3154773712158,25.05,-5.083834338,-5.169452912,-5.480555614,-5.195578389,-4.856260893,-4.71837682,-4.94439168,-5.462322421,3.13632427844493,3.48899101134995,0.89892013715204
104.263122558594,30.3154907226562,22.39,-5.017764205,-5.077288498,-5.295534747,-5.15791338,-4.90075936,-4.597073768,-4.828279261,-4.903235862,3.20859124275091,3.56709471913139,0.899497068452454
104.265617370605,30.3155040740967,14.64,-5.114419839,-5.257192924,-5.641126075,-5.19771661,-5.094443096,-4.718853668,-4.982335647,-5.644205153,3.06889621201899,3.42786940902383,0.895278041788918
