Longitude,Latitude,depth,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7,Band_8,Band_10
104.273429870605,30.3001174926758,9.24,-5.673512219,-5.621073246,-5.970494121,-5.833268409,-5.808581358,-5.164914219,-5.290950541,-5.78825258,2.80491420651335
104.266876220703,30.3148784637451,19.49,-4.970745652,-5.009165745,-5.498109054,-5.113787863,-4.939135468,-4.667728799,-4.972082701,-5.729424701,3.2629110309229
104.272575378418,30.3035411834717,14.66,-5.582989042,-5.235228142,-6.045335467,-5.938057109,-5.437458007,-4.899922766,-5.123834458,-5.618431509,3.08564710827248
104.260429382324,30.3140316009521,19.08,-5.344093968,-5.150975962,-5.843795113,-5.459347891,-4.88033998,-4.785114198,-4.949363536,-5.33212781,3.15069639590901
104.26001739502,30.3133068084717,25.66,-5.422265834,-5.471546406,-5.70096605,-5.433070758,-5.300747622,-4.740778157,-4.972534841,-5.471254962,2.9101885314477
104.272262573242,30.3029975891113,17.71,-5.632493399,-5.543416011,-5.927864027,-6.246888108,-5.539852116,-4.936932573,-5.352543165,-6.091001667,2.85900768646579
104.270065307617,30.3052425384521,27.55,-5.794981285,-5.997274802,-6.369654094,-5.851058214,-5.51141506,-5.249627582,-5.693435654,-6.303108843,2.56180651159417
104.256195068359,30.3105773925781,15.98,-5.154929028,-5.468681719,-5.577117388,-5.34091744,-4.997588422,-4.611179637,-4.76383728,-5.21371997,2.91225039638231
104.267051696777,30.3193016052246,17.12,-4.724084602,-4.717404399,-5.044803156,-4.900341046,-4.667493445,-4.410941529,-4.655329437,-5.38063609,3.50349454740228
104.268218994141,30.3155193328857,21.82,-4.973352343,-5.058281016,-5.328455914,-5.028540324,-5.063514689,-4.742534972,-4.974469332,-5.731925727,3.22367181209372
104.273216247559,30.3005676269531,13.33,-5.716524058,-5.752980121,-5.751011154,-6.155001931,-5.367992459,-5.009262663,-5.492424355,-5.669990046,2.71601663240112
104.272071838379,30.3014621734619,20.78,-5.600500401,-5.734249094,-6.21036175,-6.011885367,-5.98442116,-5.154110879,-5.332980979,-5.77529312,2.72840612529125
104.26545715332,30.3099994659424,26.66,-5.261829414,-5.315292731,-5.917349439,-5.474239024,-5.310640764,-5.211517278,-5.347893388,-5.843007383,3.0250139580991
104.258987426758,30.3121280670166,21.61,-5.15937823,-5.159364542,-5.467643771,-5.317549012,-4.960150879,-4.712976618,-4.955537066,-5.50408327,3.14416410847842
104.271011352539,30.3035316467285,12.47,-5.335225907,-5.532088234,-6.242122205,-5.738306364,-5.311938525,-4.950185623,-5.262047741,-5.485379158,2.86700405620796
104.262603759766,30.3157577514648,25.23,-4.915309512,-5.122886126,-5.566747595,-5.131416852,-5.033591692,-4.737714886,-4.911593308,-5.468854005,3.17265803955523
104.266876220703,30.3145179748535,18.7,-4.925981966,-4.821230169,-5.501283924,-5.376394688,-5.129706326,-4.682792393,-4.974147431,-5.77000959,3.41648425896079
104.265762329102,30.3103618621826,26.47,-5.166744647,-5.378231644,-5.542169316,-5.380104727,-5.086463772,-5.029697829,-5.374324224,-5.614270389,2.97819171000027
104.268753051758,30.3138980865479,18.87,-5.152196116,-5.152876822,-5.380844627,-5.282010664,-5.218994846,-4.75307212,-5.156624065,-5.673037508,3.14921511124146
104.26001739502,30.3135776519775,25.63,-5.381136054,-5.238418684,-5.494956476,-5.397016011,-5.147225182,-4.724119092,-4.878365604,-5.47068782,3.08320850576794
104.265556335449,30.3099994659424,26.75,-5.262651918,-5.315292731,-5.864588855,-5.544154377,-5.368842866,-5.21137059,-5.347893388,-5.93221659,3.0250139580991
104.26732635498,30.3238162994385,11.63,-4.753996855,-4.800824479,-4.753465424,-4.740647456,-4.466174822,-4.080174259,-4.252601416,-4.719360078,3.43346874677246
104.269172668457,30.3134479522705,17.22,-5.189709079,-5.275553833,-5.657628334,-5.372257887,-5.275774005,-4.947516767,-5.161882777,-5.753173694,3.05496108222825
104.267753601074,30.3226451873779,23.67,-4.783175447,-4.789961476,-5.230583651,-4.829967251,-4.697599596,-4.248196324,-4.387729749,-4.923073033,3.44253405690665
104.260223388672,30.3136692047119,22.25,-5.380680471,-5.300191568,-5.794453463,-5.369116808,-5.326493308,-4.739697175,-4.810605186,-5.168439278,3.03635958216085
104.271743774414,30.3029956817627,14.08,-5.582610029,-5.813793004,-5.924443363,-5.938472947,-5.468813499,-4.993991637,-5.243295151,-5.551808343,2.67633805574517
104.259918212891,30.3132152557373,23.77,-5.422508966,-5.587194192,-5.800737366,-5.46245685,-5.301896596,-4.740778157,-5.012051312,-5.665827098,2.82835641067354
104.270370483398,30.3057842254639,17.07,-5.46286067,-5.820787006,-6.199318548,-5.756378589,-5.41021798,-5.385421191,-5.772255353,-6.235370694,2.67182864803815
104.26781463623,30.3144340515137,23.27,-5.111458221,-5.089179724,-5.474839018,-5.354093624,-4.98597027,-4.916063624,-5.147878163,-5.736532544,3.19918696227408
104.266235351562,30.3167705535889,26.82,-4.927645665,-5.01302487,-5.161610368,-5.190154454,-4.963506778,-4.656343649,-4.832679262,-5.477470953,3.25981392566063
104.26863861084,30.3150691986084,26.69,-5.13963095,-4.885744107,-5.369654164,-5.326653177,-5.135510961,-4.778199042,-4.978394484,-5.529699081,3.36317529169574
104.268379211426,30.3217468261719,25.43,-4.877772698,-5.057060847,-5.366804494,-5.027986664,-4.689653935,-4.450120189,-4.44671698,-5.017181894,3.22464191506089
104.267456054688,30.3204765319824,15.24,-4.756797382,-4.784722125,-5.138947464,-4.913131965,-4.677171041,-4.418028265,-4.483480238,-5.20384692,3.44691217149445
104.264686584473,30.3155899047852,11.74,-5.194728727,-5.220519753,-5.402118659,-5.118986749,-5.232285962,-4.746556598,-4.940373108,-5.241522469,3.09691269934218
104.268043518066,30.3110961914062,13.49,-5.450378334,-5.424282542,-5.874794711,-5.450835366,-5.405179283,-5.100431942,-5.383694632,-5.69078109,2.94441701698678
104.27320098877,30.3030033111572,9.25,-5.688671111,-5.776961913,-6.125361826,-5.848002429,-5.270208141,-4.959385875,-5.062350807,-5.65738318,2.70026916157646
104.268951416016,30.315523147583,18.8,-5.027261382,-5.140027575,-5.433912459,-5.215462692,-5.024176862,-4.601179942,-4.976973305,-5.52837335,3.15924022344078
104.27498626709,30.3007564544678,18.99,-5.538737129,-5.668874157,-5.811336944,-5.989984164,-5.911360468,-5.216267733,-5.720977072,-6.246265367,2.7722584679716
104.273941040039,30.3012924194336,19.39,-5.526561833,-5.656748966,-5.749225127,-5.578325269,-5.52645476,-4.98788017,-5.234032048,-5.823805437,2.78049504935125
104.267852783203,30.3233680725098,7.78,-4.81984677,-4.883949531,-5.066669243,-4.827724307,-4.724329523,-4.139447184,-4.313038569,-4.955864966,3.36465005113783
104.258361816406,30.3126659393311,22.55,-5.241121919,-5.324806536,-5.530821143,-5.308175112,-5.033847162,-4.650179446,-4.859109922,-5.469113374,3.01788810053961
104.272171020508,30.301643371582,20.45,-5.599570963,-5.441925925,-6.375441715,-5.9041153,-5.513872593,-5.419896982,-5.303656453,-5.559662058,2.93158753790214
104.27320098877,30.303092956543,8.81,-5.687655152,-5.678499596,-6.19738606,-5.803016417,-5.381085456,-4.958862302,-5.062350807,-5.494385253,2.76574280357773
104.26001739502,30.3138484954834,24.29,-5.377677801,-5.392814184,-5.56784301,-5.280188421,-5.120733722,-4.721995735,-5.027632931,-5.384001666,2.96745177014876
104.271430969238,30.3030834197998,8.9,-5.57950955,-6.186620513,-6.108774093,-5.704472379,-5.40261722,-4.862352491,-5.216555062,-5.27271871,2.45206033963385
104.270889282227,30.3067798614502,12.57,-5.583747809,-5.923649546,-6.05240482,-5.553438704,-5.646121677,-5.145889129,-5.410920547,-6.00390343,2.6068145903857
104.274047851562,30.3014736175537,19.13,-5.524667529,-5.49199148,-5.747801927,-5.735534434,-5.596771612,-5.184088691,-5.312855024,-5.824233965,2.8955213608435
104.259391784668,30.3142967224121,27.21,-5.263152075,-5.195746776,-5.518907768,-5.481344765,-5.070947332,-4.733775721,-4.944397172,-5.462334053,3.11597423163719
104.268997192383,30.3087558746338,17.43,-5.238919929,-5.203410875,-5.927248268,-5.420791189,-5.317801468,-5.122211595,-5.409331014,-5.752388774,3.11006548064954
104.259605407715,30.3135757446289,21.98,-5.209246486,-5.710583833,-5.419387709,-5.365221571,-5.144284375,-4.869002949,-4.949684916,-5.43948563,2.74417126531275
104.258674621582,30.3128471374512,18.03,-5.273858527,-5.151116222,-5.456241261,-5.526436128,-4.792738378,-4.62251953,-4.931713851,-5.330860557,3.15058707351883
104.268310546875,30.317684173584,26.31,-4.931310464,-4.807697593,-5.248909452,-5.099677815,-4.910392022,-4.489100493,-4.710187275,-5.243836912,3.42774148838877
104.267791748047,30.3172302246094,26.54,-4.741625348,-5.092870139,-5.279895017,-5.035614388,-4.910502731,-4.538534842,-4.820096232,-5.482498364,3.19627312908931
104.26683807373,30.3193912506104,19.11,-4.722430454,-4.666084327,-5.044934998,-4.880254402,-4.788835388,-4.515236678,-4.612757229,-5.253763048,3.54703066571138
104.271224975586,30.3035335540771,7.69,-5.33565631,-5.616690226,-5.708959219,-5.544338503,-4.73780712,-4.300795804,-4.688192342,-4.255499963,2.80793318353316
104.270462036133,30.3076801300049,14.77,-5.198998686,-5.416783632,-5.910854532,-5.651059995,-5.427584658,-5.114647496,-5.401466773,-5.5887136,2.94988854609933
104.274139404297,30.3025569915771,20.6,-5.605186036,-5.789618119,-6.47452275,-5.963355027,-5.551929943,-5.228084622,-5.739661404,-6.163166222,2.69201096223168
104.265510559082,30.3168563842773,24.82,-4.899855136,-5.10465,-5.033042282,-5.048210202,-4.959100155,-4.726594816,-4.846370073,-5.598735467,3.18698730981065
104.269973754883,30.3176040649414,6.83,-4.364638402,-4.740391196,-5.074012557,-4.816251281,-4.67080546,-4.194231467,-4.237835071,-4.141897969,3.4841053949277
104.259925842285,30.3124046325684,23.87,-5.134814507,-5.278793134,-5.507023572,-5.11952245,-5.064132369,-4.729628168,-4.736789907,-5.289016906,3.05250900747552
104.268043518066,30.3113670349121,16.1,-5.446658771,-5.257622308,-5.925837506,-5.58435963,-5.315291239,-5.034683743,-5.35187534,-5.724656423,3.06856962507503
104.269874572754,30.3166103363037,14.06,-4.998779213,-5.036058541,-5.362649836,-5.071899607,-4.903991068,-4.52162991,-4.593492423,-5.208338128,3.24137778908492
104.265930175781,30.3162269592285,18.4,-5.003175115,-4.970521847,-5.337881074,-5.122571361,-4.98597211,-4.794300443,-4.959575084,-5.712744889,3.29405341851563
104.263702392578,30.3080940246582,7.78,-5.175125327,-5.290230163,-5.44166631,-5.125891045,-4.505051162,-4.419651559,-4.636845119,-3.853601393,3.0438669201128
104.275413513184,30.2992248535156,19.27,-5.925065088,-5.218654719,-5.832684374,-6.07223713,-6.16244036,-5.200376156,-5.693755882,-6.2622106,3.09834395039904
104.267242431641,30.3217391967773,26.23,-4.766992503,-4.893680321,-5.076781959,-4.9813509,-4.715097146,-4.424450322,-4.45570118,-5.153366218,3.35665908179115
104.268447875977,30.3128128051758,22.16,-5.392722203,-5.595106234,-5.61836635,-5.467759554,-5.391761099,-5.04734602,-5.162677802,-5.796355302,2.82285989675815
104.266975402832,30.315601348877,22.61,-5.094717912,-4.853147641,-5.419151851,-5.086417601,-4.745456482,-4.635840734,-4.968182331,-5.651122945,3.39003566062967
104.266967773438,30.3158721923828,25.65,-4.963012986,-4.977106801,-5.318712427,-4.94067051,-4.934496711,-4.633820515,-4.966670095,-5.800652097,3.28873025949995
104.269424438477,30.3074932098389,14.1,-5.434015748,-5.600522969,-5.79299043,-5.533679957,-5.419396618,-5.3937497,-5.427152364,-5.728575707,2.81910454443239
104.267921447754,30.3137130737305,23.43,-5.177774094,-5.204307062,-5.483127591,-5.55543135,-5.378526637,-4.997198845,-5.003288034,-5.599255275,3.10937522964059
104.26700592041,30.3113613128662,22.99,-5.326226618,-5.192483361,-5.758496265,-5.576658904,-5.154700969,-5.00996386,-5.290081347,-5.799378242,3.11849335382477
104.269721984863,30.30957031,11.09,-5.447610112,-5.387944306,-5.92367722,-5.698050044,-5.259395995,-5.013509815,-5.408139118,-6.015142546,2.97103381025956
104.267715454102,30.3131694793701,26.61,-5.181918563,-5.330684021,-5.38270924,-5.282817848,-5.167714502,-4.817635118,-5.156365004,-5.476044647,3.01349437156277
104.259307861328,30.3117694854736,26.21,-5.079885969,-5.448016661,-5.47256979,-5.410970006,-4.963863998,-4.685327539,-4.939657156,-5.340045144,2.92717299972073
104.270484924316,30.3042507171631,19.98,-6.068936094,-5.787838739,-6.850184521,-5.967594307,-5.62720466,-5.395849372,-5.554883749,-6.387087439,2.6931698161579
104.270797729492,30.3049755096436,18.94,-5.749878367,-5.68801697,-6.075952286,-5.810522678,-5.481848972,-4.983077664,-5.516641673,-5.967084698,2.75932024616975
104.266647338867,30.3174057006836,24.65,-4.901139964,-4.964968972,-5.18427252,-5.162942206,-4.850179599,-4.669718924,-4.955616659,-5.505784617,3.2985474741545
104.274772644043,30.3011169433594,19.22,-5.534549379,-5.498035929,-5.621143469,-5.985603504,-5.680343783,-5.291652982,-5.529223342,-6.624722519,2.89120137907602
104.275192260742,30.3006687164307,19.75,-5.541010104,-5.873311826,-5.813812809,-5.88716723,-5.914784123,-5.193332029,-5.535578705,-6.247090003,2.63832300350132
104.267387390137,30.3162364959717,24.61,-5.119389384,-4.956729413,-5.316605842,-5.063026505,-4.895824275,-4.620830117,-4.948063432,-5.516896994,3.30522466737043
104.268196105957,30.3184967041016,25.5,-4.793415643,-4.728989586,-5.271811337,-4.947750575,-4.867350755,-4.438835003,-4.81380287,-5.312843448,3.49371382935243
104.259605407715,30.3136653900146,24.33,-5.119459707,-5.711770935,-5.419387709,-5.362577086,-5.144424499,-4.869002949,-4.930462909,-5.468197268,2.74337748739797
104.26961517334,30.3093910217285,26.64,-5.410847261,-5.661294667,-5.765724772,-5.448513996,-5.372395505,-5.120209627,-5.380135352,-6.124511233,2.77740342512557
104.268173217773,30.3215637207031,19.43,-4.923521206,-4.941708981,-5.397906545,-5.049647857,-4.674663151,-4.394229819,-4.54256647,-5.116145522,3.31742369711817
104.270050048828,30.3069553375244,16.04,-5.529456299,-5.575603195,-6.036082816,-5.783556665,-5.461167491,-5.142448154,-5.566243739,-5.814538538,2.83643262727784
104.266021728516,30.3174018859863,24.63,-4.751054027,-5.006782277,-5.236991486,-4.926234456,-5.10548094,-4.62474446,-4.829019212,-5.472458271,3.26482503965364
104.26708984375,30.3141593933105,20.86,-4.930209865,-5.062852184,-5.245439801,-5.242306725,-4.944252954,-4.793047,-5.145026277,-5.438706205,3.2200396366389
104.262237548828,30.308536529541,11.21,-5.354887335,-5.55513891,-5.903167893,-5.434745475,-5.104659611,-5.067974096,-5.01051147,-5.482614144,2.85076051237822
104.273849487305,30.2997589111328,17.81,-5.243056336,-5.361900643,-5.545491491,-5.993062365,-5.468446061,-4.955336656,-5.501374743,-5.968655041,2.99026818474942
104.272979736328,30.3046264648438,8.28,-5.448807046,-5.754167243,-5.807496053,-5.619756835,-5.640245328,-4.91482467,-4.917044496,-5.15760641,2.71523407011301
104.26683807373,30.3194808959961,20.72,-4.72184085,-4.682827999,-4.997937873,-4.81093343,-4.788447475,-4.526909841,-4.572792462,-5.300859402,3.53278941759311
104.269569396973,30.3165187835693,17.96,-5.159904391,-5.084651378,-5.463987538,-5.049089721,-4.884673124,-4.473062829,-4.674862154,-5.328214549,3.20276548571743
104.265464782715,30.3087348937988,17.85,-5.181360809,-5.17939955,-5.688862896,-5.521134088,-5.443663234,-4.886277662,-5.177321717,-5.732504374,3.12861189669686
104.274047851562,30.3012027740479,19.4,-5.526561833,-5.532542501,-5.800731825,-5.872636246,-5.52645476,-4.93070882,-5.559974578,-5.86840122,2.86668287286593
104.260116577148,30.314208984375,22.87,-5.338097539,-5.391107013,-5.525188092,-5.486726194,-5.119641757,-4.722172126,-4.947458209,-5.355255706,2.96870695550977
104.262809753418,30.3162097930908,25.29,-4.984292092,-4.998526481,-5.60348668,-5.200350148,-5.05323869,-4.691441652,-4.965386697,-5.695934477,3.27146166760366
104.275505065918,30.3004894256592,21.25,-5.461414801,-5.470243761,-5.547685173,-5.75368569,-5.820237287,-5.170815247,-5.724828004,-6.18893546,2.91112590799787
104.268669128418,30.3109188079834,9.84,-5.182155101,-5.331143559,-6.065665979,-5.335807147,-5.352116809,-5.127407082,-5.359911644,-5.813743571,3.01315111813502
104.26976776123,30.3168811798096,11.53,-4.855891619,-5.106739286,-5.329008922,-5.091892371,-4.764975326,-4.610916018,-4.591438161,-5.18501358,3.18534279043191
104.263740539551,30.3164863586426,21.42,-4.939261284,-4.890938259,-5.354479226,-5.153494849,-5.012851752,-4.649187424,-4.930864173,-5.412183651,3.35890946810942
104.267028808594,30.3218288421631,24.97,-4.726584478,-4.91292046,-4.9612241,-4.86764672,-4.655656051,-4.317518212,-4.399012646,-5.152794367,3.34090012476532
104.267272949219,30.3174076080322,25.03,-4.927654665,-4.784333131,-5.244971379,-5.01103031,-4.964668611,-4.700124796,-4.816853762,-5.787720682,3.44723737431008
104.268615722656,30.3184089660645,28.61,-4.756556481,-5.037764065,-5.036362661,-5.010419773,-4.834618568,-4.45204887,-4.649894338,-5.392598224,3.24001606826975
104.266464233398,30.3141555786133,15.33,-4.927871657,-5.111672415,-5.540275671,-5.093085119,-5.065064437,-4.840348393,-4.831025621,-5.231086828,3.18146273159161
104.27165222168,30.302001953125,24.87,-5.591971998,-5.826478539,-6.05743158,-6.002288609,-5.973442088,-5.197253513,-5.507934588,-5.731459145,2.66816728722785
104.263229370117,30.3157615661621,23.34,-5.151716059,-5.10174307,-5.422362576,-5.283771522,-4.917831245,-4.709037217,-4.951688262,-5.146663453,3.18927662833646
104.257743835449,30.3117599487305,18.07,-5.097209464,-5.184196409,-5.460080951,-5.259269542,-4.918725858,-4.681337157,-4.952983464,-5.414152227,3.12489869814305
104.267837524414,30.3110046386719,15.16,-5.449627647,-5.174784929,-5.874794711,-5.624622715,-5.163510918,-5.100693992,-5.325861533,-5.849802163,3.13218781866918
104.273208618164,30.3025512695312,20.35,-5.597537412,-5.639748621,-6.065039466,-5.904715095,-5.741813008,-5.020878374,-5.250894311,-5.994641135,2.79209708245574
104.274360656738,30.3014755249023,19.36,-5.44552677,-5.572818777,-5.659754811,-5.97495638,-5.849623705,-5.18559089,-5.459973771,-6.009299736,2.83837693971139
104.267395019531,30.3147010803223,21.42,-4.927443311,-5.086502484,-5.466612189,-5.267183094,-4.981103525,-4.841846951,-4.99536121,-5.466053621,3.20130223907752
104.270240783691,30.3092136383057,7.93,-5.419723502,-5.586602084,-5.824257287,-5.59262356,-5.612212939,-4.958352327,-5.384262564,-5.92734784,2.82876828311856
104.27498626709,30.3007564544678,19.08,-5.538737129,-5.668874157,-5.811336944,-5.989984164,-5.911360468,-5.216267733,-5.720977072,-6.246265367,2.7722584679716
104.270141601562,30.3088512420654,21.05,-5.246776848,-5.211073736,-5.684045919,-5.560024002,-5.121117841,-4.998894467,-5.512343469,-6.028256373,3.10416807523489
104.268852233887,30.3149814605713,25.4,-5.14198943,-4.907855181,-5.307710542,-5.326653177,-4.910139496,-4.589449947,-4.979815586,-5.470117903,3.34504360090809
104.260787963867,30.3080768585205,13.3,-5.461287364,-5.030202326,-5.229938597,-5.206570891,-4.845633685,-4.569043219,-4.714680651,-5.508511336,3.24605705533007
104.266944885254,30.319751739502,20.26,-4.683297095,-4.714720319,-5.066022751,-4.861201988,-4.708265503,-4.477163564,-4.625101243,-5.30076361,3.50576307719661
104.264778137207,30.3166732788086,26.75,-5.070131752,-4.815627811,-5.425125544,-5.15863394,-4.938478693,-4.694956684,-4.879730515,-5.334365958,3.42114153709692
104.265098571777,30.3158626556396,5.76,-5.107390637,-4.90336906,-5.587831436,-5.214640652,-5.045018727,-4.642248756,-4.959364242,-5.340799512,3.34871650133501
104.260032653809,30.3122234344482,26.14,-5.136436898,-4.992106569,-5.549352273,-5.351146986,-5.004590127,-4.747017456,-4.800937093,-5.393392288,3.2766298850223
104.265716552734,30.3169479370117,26.14,-4.900283396,-5.081374208,-5.057654273,-5.04910511,-4.959679277,-4.571580746,-4.813994731,-5.473484586,3.20535738623964
104.264320373535,30.3083686828613,10.11,-5.339626909,-5.292174756,-6.055108366,-5.452554522,-4.806240784,-4.703751627,-4.624186363,-5.140749279,3.0423999457247
104.268531799316,30.3153400421143,17.82,-5.027095351,-4.967247901,-5.303711603,-5.242312802,-5.156457391,-4.628024129,-4.976430252,-5.467062135,3.29670251485447
104.264991760254,30.3160419464111,11.72,-5.104942699,-5.162336036,-5.301415291,-5.21449085,-5.002524759,-4.669470401,-5.05837915,-5.312190512,3.14185308358573
104.257743835449,30.3118495941162,22.49,-5.096169732,-5.267745273,-5.460080951,-5.156180416,-4.918725858,-4.651576837,-4.95255853,-5.386304709,3.06087989997116
104.271850585938,30.3028144836426,16.04,-5.585172525,-5.432144693,-6.265905052,-5.708754432,-5.470485154,-5.169742248,-5.269895857,-5.49125454,2.93869238478377
104.274063110352,30.2993984222412,17.5,-5.545740912,-5.300029134,-5.591088407,-5.631196972,-5.409479659,-5.080003324,-5.410391134,-6.022103093,3.03648185162696
104.271942138672,30.3049812316895,15.21,-5.519908499,-5.693881332,-6.156946785,-5.915625836,-5.4551545,-5.005741928,-5.092657252,-5.75413786,2.75537273990304
104.268341064453,30.3133544921875,22.36,-5.18475873,-5.155733532,-5.491285489,-5.461114472,-5.355385137,-5.04302993,-5.158856933,-5.790994366,3.14699013089244
104.271102905273,30.3051567077637,17.61,-5.601651227,-5.642427383,-6.075461502,-5.812352614,-5.661932173,-5.227601435,-5.421993422,-5.831799593,2.79026478437783
104.268653869629,30.3129940032959,22.18,-5.392491527,-5.372181026,-5.658366827,-5.344827555,-5.275934733,-4.874294202,-5.162545098,-5.755298559,2.98266003715198
104.266929626465,30.3210163116455,12.87,-4.750703438,-4.917528642,-5.057764683,-4.769132529,-4.703628901,-4.437860678,-4.57964445,-5.156076159,3.33713388393913
104.268447875977,30.3128128051758,22.19,-5.392722203,-5.595106234,-5.61836635,-5.467759554,-5.391761099,-5.04734602,-5.162677802,-5.796355302,2.82285989675815
104.26586151123,30.3107223510742,23.93,-5.163959104,-5.190891063,-5.710151281,-5.688310879,-5.107211861,-4.85799738,-5.342644068,-5.757453891,3.11972317457862
104.264739990234,30.3080101013184,13.84,-5.312398653,-5.469897965,-5.835052191,-5.427740282,-5.192250963,-4.923488467,-5.304785154,-5.528387886,2.9113747982705
104.256500244141,30.3107604980469,16.01,-5.155480383,-5.332199293,-5.498278751,-5.431921401,-4.883016513,-4.59677265,-4.916214431,-5.820803966,3.0123626841696
104.275093078613,30.3004875183105,19.08,-5.681584123,-5.507560731,-5.717586308,-5.79358558,-5.863900901,-5.217725524,-5.468874798,-6.187234937,2.88440912720509
104.270263671875,30.3066864013672,17.14,-5.535936301,-5.66521318,-6.536677506,-5.936364501,-5.859696426,-5.295380171,-5.407723069,-5.860045924,2.77474197470046
104.266975402832,30.3154220581055,19.29,-5.096446422,-4.875167857,-5.290775366,-5.156661409,-4.95493026,-4.636569217,-4.969264093,-5.651667802,3.37187350196372
104.273414611816,30.3023719787598,21.44,-5.601069345,-5.949208302,-6.070216955,-5.904715095,-5.51480401,-5.202683356,-5.359977464,-6.22043587,2.59104436688943
104.25691986084,30.3103122711182,8.55,-5.132802012,-5.086414474,-5.334549518,-5.188645556,-4.833920588,-4.588020125,-4.721491336,-5.04963896,3.20137179591829
104.268646240234,30.3138961791992,18.92,-5.151461201,-5.153717222,-5.349128776,-5.308073538,-5.295499572,-4.75307212,-5.156624065,-5.672897714,3.14856041024922
104.267402648926,30.3133487701416,26.31,-5.177765838,-5.149166954,-5.598500057,-5.331585206,-4.95180797,-4.920720056,-5.086524752,-5.5050434,3.15210667903819
104.266387939453,30.3103656768799,17.18,-5.265127821,-5.288926855,-5.628405824,-5.272545656,-5.430835909,-5.013062854,-5.168911067,-5.9831333,3.04485051035891
104.256607055664,30.3108501434326,13.97,-5.215438806,-5.212684504,-5.537803945,-5.462049175,-5.173438859,-4.681000127,-4.846398522,-5.443139967,3.10292973947141
104.268325805664,30.31542969,18.22,-4.974879646,-4.967247901,-5.36207553,-5.115981637,-5.063000209,-4.683215008,-4.974469332,-5.69582443,3.29670251485447
104.271011352539,30.3041648864746,14.79,-5.612133956,-5.697276671,-5.796927081,-5.969955642,-5.753755702,-5.027504274,-5.397832111,-5.837341643,2.75309068028439
104.269035339355,30.317419052124,7.65,-4.913715516,-5.001104093,-5.227808716,-5.152252015,-4.841979048,-4.648041322,-4.682921434,-5.094350264,3.26938843620146
104.269844055176,30.3069553375244,14.51,-5.527299565,-5.614141638,-6.099475641,-5.872488394,-5.46213576,-5.139997327,-5.600298664,-5.994739801,2.80969051615607
104.26976776123,30.3176937103271,7.14,-4.36357879,-4.794202019,-5.072229274,-4.780788929,-4.862150568,-4.607767521,-4.294732221,-4.141926684,3.43899333290862
104.269309997559,30.3084869384766,20.83,-5.182010585,-5.20803243,-5.729242406,-5.522413077,-5.142621237,-5.124751001,-5.385758232,-6.025868397,3.10650744512188
104.264839172363,30.3086414337158,11.66,-5.453052367,-5.072922015,-5.442679781,-5.331854112,-5.031781607,-4.703404082,-4.923767953,-5.587720473,3.21205037287952
104.260437011719,30.3129482269287,22.0,-5.024305065,-5.010473373,-5.399006371,-5.347501904,-5.041997416,-4.613857328,-4.798844724,-5.048663614,3.26186134216431
104.270454406738,30.3085823059082,12.56,-5.252250994,-5.554646824,-5.841174747,-5.371459129,-5.450396537,-5.043123945,-5.392241274,-5.88825586,2.85110612236553
104.267585754395,30.3174095153809,25.98,-4.929405704,-4.864859978,-5.371829134,-5.192081427,-4.965134363,-4.48847642,-4.785493013,-5.449588224,3.38036666131681
104.261932373047,30.3085346221924,12.48,-5.283234837,-5.402695345,-5.657014628,-5.432281088,-5.223697585,-4.740342607,-5.029994821,-5.57402356,2.96019788316377
104.268890380859,30.3098373413086,26.12,-5.258267658,-5.280721174,-5.615209441,-5.163019238,-5.107671555,-5.28445943,-5.369971274,-6.059213516,3.05105044359849
104.265464782715,30.3086452484131,18.01,-5.382343988,-5.181994843,-5.561129273,-5.525076565,-5.442714777,-4.940906501,-5.155033498,-5.814581299,3.12660240747796
104.268089294434,30.3196697235107,23.5,-4.826677582,-4.830552882,-5.260301558,-4.796698351,-4.728782705,-4.434955249,-4.562704269,-5.232745273,3.4087440059616
104.268165588379,30.3227367401123,19.42,-4.785315931,-4.870274608,-5.003667973,-4.979565086,-4.520557824,-4.248789249,-4.315285814,-4.890629947,3.3759033646635
104.267189025879,30.3147010803223,19.77,-4.926858915,-5.083832619,-5.466612189,-5.139266633,-4.979684047,-4.875722102,-4.974582719,-5.465716868,3.20341287264218
104.274787902832,30.299222946167,24.74,-5.598060117,-5.406447475,-5.478419684,-5.527860749,-5.618827299,-5.199043349,-5.509039119,-6.259882351,2.95744839611108
104.264846801758,30.3080997467041,15.54,-5.313477509,-5.719242886,-5.83653792,-5.396750429,-5.055119763,-4.904442223,-5.154120111,-5.695369401,2.73838840100527
104.272674560547,30.3039035797119,11.56,-5.673526247,-5.712233913,-5.469601585,-5.662867002,-5.49997312,-5.320610737,-5.293023261,-5.430757202,2.74306799270185
104.269401550293,30.3111038208008,18.41,-5.463389775,-5.677243977,-5.946276046,-5.429080814,-5.47914926,-5.106058804,-5.229205477,-5.698184647,2.76659160897933
104.260841369629,30.3145751953125,20.41,-5.338776733,-5.263848354,-5.453845574,-5.279705999,-5.21816732,-4.72128766,-5.068352531,-5.467396694,3.0638379078357
104.268035888672,30.3127193450928,22.8,-5.219808904,-5.272871774,-5.746754011,-5.567941178,-5.174330292,-5.110384947,-5.11632927,-5.641797591,3.05699279704724
